Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,207.99308085866016,207.99308085866016,202.5235643128293,203.2805938720703,122990.0,0,1
2021-01-04,205.41917414799724,208.1823195659028,202.5046199413782,203.42251586914065,483230.0,0,1
2021-01-05,201.1798288569616,204.94603222634385,201.1798288569616,203.9335021972656,343840.0,0,1
2021-01-06,205.28669942406333,220.48400676461569,197.39470024389016,198.1422576904297,1199330.0,1,0
2021-01-07,200.23354537020876,203.45090270713192,195.92795361113744,201.3785400390625,535530.0,1,0
2021-01-08,202.50462772960017,205.41918204831148,200.24301120308277,203.2143402099609,389060.0,0,1
2021-01-11,204.23632181096067,209.50711216590892,200.6120551201965,202.77903747558597,437485.0,0,1
2021-01-12,206.25191601220567,206.7912899890149,201.9936411293582,205.6746826171875,429240.0,0,1
2021-01-13,206.2897643938212,206.6966592918853,200.46065565931835,201.73814392089844,247855.0,0,1
2021-01-14,202.50462914604083,202.8831366958925,199.1926375478579,200.99057006835935,76170.0,0,1
2021-01-15,198.82358798616556,201.74759996550424,196.06990007282133,198.48292541503903,132415.0,0,1
2021-01-18,198.7194945617597,201.17983693675075,193.10804147944447,199.2210235595703,165815.0,0,1
2021-01-19,199.85503452270612,203.37520963222724,198.71949742524652,199.6941680908203,296350.0,0,1
2021-01-20,199.76043002132283,201.55836269221768,197.96248291128933,199.1358795166016,79200.0,0,1
2021-01-21,201.5488668857773,204.7756816707786,197.01616220619937,201.01893615722656,904495.0,0,1
2021-01-22,201.55834792641448,203.81996449224863,196.94048068673123,199.8361053466797,778805.0,0,1
2021-01-25,202.4857147395145,207.23606137658496,200.75401441175327,204.0092315673828,767080.0,0,1
2021-01-26,202.4857147395145,207.23606137658496,200.75401441175327,204.0092315673828,767080.0,0,1
2021-01-27,204.34987292252347,204.34987292252347,197.84891136190765,200.50796508789065,237940.0,0,1
2021-01-28,198.81412206737065,202.1261135334392,196.8269214120748,198.64378356933597,332790.0,0,1
2021-01-29,199.62792618304573,201.74759147944036,196.0698918255773,198.1800994873047,288095.0,0,1
2021-02-01,196.83638531792988,202.12611997315375,191.4047283815731,196.10775756835935,412400.0,0,1
2021-02-02,201.56780428349492,201.56780428349492,197.15813499723205,198.53024291992188,338905.0,0,1
2021-02-03,199.5049168739453,206.8480703415868,197.6123502075197,203.60232543945312,136025.0,0,1
2021-02-04,206.2897582624818,206.2897582624818,200.5742135152187,201.7665252685547,60095.0,0,1
2021-02-05,201.76651367280783,207.8038053670712,201.76651367280783,204.8419342041016,472615.0,0,1
2021-02-08,204.3972043603326,207.16035001991463,199.38189969884868,201.8516998291016,682975.0,0,1
2021-02-09,205.32453292252276,205.32453292252276,194.74509325328015,198.2936553955078,798900.0,0,1
2021-02-10,198.1517153252487,199.74147876220323,196.11721202560773,198.1422576904297,93070.0,0,1
2021-02-11,197.7732102287731,198.80465556313789,195.3696569935673,196.5714263916016,55995.0,0,1
2021-02-12,195.3696453425826,196.18344951179225,193.647402903899,194.584228515625,94325.0,0,1
2021-02-15,195.61568111604367,196.77960550938525,191.62236451279423,193.86505126953125,87700.0,0,1
2021-02-16,194.60316048729297,197.77321540946335,193.05125640805696,196.9120941162109,119115.0,0,1
2021-02-17,197.90569048339157,206.2897611709316,195.833327728339,204.236328125,142490.0,0,1
2021-02-18,203.4508865242938,214.7873551351081,203.2616327734937,212.9799652099609,394900.0,0,1
2021-02-19,212.9799874533144,217.64515715191527,208.34319065920437,211.14419555664065,473460.0,0,1
2021-02-22,211.1442111654872,221.41137697882425,207.80383205304452,215.8377685546875,330195.0,0,1
2021-02-23,216.9259794716167,218.9037080173549,210.2736093165797,212.9326629638672,175870.0,0,1
2021-02-24,212.93266450094,216.6894102210793,206.28975193245049,213.26385498046875,207655.0,0,1
2021-02-25,214.33317149668363,217.63570547412604,212.64878834601288,216.64210510253903,170680.0,0,1
2021-02-26,216.6042297998468,228.6504259490881,213.98303559775445,224.0704040527344,518650.0,0,1
2021-03-01,225.23436526799208,231.72586957635215,217.6451688167284,222.60369873046875,265425.0,0,1
2021-03-02,225.59393158506865,227.10799063160084,219.9162318192786,221.26942443847656,211835.0,0,1
2021-03-03,219.2632952747112,228.62203591432905,214.437244988679,216.679931640625,308540.0,0,1
2021-03-04,217.81546210514375,225.21540372991183,214.8062884314705,223.9473876953125,422545.0,0,1
2021-03-05,226.90926547733227,227.29724509456855,218.96994919156592,222.33872985839844,179855.0,0,1
2021-03-08,222.9064937212106,231.49874789050827,219.32954397211776,220.86251831054688,158880.0,0,1
2021-03-09,221.96967904425128,227.4770403030073,221.4302906362745,226.23741149902344,399115.0,0,1
2021-03-10,227.1079906248668,227.3729487921315,223.78654146006755,225.2627410888672,386430.0,0,1
2021-03-11,227.1079906248668,227.3729487921315,223.78654146006755,225.2627410888672,386430.0,0,1
2021-03-12,226.16169038147035,230.0035979580235,225.65070379407936,228.9721527099609,186425.0,0,1
2021-03-15,232.77623835939855,236.5708292626825,222.53744593812368,233.26829528808597,248605.0,0,1
2021-03-16,233.36291408378952,244.09377716880448,231.85832717379245,241.67127990722656,294755.0,0,1
2021-03-17,241.30222497758336,243.942363289725,228.05425968469643,232.4166259765625,127115.0,0,1
2021-03-18,231.4987594538468,235.7097174969372,225.6128758289832,234.3186798095703,153475.0,0,1
2021-03-19,233.59950051065704,238.65264996450043,225.69802902795627,236.84524536132807,116520.0,0,1
2021-03-22,236.8452290153814,239.6367761627487,234.11047099206283,236.5613555908203,242230.0,0,1
2021-03-23,236.5613744588321,240.44112744169152,230.5146245680743,235.73809814453125,82315.0,0,1
2021-03-24,241.2832992312268,241.2832992312268,228.07319313678548,231.08236694335935,159080.0,0,1
2021-03-25,229.79542161254835,232.72890547147435,222.49958582039315,226.1616973876953,151740.0,0,1
2021-03-26,226.91873865480568,233.73197553979827,225.7642718715024,229.0762634277344,107570.0,0,1
2021-03-29,226.91873865480568,233.73197553979827,225.7642718715024,229.0762634277344,107570.0,0,1
2021-03-30,229.0762633538033,241.03728370688384,227.1174499889638,237.0628967285156,71370.0,0,1
2021-03-31,241.28329448688572,250.95432471357503,234.99051676884088,245.59835815429688,856430.0,0,1
2021-04-01,251.71134925554264,254.8056851453252,237.2332123691822,240.1950836181641,1040530.0,0,1
2021-04-02,251.71134925554264,254.8056851453252,237.2332123691822,240.1950836181641,1040530.0,0,1
2021-04-05,239.4191387086131,242.12550959396555,225.2154312074433,226.4456024169922,179060.0,0,1
