Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,1248.4781276751228,1268.0824100603909,1240.152382001388,1246.735595703125,4914281.0,0,1
2021-01-04,1263.2419475937006,1275.004541601674,1242.621216119142,1270.406005859375,1879986.0,0,1
2021-01-05,1259.5629657165882,1277.9086525099058,1254.2866810552214,1271.325439453125,1833381.0,0,1
2021-01-06,1270.0186416778042,1282.8461351529745,1236.7639935494367,1253.1251220703125,2806134.0,0,1
2021-01-07,1268.2277412598685,1287.299515746614,1261.9834611026597,1275.101318359375,2230665.0,0,1
2021-01-08,1285.653522285026,1311.7925622712426,1277.9086215483692,1305.98388671875,2413770.0,0,1
2021-01-11,1308.8884992905246,1324.3783040158562,1291.4624689745265,1311.744384765625,1482086.0,0,1
2021-01-12,1297.271080381458,1340.8361539763578,1297.271080381458,1333.52685546875,1757289.0,0,1
2021-01-13,1342.5789398257318,1345.3863725320978,1307.9204527266083,1320.8931884765625,1404013.0,0,1
2021-01-14,1306.951851088711,1323.7970319160795,1298.2872916433514,1304.2410888671875,903834.0,0,1
2021-01-15,1302.1116723096904,1314.6003506462189,1265.3233871440636,1279.748291015625,1266051.0,0,1
2021-01-18,1285.5083711936395,1286.040880427454,1224.6625141837867,1231.2457275390625,1089920.0,0,1
2021-01-19,1252.7378308700752,1256.5618287550035,1226.4052127627904,1233.9564208984375,1369538.0,0,1
2021-01-20,1237.683396138178,1270.9381555332527,1235.6503834945247,1264.1129150390625,1649554.0,0,1
2021-01-21,1270.3573726981208,1281.7811492449946,1234.9244733258536,1244.654052734375,1264624.0,0,1
2021-01-22,1247.8488522418916,1274.85922096176,1243.9764013337478,1252.4473876953125,1394519.0,0,1
2021-01-25,1258.546450197574,1263.3385605637388,1179.258000199564,1186.809326171875,1643931.0,0,1
2021-01-26,1258.546450197574,1263.3385605637388,1179.258000199564,1186.809326171875,1643931.0,0,1
2021-01-27,1181.0974229959097,1231.4392803695057,1163.6713954435108,1207.333251953125,2822897.0,1,0
2021-01-28,1186.9059799298927,1210.1406810051924,1162.799953928709,1185.163330078125,1367820.0,0,1
2021-01-29,1200.2661550959592,1203.3156155138984,1162.945363788175,1167.25341796875,1173050.0,0,1
2021-02-01,1200.4595994446158,1233.1818519264057,1147.2134075337658,1225.0496826171875,2416468.0,0,1
2021-02-02,1238.6517099228236,1311.792669504711,1238.1193188603418,1291.6075439453125,4685702.0,1,0
2021-02-03,1292.4304219515077,1378.2536342807048,1264.7424230643644,1340.01318359375,4606890.0,0,1
2021-02-04,1339.867760165864,1394.082062600321,1332.1228598180844,1357.0517578125,3214687.0,0,1
2021-02-05,1370.508689816999,1398.825984689183,1346.644689477186,1355.5997314453125,1644014.0,0,1
2021-02-08,1369.5406691504772,1407.5874277554915,1359.278698057693,1387.1119384765625,1681481.0,0,1
2021-02-09,1395.0503326348723,1421.6249776821555,1374.8167545565136,1381.8355712890625,2179561.0,0,1
2021-02-10,1383.4331490289426,1407.5875153815148,1363.1027808486713,1396.4058837890625,1968341.0,0,1
2021-02-11,1385.7563456887235,1396.0183152163345,1375.6879514025045,1379.4151611328125,711530.0,0,1
2021-02-12,1386.4825347124636,1390.2097447239676,1364.070703562723,1378.49560546875,643467.0,0,1
2021-02-15,1381.4966527641168,1387.3053282487592,1347.17710904681,1352.6468505859375,773448.0,0,1
2021-02-16,1357.2940242457494,1360.1983623860756,1336.0923321858045,1346.6932373046875,936005.0,0,1
2021-02-17,1346.6932729265516,1349.065101866094,1320.6993513408008,1334.2529296875,667806.0,0,1
2021-02-18,1334.2526753497452,1359.714082804387,1318.5692992378606,1334.978759765625,1156906.0,0,1
2021-02-19,1325.34626925078,1325.34626925078,1284.3950552964477,1293.35009765625,889225.0,0,1
2021-02-22,1293.3502421510204,1297.2226933338409,1235.795983717488,1241.8951416015625,863883.0,0,1
2021-02-23,1251.5761626611563,1264.355203201869,1207.8658500328168,1255.4969482421875,1682554.0,0,1
2021-02-24,1267.2594200803806,1273.6006050150086,1234.3435909873838,1269.7764892578125,752013.0,0,1
2021-02-25,1277.9086471527,1297.2708993822864,1258.7884230759837,1267.307861328125,877139.0,0,1
2021-02-26,1249.8334118796045,1294.1730178370854,1240.8299171022982,1269.098876953125,1316088.0,0,1
2021-03-01,1299.2071395079863,1299.2071395079863,1237.2479316625984,1247.606689453125,1623331.0,0,1
2021-03-02,1258.5463835557428,1273.068072596771,1242.2820445586683,1269.6312255859375,1063304.0,0,1
2021-03-03,1280.6194760208082,1319.5375577455525,1274.1815031856795,1298.6746826171875,1602126.0,0,1
2021-03-04,1291.4622599497256,1314.696963277157,1281.781133563296,1300.8529052734375,869460.0,0,1
2021-03-05,1291.1717314861626,1316.100631016042,1263.7742157250575,1276.7469482421875,962001.0,0,1
2021-03-08,1282.8461903719374,1309.1304753540455,1280.8131772182674,1293.93115234375,648315.0,0,1
2021-03-09,1302.1115096109545,1325.3462131281758,1297.7550027014754,1319.1502685546875,1321433.0,0,1
2021-03-10,1330.864400228803,1334.0592192150298,1307.968630812827,1321.4737548828125,825036.0,0,1
2021-03-11,1330.864400228803,1334.0592192150298,1307.968630812827,1321.4737548828125,825036.0,0,1
2021-03-12,1327.2825663544288,1345.0958644035031,1314.9875818292776,1336.6248779296875,864530.0,0,1
2021-03-15,1340.8359906888984,1340.8359906888984,1288.557908741461,1319.779541015625,764666.0,0,1
2021-03-16,1314.987426440983,1327.572890572035,1294.1730049934736,1307.8717041015625,505511.0,0,1
2021-03-17,1311.7443553717503,1320.1670074091116,1282.8946656239898,1287.7352294921875,641588.0,0,1
2021-03-18,1296.3027468758714,1305.403028779269,1260.4825813535358,1277.3760986328125,1120507.0,0,1
2021-03-19,1268.2275979872918,1306.4680484609544,1257.3363304473246,1300.320556640625,962739.0,0,1
2021-03-22,1300.3204830600653,1331.154846226179,1297.658173367613,1318.85986328125,790865.0,0,1
2021-03-23,1325.4430587782826,1337.0120763176851,1310.0500433887344,1321.909423828125,574469.0,0,1
2021-03-24,1317.6981345863323,1331.1064714616598,1274.2783048707445,1278.92529296875,760354.0,0,1
2021-03-25,1277.90873719768,1285.314822832912,1220.5965138308504,1225.8726806640625,1120803.0,0,1
2021-03-26,1234.343515646076,1247.848638604965,1220.305883507356,1229.648193359375,667881.0,0,1
2021-03-29,1234.343515646076,1247.848638604965,1220.305883507356,1229.648193359375,667881.0,0,1
2021-03-30,1239.184215681344,1250.7531147988054,1222.1937910780243,1233.71435546875,553075.0,0,1
2021-03-31,1232.794749038037,1254.0447757598286,1226.3567758784218,1246.735595703125,678770.0,0,1
2021-04-01,1268.2275521609715,1274.907552979672,1223.0167393665106,1233.4239501953125,1597734.0,0,1
2021-04-02,1268.2275521609715,1274.907552979672,1223.0167393665106,1233.4239501953125,1597734.0,0,1
2021-04-05,1231.4392364338016,1235.2632339613524,1189.810394321653,1195.9578857421875,887686.0,0,1
2021-04-06,1200.4598525986426,1208.9308394617378,1179.7422153779064,1183.082275390625,1208009.0,0,1
2021-04-07,1184.00166698483,1211.060365905226,1181.0973292898548,1200.36279296875,1011855.0,0,1
2021-04-08,1205.3002257256112,1244.896055973364,1203.944844406502,1230.2291259765625,1285015.0,0,1
2021-04-09,1236.182846789209,1247.8969841374071,1223.6457192924795,1227.373046875,866207.0,0,1
2021-04-12,1209.1726928510163,1214.4488594918512,1154.958384764822,1177.2249755859375,1068953.0,1,0
2021-04-13,1177.757496562389,1203.122000827518,1158.5888187409637,1194.747802734375,1082272.0,0,1
2021-04-14,1177.757496562389,1203.122000827518,1158.5888187409637,1194.747802734375,1082272.0,0,1
2021-04-15,1190.7785928828368,1190.7785928828368,1139.7106491636746,1179.064453125,1212087.0,0,1
2021-04-16,1176.2567133041366,1216.8206515795673,1163.719703425224,1207.1395263671875,1081614.0,0,1
2021-04-19,1185.937918524302,1188.2614123675842,1152.053977995036,1181.532958984375,796272.0,0,1
2021-04-20,1183.033700623208,1199.830432066051,1155.7813049151866,1171.9971923828125,745098.0,0,1
2021-04-21,1183.033700623208,1199.830432066051,1155.7813049151866,1171.9971923828125,745098.0,0,1
2021-04-22,1153.9903182601636,1161.6867668197144,1119.428742744472,1135.4993896484375,1733814.0,0,1
2021-04-23,1136.031891314549,1142.276289635178,1094.935551187017,1102.099609375,1424940.0,0,1
2021-04-26,1105.294119369052,1112.8454449968308,1088.6426297511407,1092.95068359375,1862525.0,0,1
