Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,1028.3445572918947,1045.158023812685,1017.8930329207536,1038.69873046875,23005.0,0,1
2021-01-04,1076.545115991793,1077.3890640347713,1039.932153703043,1067.391845703125,40005.0,0,1
2021-01-05,1064.6330397399229,1067.3919179657878,1042.074425889812,1050.1241455078125,10093.0,0,1
2021-01-06,1058.141275236169,1064.6330189884522,1014.4200098652932,1027.1112060546875,20136.0,0,1
2021-01-07,1032.1745822313983,1052.0715483603085,1019.191214531043,1024.6767578125,20881.0,0,1
2021-01-08,1023.1187752872275,1043.2430152544089,1009.6161997767672,1026.5919189453125,29850.0,0,1
2021-01-11,1048.4037865439377,1067.5542762348834,1032.986162461921,1051.4549560546875,36735.0,0,1
2021-01-12,1056.193621602316,1061.6791644789137,1026.3969096347512,1036.9134521484375,13516.0,0,1
2021-01-13,1042.106892986098,1054.2463139721997,1034.0572921050498,1042.0419921875,11002.0,0,1
2021-01-14,1033.4730661618937,1051.6172374114165,1024.8066699613782,1037.7900390625,17161.0,0,1
2021-01-15,1038.309258424072,1046.9430844788226,1019.1912205474574,1029.5130615234375,12856.0,0,1
2021-01-18,1023.0862708859496,1050.4161621896872,1006.8571494909842,1039.2506103515625,13321.0,0,1
2021-01-19,1039.2505306530215,1058.141177535305,1035.6151354688595,1047.04052734375,9370.0,0,1
2021-01-20,1055.511972681725,1059.3745201616434,1035.420307027449,1046.066650390625,22081.0,0,1
2021-01-21,1049.1827800853137,1063.3346001729892,1019.9053902761046,1033.9923095703125,13039.0,0,1
2021-01-22,1039.055867266832,1048.4038409426423,1016.5298217782896,1031.0711669921875,12228.0,0,1
2021-01-25,1041.9121965396528,1050.3513211264076,998.4505325622628,1020.0352783203124,40272.0,0,1
2021-01-26,1041.9121965396528,1050.3513211264076,998.4505325622628,1020.0352783203124,40272.0,0,1
2021-01-27,1025.0337375416027,1025.0337375416027,983.4871262842422,988.0313110351562,25656.0,0,1
2021-01-28,988.0313656180244,1025.0337941686353,983.32486919112,1009.7459716796876,16599.0,0,1
2021-01-29,1025.683027674434,1025.683027674434,943.59588276146,965.7000122070312,31221.0,0,1
2021-02-01,965.69999646721,1007.1817674866744,942.0703421024498,996.7626342773438,53871.0,0,1
2021-02-02,1001.7612576983051,1064.6330122125628,996.76264832332,1056.4534912109375,59887.0,1,0
2021-02-03,1038.0170676200048,1038.0170676200048,1002.962082221956,1030.4542236328125,98193.0,0,1
2021-02-04,1035.5503663003117,1067.1972318788137,1035.4205647032122,1060.9652099609375,59422.0,0,1
2021-02-05,1068.5279051516916,1071.059630270104,1041.912043848846,1044.898193359375,15864.0,0,1
2021-02-08,1035.420486756531,1084.107968596714,1035.420486756531,1068.5604248046875,41283.0,0,1
2021-02-09,1068.5603690771736,1083.7508388459134,1046.001757757083,1058.433349609375,16492.0,0,1
2021-02-10,1051.6494847929264,1075.4414473192826,1038.666118198205,1049.6370849609375,16698.0,0,1
2021-02-11,1045.1579102180744,1074.337946889857,1040.6461167139344,1066.3206787109375,19483.0,0,1
2021-02-12,1056.6481979884954,1072.8774384674116,1045.1904735517717,1049.5074462890625,13495.0,0,1
2021-02-15,1064.633024969091,1081.5112735416176,1047.137981096461,1077.908447265625,19266.0,0,1
2021-02-16,1083.5887078761098,1126.9530196917256,1066.061213370417,1091.8331298828125,128226.0,0,1
2021-02-17,1084.8221491893646,1107.4781160716805,1063.9189794468678,1093.3262939453125,31153.0,0,1
2021-02-18,1106.1796444076756,1131.237414215158,1091.9953731494782,1109.782470703125,55119.0,0,1
2021-02-19,1111.372905082114,1133.4445228349343,1097.091165183892,1104.394287109375,42738.0,0,1
2021-02-22,1104.2320695398423,1256.7861371147314,1099.460672626671,1208.325927734375,550434.0,1,0
2021-02-23,1246.3996588537975,1284.7005213259704,1168.499680175435,1181.3206787109375,246333.0,1,0
2021-02-24,1187.520197642594,1265.8745973080572,1182.748800387247,1209.23486328125,95784.0,0,1
2021-02-25,1252.8911501120533,1252.8911501120533,1210.7603128783314,1229.391357421875,176452.0,0,1
2021-02-26,1202.6781321050426,1252.8262375440584,1196.705832798881,1234.584716796875,63201.0,0,1
2021-03-01,1249.3856414621682,1258.701163482241,1239.4858934534686,1253.0859375,68358.0,0,1
2021-03-02,1246.3995276247574,1300.020658120658,1246.3995276247574,1286.355712890625,59134.0,0,1
2021-03-03,1298.3329672101315,1311.31621724206,1270.418730023033,1279.7342529296875,54703.0,0,1
2021-03-04,1270.418636617503,1308.070367993228,1262.1093144162635,1292.13330078125,100743.0,0,1
2021-03-05,1294.892435208396,1298.333009654587,1215.98625687906,1252.5667724609375,51922.0,0,1
2021-03-08,1262.5963487347829,1269.1205433600055,1233.4163067218838,1249.71044921875,60667.0,0,1
2021-03-09,1235.3636487406477,1264.4463358447665,1210.0786089393616,1228.028076171875,54982.0,0,1
2021-03-10,1222.3804741505726,1295.7362043074338,1222.3480237522242,1280.09130859375,52489.0,0,1
2021-03-11,1222.3804741505726,1295.7362043074338,1222.3480237522242,1280.09130859375,52489.0,0,1
2021-03-12,1286.8427531873767,1308.070545418388,1273.3725086049633,1282.7530517578125,45391.0,0,1
2021-03-15,1293.009884658455,1293.009884658455,1269.769691932656,1284.895263671875,38914.0,0,1
2021-03-16,1291.8411637105305,1361.9511385647568,1284.895114566071,1306.0904541015625,253131.0,0,1
2021-03-17,1316.542091220513,1316.542091220513,1236.6621626049905,1269.574951171875,18468.0,0,1
2021-03-18,1284.05127887577,1284.05127887577,1214.622994020743,1262.2393798828125,31051.0,0,1
2021-03-19,1250.7490334123786,1252.0149555628411,1175.0237099584415,1226.0482177734375,573123.0,0,1
2021-03-22,1204.2037368177655,1249.67791840126,1191.2204869356829,1215.7913818359375,33231.0,0,1
2021-03-23,1215.7913519068795,1232.7670701700706,1197.4849296093753,1217.479248046875,41152.0,0,1
2021-03-24,1217.8036920590728,1235.0715819165166,1191.2203989564198,1210.240966796875,24453.0,0,1
2021-03-25,1201.087615502924,1210.6953093949453,1194.8880450244726,1199.107666015625,6780.0,0,1
2021-03-26,1200.9903460181122,1217.1870162163189,1196.8031751359604,1214.2982177734375,11947.0,0,1
2021-03-29,1200.9903460181122,1217.1870162163189,1196.8031751359604,1214.2982177734375,11947.0,0,1
2021-03-30,1216.537974789814,1239.2587214428063,1208.0987316412825,1226.5999755859375,14350.0,0,1
2021-03-31,1233.773219158089,1261.589984125634,1222.0557733197104,1234.584716796875,10447.0,0,1
2021-04-01,1232.5073390104594,1343.6122695427132,1225.821011892932,1295.4765625,77763.0,0,1
2021-04-02,1232.5073390104594,1343.6122695427132,1225.821011892932,1295.4765625,77763.0,0,1
2021-04-05,1356.7578260290556,1356.7578260290556,1285.3494818593415,1310.8292236328125,53418.0,1,0
2021-04-06,1324.299361864748,1328.9409567655707,1291.1918778181291,1314.139892578125,275347.0,0,1
2021-04-07,1330.7911292715255,1347.020369111736,1301.643540991849,1310.3099365234375,50731.0,0,1
2021-04-08,1323.0010777175169,1344.358668031698,1293.1394630717678,1307.907958984375,77034.0,0,1
2021-04-09,1314.464578166658,1340.9505191227754,1298.3977101412545,1310.7642822265625,26166.0,0,1
2021-04-12,1304.1753344500976,1392.4294746449457,1277.0725976857286,1297.099365234375,99741.0,0,1
2021-04-13,1298.3327693308545,1342.021578517223,1288.5952738580374,1310.504638671875,38373.0,0,1
2021-04-14,1298.3327693308545,1342.021578517223,1288.5952738580374,1310.504638671875,38373.0,0,1
2021-04-15,1298.3329836546127,1314.4647546354274,1247.0487531213696,1255.423095703125,34441.0,0,1
2021-04-16,1271.7170514681288,1288.5954184704872,1237.2138394552087,1273.66455078125,42699.0,0,1
2021-04-19,1274.3460858384776,1285.3495041399835,1237.6682229433254,1281.1298828125,10963.0,0,1
2021-04-20,1287.8164384456943,1298.3329828320684,1239.9080003876145,1247.697998046875,36732.0,0,1
2021-04-21,1287.8164384456943,1298.3329828320684,1239.9080003876145,1247.697998046875,36732.0,0,1
2021-04-22,1259.3830006523358,1274.9629960465256,1247.6980041066931,1260.4541015625,10039.0,0,1
2021-04-23,1261.8497806433688,1261.8497806433688,1239.9404128962135,1248.21728515625,8247.0,0,1
2021-04-26,1262.6286932331057,1262.6286932331057,1233.4162032698775,1245.2960205078125,6220.0,0,1
2021-04-27,1262.466549808052,1284.0512962928312,1253.1185759891396,1258.2144775390625,12447.0,0,1
2021-04-28,1282.071271693511,1324.299581719957,1248.6717285623376,1259.4478759765625,21778.0,0,1
2021-04-29,1278.8578682545728,1278.8578682545728,1245.1011356660094,1260.064453125,17067.0,0,1
2021-04-30,1265.744859774587,1272.36628668376,1245.847890914943,1255.488037109375,17737.0,0,1
2021-05-03,1249.6455365846546,1275.6121566398228,1249.6455365846546,1270.9381103515625,21453.0,0,1
