Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,785.1545730251671,791.0232165163634,783.1029765207568,788.7807006835938,2474916.0,0,1
2021-01-04,792.9794321974034,798.9911779770893,788.7330204606969,794.1722412109375,3487801.0,0,1
2021-01-05,794.1722370054326,805.1460798718339,787.5402072767777,789.4010009765625,4559213.0,0,1
2021-01-06,791.0710217461427,796.2239805286355,777.9501212045149,787.0631713867188,3318460.0,0,1
2021-01-07,792.0251355116361,792.4545583782093,780.57416969701,788.7329711914062,2879675.0,0,1
2021-01-08,792.6931707406933,807.4840025282563,789.5441665892861,800.3271484375,5072916.0,0,1
2021-01-11,800.6133787271265,820.652569374647,794.649333891555,817.6466674804688,5332109.0,0,1
2021-01-12,820.6525893339955,825.0421031426847,802.5218925928956,804.5735473632812,4338010.0,0,1
2021-01-13,808.5813421087569,813.0186148884736,794.4107944772937,803.1898803710938,3596529.0,0,1
2021-01-14,803.1898387090547,808.7721612457987,791.0708882418668,802.4264526367188,3652930.0,0,1
2021-01-15,800.6135225361401,806.2436051692649,783.4370703243992,786.0135498046875,3137877.0,0,1
2021-01-18,784.3912562485384,788.8285293528363,759.7716883213806,765.0677490234375,3742440.0,0,1
2021-01-19,765.7833744748895,787.6356585513482,765.7833744748895,784.8206176757812,3791378.0,0,1
2021-01-20,784.8683476863915,796.7010366506909,784.6774865916199,794.6970825195312,3056546.0,0,1
2021-01-21,796.7963917502547,800.8996429574495,771.9859651807857,775.5643920898438,3326213.0,0,1
2021-01-22,778.4749087010845,784.8683770379441,761.7278808152448,771.3180541992188,3883231.0,0,1
2021-01-25,775.8029665799693,817.7898430000414,771.2702924209842,798.5140380859375,10704200.0,1,0
2021-01-26,775.8029665799693,817.7898430000414,771.2702924209842,798.5140380859375,10704200.0,0,1
2021-01-27,801.4722885525811,817.2650688911714,787.4448423293958,803.9533081054688,7410174.0,0,1
2021-01-28,797.2735319555536,810.0127087202703,787.9219210868265,803.3807373046875,4489853.0,0,1
2021-01-29,809.1539322722296,811.9212142319054,783.1983965468543,788.11279296875,7185812.0,0,1
2021-02-01,777.711446241002,792.9794010138315,744.2650944652975,769.5049438476562,13856367.0,1,0
2021-02-02,770.0774749065715,788.5421345580245,764.8291154121649,784.0094604492188,8486828.0,0,1
2021-02-03,788.2082218398126,838.6879242353222,786.4905884528523,810.3944702148438,15674616.0,1,0
2021-02-04,808.7720977760371,817.3126207564585,794.5060923384775,796.271484375,4639606.0,0,1
2021-02-05,801.185907152825,815.7859355667005,792.5022811322312,808.9153442382812,7381183.0,0,1
2021-02-08,813.0186362357997,819.936928621609,802.5696174666379,808.4859619140625,4244906.0,0,1
2021-02-09,809.2016550805613,817.6467198111783,800.613429967678,803.2376098632812,4200281.0,0,1
2021-02-10,808.8198817414676,827.3323002222686,802.5218736873449,823.8970336914062,5665209.0,0,1
2021-02-11,828.2865696459911,834.8708986234075,816.8356032453553,820.4617309570312,5347864.0,0,1
2021-02-12,819.6983969882561,824.8035965362413,806.8160589680682,809.7265014648438,2473012.0,0,1
2021-02-15,811.2055205429708,817.4081273362423,803.4761415284062,805.6708984375,2531913.0,0,1
2021-02-16,811.1100535089155,813.2571095329097,802.7603911933825,809.5355224609375,2808115.0,0,1
2021-02-17,810.5852537905498,815.5950513316006,794.8878765133991,797.46435546875,2539649.0,0,1
2021-02-18,796.7963985672174,804.8597989198059,784.8683087683069,787.683349609375,4114251.0,0,1
2021-02-19,786.1088157582453,787.6833469033427,762.4434973270328,770.4114379882812,3834443.0,0,1
2021-02-22,774.2762341588217,780.097119028219,750.0860316690662,756.1932373046875,4090429.0,0,1
2021-02-23,758.6264690165273,766.4036064299094,752.3284612500429,754.7617797851562,3264477.0,0,1
2021-02-24,757.6723271060532,761.5847175887677,740.7344381814531,752.9487915039062,1587082.0,0,1
2021-02-25,758.6265291224017,776.7572260448239,754.2847159816104,772.129150390625,5478169.0,0,1
2021-02-26,768.1690329147818,782.4827416026349,744.31285176836,751.040283203125,7549015.0,0,1
2021-03-01,758.6265258113106,763.8748854238416,746.2213121816916,753.6644287109375,2748271.0,0,1
2021-03-02,756.3363988803767,777.711562042147,754.618765361203,774.657958984375,4275166.0,0,1
2021-03-03,780.5265871443198,780.7174482519811,770.6500926885238,775.325927734375,3265559.0,0,1
2021-03-04,770.4592732837373,780.574271103676,766.9285467170158,769.8389892578125,3640996.0,0,1
2021-03-05,769.6004053116314,774.848765174265,763.6363600131842,768.3121948242188,3832170.0,0,1
2021-03-08,770.984099562683,781.5285203313254,769.3141668269324,772.224609375,2915298.0,0,1
2021-03-09,775.4213297413183,779.3337786020559,755.8592601655288,760.5350952148438,2783825.0,0,1
2021-03-10,769.1232026597023,777.4728652195936,764.3519669111929,775.2304077148438,2512573.0,0,1
2021-03-11,769.1232026597023,777.4728652195936,764.3519669111929,775.2304077148438,2512573.0,0,1
2021-03-12,779.1429199181957,781.2422756252894,765.3063340776399,769.0756225585938,2082799.0,0,1
2021-03-15,770.9363347368349,771.8905819350522,753.8552865916938,768.6461181640625,2651062.0,0,1
2021-03-16,768.2643393816664,771.5088029136026,750.992489663581,756.0499877929688,3671229.0,0,1
2021-03-17,758.4356862848871,758.4356862848871,734.7703666440965,736.822021484375,3246092.0,0,1
2021-03-18,740.4958231958319,742.8337404717151,716.4964829485555,720.5997924804688,2894624.0,0,1
2021-03-19,716.6396961602376,732.1462142196302,704.3298831421905,725.8482055664062,5262000.0,0,1
2021-03-22,727.136370320447,748.7023338596719,723.9873661919942,737.4899291992188,3563266.0,0,1
2021-03-23,739.5415379601565,743.740248698528,733.2435300952226,740.5911865234375,2118532.0,0,1
2021-03-24,742.2134803574814,762.1572706678082,737.2991420916535,756.6703491210938,6904173.0,0,1
2021-03-25,760.4397110885649,765.5926116607083,747.461912616865,751.231201171875,5292130.0,0,1
2021-03-26,754.8095017967178,762.4434790588843,745.5055920084523,751.4219360351562,2934548.0,0,1
2021-03-29,754.8095017967178,762.4434790588843,745.5055920084523,751.4219360351562,2934548.0,0,1
2021-03-30,754.0938734704107,778.5703382157583,754.0938734704107,775.0396118164062,4453933.0,0,1
2021-03-31,773.8944944655017,786.252007597786,768.1690111525634,777.806884765625,3075406.0,0,1
2021-04-01,782.0055819235689,786.299694331935,774.4670057318308,780.8604736328125,1910949.0,0,1
2021-04-02,782.0055819235689,786.299694331935,774.4670057318308,780.8604736328125,1910949.0,0,1
2021-04-05,787.2539384149131,789.1624328110704,769.2186430741752,782.244140625,2920638.0,0,1
2021-04-06,786.299672352575,806.3388630314635,784.2480176288767,797.893798828125,4569120.0,0,1
2021-04-07,797.8937472699108,806.2434095132434,792.2636660030722,802.378662109375,2404472.0,0,1
