Date,Open,High,Low,Close,Volume,is_outlier,data_quality
2021-01-01,387.64057651048574,421.4065072402883,386.4641699434171,403.3789367675781,2391798.0,0,1
2021-01-04,406.8445237716781,408.40246040917015,391.8692540884833,394.7307739257813,687654.0,0,1
2021-01-05,396.57483237928926,403.7922345492706,393.045642210136,397.7194519042969,381196.0,0,1
2021-01-06,397.4969329138581,401.88460280590505,387.2590462020444,389.6436462402344,381718.0,0,1
2021-01-07,394.06305949418993,394.2538391197193,379.4693205165909,381.3451843261719,415600.0,0,1
2021-01-08,385.923650887152,396.4794641778444,378.76985123813984,393.9041137695313,637141.0,0,1
2021-01-11,394.2538120710884,397.0835155964107,383.4436174644855,384.8425903320313,345606.0,0,1
2021-01-12,384.81080276943214,391.0743651283988,379.628286149031,381.7267456054688,351502.0,0,1
2021-01-13,386.3051842235701,403.7286569641562,381.59958733322384,399.75433349609375,1292773.0,0,1
2021-01-14,400.6127970815865,427.7336339665341,392.9820771371753,417.2413940429688,1036104.0,1,0
2021-01-15,416.5101510572081,417.0506740102816,400.8989667552992,403.1246032714844,572469.0,0,1
2021-01-18,403.15636760205336,416.4783408289975,383.0303666908921,409.8968505859375,821262.0,0,1
2021-01-19,411.42295135210406,418.38597094666216,403.1563195173736,414.2526550292969,493132.0,1,0
2021-01-20,414.25268190473184,422.8690575341234,398.7368891436905,413.3306579589844,501213.0,0,1
2021-01-21,417.9408542266334,432.4074459481112,414.9203708087649,425.44439697265625,971202.0,0,1
2021-01-22,427.0977524327977,428.2105560605128,411.16864193614754,414.2845153808594,211842.0,0,1
2021-01-25,416.3829448870864,420.2936946899177,384.7154745058347,389.5482482910156,1058257.0,1,0
2021-01-26,416.3829448870864,420.2936946899177,384.7154745058347,389.5482482910156,1058257.0,0,1
2021-01-27,387.8949471708796,389.0713537901247,360.5515418810961,365.4797058105469,2078022.0,1,0
2021-01-28,361.886886184202,378.19755582596406,354.19259246052746,374.0642395019531,1132642.0,1,0
2021-01-29,378.0067608312914,378.292930281842,344.2090454945227,348.9146423339844,1594704.0,1,0
2021-02-01,356.7361488884052,378.0385845945072,342.5557260561704,369.644775390625,1325202.0,1,0
2021-02-02,379.4374912179655,391.7738358117721,364.9709294610647,366.9739990234375,882912.0,1,0
2021-02-03,371.3617356336165,375.7493765741112,362.0140856833853,368.2776489257813,730065.0,0,1
2021-02-04,370.0899266066243,376.4488503505111,367.70532656405584,371.5842895507813,410293.0,0,1
2021-02-05,374.47754630259936,376.70315330469697,365.6386338776479,372.2201232910156,320749.0,0,1
2021-02-08,372.633466552976,375.17705917566366,367.9596565889491,373.6509094238281,255435.0,0,1
2021-02-09,376.44882391742703,380.26418371763367,370.7576002286346,373.491943359375,259447.0,0,1
2021-02-10,375.1770829418198,378.96062699491466,369.454042841566,372.9514465332031,165310.0,0,1
2021-02-11,372.9514208167954,376.5442140841442,366.9104247578924,368.5637512207031,254409.0,0,1
2021-02-12,370.0898913695686,372.47449118509417,362.4909588617246,365.7340087890625,414139.0,0,1
2021-02-15,370.1535046954818,377.8160112225671,365.6386583698881,375.6221618652344,297327.0,0,1
2021-02-16,377.0847711889629,377.5298751932718,369.7084043512221,373.0468444824219,471055.0,0,1
2021-02-17,374.5411301548464,375.71753659755376,368.8816935781528,373.4601135253906,226708.0,0,1
2021-02-18,374.5411270756294,374.5411270756294,369.7719275410972,372.9196166992188,139896.0,0,1
2021-02-19,372.5381487867082,372.91967899142446,352.9208245069913,357.5946350097656,294156.0,0,1
2021-02-22,359.15254252452934,361.727922136678,353.016185516841,358.9617919921875,247765.0,0,1
2021-02-23,356.89510740305184,362.4591835196931,346.5936475149937,357.3402404785156,328720.0,0,1
2021-02-24,358.00794766539855,365.00275475607634,347.8336351735084,360.3925476074219,60856.0,0,1
2021-02-25,362.2048470183866,367.0376208332585,357.1494775464872,364.5894470214844,275179.0,0,1
2021-02-26,356.73613935081335,362.459179019543,350.56796661214656,355.4325561523437,557544.0,0,1
2021-03-01,357.3720449063744,358.92998163801127,352.9844041778176,356.92694091796875,377076.0,0,1
2021-03-02,358.3258761765302,364.3350855168595,357.5946027395936,363.12689208984375,140533.0,0,1
2021-03-03,363.0950656527053,373.9052614870967,361.473555198322,372.2837219238281,419308.0,0,1
2021-03-04,367.5463096963142,371.4570299125973,363.7309501808123,369.3268127441406,142585.0,0,1
2021-03-05,369.32686950405736,371.870433202338,361.8233260297976,367.419189453125,455664.0,0,1
2021-03-08,367.4191825135661,371.0119759937788,364.5894493957592,370.0581359863281,563092.0,0,1
2021-03-09,373.90524171468735,376.4488050846151,370.9801190967193,374.5093383789063,517422.0,0,1
2021-03-10,376.4487973958924,378.1975135507484,365.3842780419177,367.1329650878906,563316.0,0,1
2021-03-11,376.4487973958924,378.1975135507484,365.3842780419177,367.1329650878906,563316.0,0,1
2021-03-12,370.0899645998743,371.2345843813681,362.5546335135621,365.0028076171875,244410.0,0,1
2021-03-15,366.8786675635336,368.1504639707309,356.4182141588326,357.785400390625,1202530.0,0,1
2021-03-16,359.2797306360658,362.8089503484377,345.7987936471231,350.94952392578125,559870.0,0,1
2021-03-17,351.6490054279242,358.6438418333091,349.6777516092538,355.3371887207031,351994.0,0,1
2021-03-18,355.4643793702396,357.94436930183025,340.67985871558494,343.0008850097656,236085.0,0,1
2021-03-19,343.3823497002821,346.5618256041715,331.5229543549638,338.13623046875,581937.0,0,1
2021-03-22,341.2839121646085,349.74129473991024,339.09009198938423,345.32183837890625,407302.0,0,1
2021-03-23,347.134144283653,352.9207869877794,345.5444207118952,351.8079833984375,110713.0,0,1
2021-03-24,350.85415329558856,356.1002732496242,344.0182806162238,353.0479736328125,184624.0,0,1
2021-03-25,356.1003010251232,356.1003010251232,345.8942006749237,352.50750732421875,97257.0,0,1
2021-03-26,350.4726295530812,365.44793058406646,350.4726295530812,361.4100036621094,245299.0,0,1
2021-03-29,350.4726295530812,365.44793058406646,350.4726295530812,361.4100036621094,245299.0,0,1
2021-03-30,363.0950423584943,378.0385533991701,362.3001951880999,375.9400939941406,609553.0,0,1
2021-03-31,378.3565287685551,387.8949288980891,365.7022551445582,382.2037048339844,446727.0,0,1
2021-04-01,381.5677891245795,383.4436822311982,371.361718530524,376.3534851074219,416415.0,0,1
2021-04-02,381.5677891245795,383.4436822311982,371.361718530524,376.3534851074219,416415.0,0,1
2021-04-05,371.9975940575648,376.6714041611262,366.5606945008613,374.2868041992188,306778.0,0,1
