Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2021-01-23,658.5,659.0,633.0,634.5,76808.0,0,1,0.0,-0.049794084612504674,-0.060695780903034735,-0.006653620352250478,,0.0,,,655.11875,-0.03147330159608465,,,,,,,655.5981354153096,653.5225458600015,0,0,0,59.44259273329903,0,0,2.0755895553080563,5.209210181001119,-3.1336206256930623,0,687.2262457431241,623.0112542568759,655.11875,0.09802038406967929,0.17891064807794094,21.473443888279252,0.03384309517459299,78.29424078927809,25.54082904412287,13.43055246092624,1,8.949416342412452,22.56809338521401,68754.71428571429,,,0,-327955.0,657.9561549283718,347.79236194178384,0.22922414245520095,,,,,,,,,0.04097714736012608,0.037825059101654845,1.0,1.0,1.0,1.0,1.0
2021-01-24,658.5,659.0,633.0,634.5,76808.0,0,1,0.0,-0.039727582292849006,-0.060695780903034735,-0.006653620352250478,,0.0,,,654.74375,-0.030918584560753696,,,,,,,652.3522684283389,652.1134683888903,0,0,0,59.44259273329903,0,0,0.23880003944861983,4.215128152690619,-3.9763281132419994,0,687.6613579701075,621.8261420298925,654.74375,0.10055111780786757,0.19250879319081537,21.796769324830734,0.034352670330702495,74.9214231727534,23.364682317150613,12.286233585106542,1,8.949416342412452,8.949416342412452,68663.42857142857,,,0,-327955.0,657.8432999906656,347.79236194178384,0.22922414245520095,,,,,,,,,0.04097714736012608,0.037825059101654845,1.0,1.0,1.0,1.0,1.0
2021-01-25,633.0,651.5,624.25,648.5,64721.0,0,1,0.022064617809298692,0.022064617809298692,-0.0376553515117789,0.021662071681764372,,0.021824716602056253,,,654.46875,-0.009119992360215825,,,,,,,651.7596117470559,651.8458040637873,0,0,0,64.6470692713792,0,0,-0.08619231673139893,3.3548640588062155,-3.4410563755376145,0,687.5042049370027,621.4332950629973,654.46875,0.10095349835115174,0.4096614529543762,22.18628580162854,0.03421169745817816,71.04321561347024,21.314871653433496,14.02540364086554,1,35.27272727272727,17.72385331918406,67841.57142857143,,,0,-263234.0,657.3624023194753,1775.8364911774045,0.29494161843971567,,,,,,,,,0.042020046260601386,-0.002364066193853428,0.0,1.0,1.0,0.0,1.0
2021-01-26,646.75,667.75,641.25,665.25,68363.0,0,1,0.025828835774865055,0.048463356973995175,-0.010412792859799236,0.0003759398496241406,,0.025500906101299972,,,655.35625,0.015096750813011936,,,,,,,653.8350560936627,652.8387074664698,0,0,0,69.66299436763413,0,0,0.9963486271929014,2.883160972483553,-1.8868123452906516,0,688.5567250877549,622.1557749122452,655.35625,0.10132038898768372,0.6490001268633805,22.494408244369357,0.03381346598176529,68.22160227393083,24.68128257167131,12.845195423131594,1,59.63636363636363,34.61950241716779,68536.14285714286,,,0,-194871.0,657.6757011870246,3541.5731912545043,0.34962857532281627,,,,,,,,,0.03983464862833521,-0.0026985350809560524,0.0,0.0,0.0,0.0,0.0
2021-01-27,663.25,672.75,652.5,658.25,54190.0,0,1,-0.010522360015031929,0.03743104806934605,-0.01422688131785843,-0.003406510219530645,,-0.010578111481379765,,,656.15625,0.0031909320379101777,,,,,,,654.5142782330993,653.2395439504351,0,0,0,65.48167525222337,0,0,1.2747342826642125,2.561475634519685,-1.2867413518554724,0,688.7932965761,623.5192034239,656.15625,0.09947949615994676,0.5320762786411752,22.334093369771548,0.03392949999205704,65.81462558129286,24.68193509079877,12.013298763706503,1,49.45454545454545,48.12121212121212,66844.28571428571,,,0,-249061.0,658.3373274170494,2971.366502039924,0.35280392850183545,,,,,,,,,0.030763387770603876,-0.003006388575723412,1.0,0.0,0.0,0.0,0.0
2021-01-28,655.0,664.5,643.5,647.0,65434.0,0,1,-0.017090770983668846,-0.0023130300693908756,-0.020809685962920876,-0.03432835820895519,,-0.017238503875518247,,,656.56875,-0.014573873642326143,,,,,,,653.3582354280071,652.7773555096621,0,0,0,59.319322901669224,0,0,0.5808799183449764,2.165356491284743,-1.5844765729397667,0,688.4799626598324,624.6575373401677,656.56875,0.0972060051893495,0.3500722911723673,22.23880098621644,0.03437218081331753,62.83110703420435,23.01714647835762,14.093706163765072,1,33.09090909090909,47.3939393939394,69018.85714285714,,,0,-314495.0,658.7422055198084,1853.0489934945367,0.3617537781565567,,,,,,,,,0.03245749613601236,-0.004937333839726547,1.0,0.0,0.0,0.0,0.0
2021-01-29,646.25,664.75,643.0,663.0,60153.0,0,1,0.02472952086553315,-0.0033821871476887866,0.044917257683215084,-0.01850481125092529,,0.024428695684961865,,,657.78125,0.007933868592332177,,,,,,,654.8415838236983,653.5345884348724,0,0,0,64.44426073288801,0,0,1.3069953888259533,1.9936842707929854,-0.686688881967032,0,688.6681271103777,626.8943728896223,657.78125,0.09391230628838286,0.5844816713154622,22.203886630058122,0.033490025083043926,60.01959640636794,21.406672522522697,13.268438454891443,1,56.36363636363637,46.30303030303031,66639.57142857143,,,0,-254342.0,659.4019613088193,3340.6038621189523,0.2792476850928409,,,,,,,,,0.032805429864253395,-0.00115919629057187,0.0,0.0,0.0,0.0,0.0
2021-01-30,646.25,664.75,643.0,663.0,60153.0,0,1,0.0,0.007216103304215737,0.044917257683215084,-0.01850481125092529,,0.0,,,658.99375,0.006079344455087811,,,,,,,656.0967247738986,654.2357300322892,0,0,0,64.44426073288801,0,0,1.8609947416093746,1.9671463649562635,-0.10615162334688888,0,688.612875555698,629.374624444302,658.99375,0.0898919771415071,0.5676294442330239,22.17146615648254,0.03344112542455888,57.40890796623413,19.906690763217497,12.338708921454577,1,56.36363636363637,48.6060606060606,64260.28571428572,,,0,-254342.0,660.0578458573984,3340.6038621189523,0.2792476850928409,,,,,,,,,0.032805429864253395,-0.02526395173453997,0.0,0.0,0.0,0.0,0.0
2021-01-31,646.25,664.75,643.0,663.0,60153.0,0,1,0.0,0.02472952086553315,0.044917257683215084,-0.01850481125092529,,0.0,,,660.40625,0.003927506743008565,,,,,,,657.1587671163758,654.8849352150826,0,0,0,64.44426073288801,0,0,2.2738319012931925,2.0284834722236496,0.2453484290695429,1,687.7655641794237,633.0469358205763,660.40625,0.08285601227857452,0.5474015902407141,22.1413614310195,0.033395718598822774,54.98469727182417,18.50991730357765,11.472950702134973,1,57.0902394106814,56.60583737931804,61881.0,,,0,-254342.0,660.8404027639557,3340.6038621189523,0.2792476850928409,,,,,,,,,0.032805429864253395,-0.02526395173453997,0.0,0.0,0.0,0.0,0.0
2021-02-01,663.5,671.0,646.0,651.0,55799.0,0,1,-0.018099547511312264,-0.018099547511312264,0.0038550501156515704,-0.03394546466332782,,-0.018265347977293313,,,659.70625,-0.013197161615491676,,,,,,,656.2112644830872,654.5971622361875,0,0,0,57.64197886366044,0,0,1.6141022468997335,1.9456072271588665,-0.331504980259133,0,687.286190627202,632.1263093727979,659.70625,0.0836127916847902,0.34216336580121226,22.345549900232392,0.03432496144428939,53.102790458637564,19.028563451835918,10.556105421550265,1,39.92537313432836,51.12641630288204,60606.42857142857,,,0,-310141.0,660.9090151728469,2330.667210535239,0.2889296987653428,,,,,,,,,0.03840245775729647,0.0007541478129713424,0.0,0.0,1.0,0.0,0.0
2021-02-02,655.0,656.75,640.5,644.75,46873.0,0,1,-0.00960061443932414,-0.02752639517345401,-0.03081548290116498,-0.04090740052063968,,-0.009646997447115106,,,658.91875,-0.021503030532975493,,,,,,,654.4479930241507,653.8677428112848,0,0,0,54.420072261776205,0,0,0.5802502128659626,1.6725358243002857,-1.0922856114343231,0,687.2913038013504,630.5461961986497,658.91875,0.0861185200796012,0.25030887069239255,21.91015347878722,0.03398240167318685,50.80264012234157,18.020504541771672,11.789921147560015,1,39.61352657004831,45.54304637168602,57536.42857142857,65201.4,0.8824416127786914,0,-357014.0,660.1211014982277,1880.6576099207987,0.23299619695131915,,,,0.33100967682349064,,,,,0.02520356727413726,0.006144393241167435,0.0,0.0,1.0,0.0,1.0
2021-02-03,646.25,649.75,625.75,648.25,77131.0,0,1,0.0054284606436603156,-0.022247360482654632,-0.01519179642992785,-0.029202545862972662,0.009735202492211936,0.00541377965731959,,,657.83125,-0.014564905513381974,,,,,,,653.4944556358199,653.4516137141525,0,0,0,55.906425660612676,0,0,0.042841921667445604,1.3465970437737178,-1.3037551221062722,0,686.0825046298016,629.5799953701983,657.83125,0.08589210266250404,0.3304278849638613,22.05942823030242,0.03402919896691465,47.38866080460879,16.62009229274773,15.649760512950422,1,47.524752475247524,42.3545507265414,60813.71428571428,65546.36666666667,0.9277968769036414,0,-279883.0,658.7705448148693,2299.3602078269623,0.23513978252727738,0.25459187617525747,,,0.3345422533507685,,,,,0.03702275356729657,0.0023264831329972858,0.0,1.0,0.0,0.0,0.0
2021-02-04,647.25,650.5,633.0,637.5,66019.0,0,1,-0.01658310836868493,-0.020737327188940058,-0.014683153013910322,-0.03518728717366626,-0.025229357798165153,-0.016722147386192564,,,655.93125,-0.02809936254752305,,,,,,,651.0337701533861,652.2700126982893,0,0,0,50.46329051625723,0,0,-1.2362425449032344,0.8300291260383275,-2.066271670941562,0,684.2902589417434,627.5722410582565,655.93125,0.0864694552721599,0.17503712774550062,21.73375478528082,0.03409216436906795,44.274234407151305,15.910690136465297,14.749676710843824,1,27.31958762886598,38.1526222247206,60897.28571428572,65041.23333333333,0.9362873763815321,0,-345902.0,656.7312909890782,1204.559976434752,0.23376798071996446,0.2531892682075457,,,0.3312345024323482,,,,,0.027450980392156862,-0.0015426147319706903,1.0,1.0,0.0,0.0,1.0
2021-02-05,634.75,647.5,632.25,641.25,78451.0,0,1,0.00588235294117645,-0.0054284606436603156,-0.03280542986425339,0.010638297872340496,-0.009652509652509633,0.005865119452398058,,,654.21875,-0.01982326247910198,,,,,,,649.5285747451728,651.453715461379,0,0,0,52.211208013420666,0,0,-1.925140716206215,0.27899515758941895,-2.204135873795634,0,681.7259111489386,626.7115888510614,654.21875,0.08409163188593607,0.2642659318826071,21.27062944347505,0.03317057223154004,41.31863503477372,15.09589114256929,14.246190469274358,1,35.05154639175258,36.6319621652887,63511.28571428572,65627.93333333333,0.9677477636192371,0,-267451.0,654.5209149385305,1666.0364470229856,0.1602046589438005,0.2523858775624709,,,0.33165490626028055,,,,,0.023781676413255362,-0.004313725490196078,1.0,0.0,0.0,1.0,1.0
2021-02-06,634.75,647.5,632.25,641.25,78451.0,0,1,0.0,-0.010798303123794817,-0.03280542986425339,0.010638297872340496,-0.0015570260801868185,0.0,,,652.50625,-0.01725079261692899,,,,,,,648.2549478613001,650.6978846864621,0,0,0,52.211208013420666,0,0,-2.4429368251619508,-0.26539123896085504,-2.177545586201096,0,678.6664944208361,626.346005579164,652.50625,0.08018388918370078,0.2848596171556666,20.84058448322683,0.032499936815948274,38.57414990328025,14.306866315590591,13.501577391188022,1,35.05154639175258,32.47422680412371,66125.28571428571,66660.1,0.9919769954483372,0,-267451.0,652.3139101884872,1666.0364470229856,0.1602046589438005,0.2512951278825538,,,0.3330861500621996,,,,,0.023781676413255362,-0.0101364522417154,1.0,0.0,0.0,1.0,1.0
2021-02-07,634.75,647.5,632.25,641.25,78451.0,0,1,0.0,0.00588235294117645,-0.03280542986425339,0.010638297872340496,0.00391389432485334,0.0,,,650.875,-0.014787785673132322,,,,,,,647.1772635749463,649.9980413763537,0,0,0,52.211208013420666,0,0,-2.8207778014074165,-0.7764685514501674,-2.0443092499572493,0,675.4452537313118,626.3047462686882,650.875,0.07549914724428446,0.3041330768242312,20.4412570201392,0.03187720393004164,36.02569942403631,13.544473617410908,12.782097402356888,1,35.05154639175258,35.05154639175258,68739.28571428571,67403.86666666667,1.0198122023803635,0,-267451.0,650.2619928446603,1666.0364470229856,0.1602046589438005,0.2507709026762062,,,0.3330163111031728,,,,,0.023781676413255362,-0.0101364522417154,0.0,0.0,0.0,1.0,1.0
2021-02-08,643.0,657.5,642.5,655.75,102705.0,0,1,0.022612085769980528,0.022612085769980528,0.007296466973886417,0.011179645335389399,0.02661448140900191,0.022360222262003782,,,650.05,0.00876855626490277,,,,,,,648.4961461018776,650.4241123855127,0,0,0,59.16904291706135,0,0,-1.9279662836351008,-1.006768097887154,-0.9211981857479468,0,672.6253708368444,627.4746291631556,650.05,0.06945733662593462,0.6262437733846058,20.141881518700686,0.03071579339489239,34.526724195674625,16.31021858302601,12.045504694146768,1,63.829787234042556,44.644293339182575,75440.14285714286,68956.1,1.094031461424629,0,-164746.0,649.1221619212993,3988.410716028836,0.19751194521255777,0.25891171092960613,,,0.332785067516891,,,,,0.022874571101791842,0.0027290448343079924,0.0,0.0,0.0,1.0,1.0
2021-02-09,657.75,660.5,639.75,649.5,124145.0,0,1,-0.009531071292413262,0.012865497076023358,0.007367196587824809,-0.02367531003382184,0.016829745596868895,-0.00957678263632882,,,649.1375,0.0005584333057325366,,,,,,,648.6505851631272,650.3556596162155,0,0,0,55.423306629281626,0,0,-1.7050744530882866,-1.1464293689273806,-0.5586450841609061,0,670.119619580854,628.1553804191461,649.1375,0.06464614840724474,0.5086383074551423,20.18531855307921,0.031078242575949513,33.37049761111963,16.174203759406574,11.161042123186403,1,50.53191489361702,49.80441617313738,86479.0,71223.0,1.214200468949637,0,-288891.0,648.3728552258079,2805.1758704321915,0.1973527857649776,0.2606748983799924,,,0.3347613754743441,,,,,0.03194765204003079,0.0030499428135722455,0.0,0.0,1.0,1.0,1.0
2021-02-10,649.5,650.5,626.75,635.5,98577.0,0,1,-0.021555042340261732,-0.008966861598440512,-0.019668337832626337,-0.034561336878085824,0.0011815675462780728,-0.02179074548114548,,,647.875,-0.01910090681072738,,,,,,,646.6274182149537,649.2552403853846,0,0,0,48.08076049547765,0,0,-2.6278221704309317,-1.4427079292280909,-1.1851142412028408,0,668.953487412026,626.796512587974,647.875,0.0650696119221331,0.2064542687977781,20.439938656430698,0.032163554140724936,30.99995685423257,14.83181316622677,14.777649460175365,1,21.54696132596685,45.30288781787548,89542.71428571429,72573.26666666666,1.2338250487881346,0,-387468.0,647.1014639461167,680.3444616562106,0.23583044811228399,0.26798308049586844,,,0.33530398490270696,,,,,0.037372147915027534,0.0,1.0,1.0,1.0,1.0,1.0
2021-02-11,636.5,644.75,632.0,633.5,79697.0,0,1,-0.0031471282454760274,-0.03393061380099127,-0.006274509803921524,-0.02086553323029361,-0.047368421052631615,-0.003152090868315022,,,647.825,-0.02211245320881418,,,,,,,644.607815412653,648.0881855420228,0,0,0,47.12036624416835,0,0,-3.480370129369703,-1.8502403692564133,-1.6301297601132898,0,669.0413665722081,626.608633427792,647.825,0.06550030200195428,0.1624068510683443,19.890657323828506,0.03139803839594082,28.79874043712315,14.152723284297819,14.10103951946028,1,17.12707182320442,29.735316014262764,91496.71428571429,72549.3,1.261166052404562,0,-467165.0,646.7987321819152,429.5277818765076,0.21544993087190795,0.22887819317778152,,,0.3231041184889981,,,,,0.020126282557221785,0.0015735641227380016,1.0,1.0,1.0,1.0,1.0
2021-02-12,632.5,643.0,632.0,636.75,64747.0,0,1,0.00513022888713488,-0.019630484988452657,-0.007017543859649145,-0.039592760180995445,-0.03595760787282365,0.005117114098372562,,,647.9375,-0.01726632584161281,,,,,,,643.3989207337834,647.2483199463173,0,0,0,48.90637263457459,0,0,-3.8493992125339673,-2.2500721379119244,-1.599327074622043,0,668.8784413903908,626.9965586096092,647.9375,0.06463876960475594,0.23287972609641996,19.25561037212647,0.030240456022185266,26.75475376409298,13.575229418804428,13.52565458074654,1,24.30939226519337,20.994475138121548,89539.0,72016.73333333334,1.2433082681710084,0,-402418.0,646.6190824202162,761.6947116318297,0.21450826903565218,0.22914146780138442,,,0.318163633920711,,,,,0.017275225755791126,-0.0015785319652722968,1.0,1.0,1.0,1.0,1.0
2021-02-13,632.5,643.0,632.0,636.75,64747.0,0,1,0.0,0.0019669551534224894,-0.007017543859649145,-0.039592760180995445,-0.04962686567164176,0.0,,,648.05,-0.01743692616310463,,,,,,,642.3760098516628,646.4706666169604,0,0,0,48.906372634574595,0,0,-4.0946567652976,-2.61898906338906,-1.4756677019085402,0,668.7092657942601,627.3907342057398,648.05,0.06375824641388825,0.22651496639489754,18.665923916974577,0.029314368146014257,24.85676613913639,13.003800341216486,12.956312282181557,0,24.30939226519337,21.915285451197054,87581.28571428571,72064.83333333333,1.2153124022251127,0,-402418.0,646.4364418847541,761.6947116318297,0.21450826903565218,0.2244363191492607,,,0.31512617117795744,,,,,0.017275225755791126,-0.006674519042010208,1.0,1.0,1.0,1.0,1.0
2021-02-14,632.5,643.0,632.0,636.75,64747.0,0,1,0.0,0.00513022888713488,-0.007017543859649145,-0.039592760180995445,-0.05736491487786821,0.0,,,647.4625,-0.01654535976987081,,,,,,,641.5104698744839,645.7506172379263,0,0,0,48.90637263457459,0,0,-4.240147363442475,-2.943220723399743,-1.2969266400427317,0,668.7272936121753,626.1977063878246,647.4625,0.06568656443323086,0.24811653018192403,18.118357922904963,0.02845442940385546,23.094349058819557,12.43988214619322,12.394453437489227,0,24.30939226519337,24.30939226519337,85623.57142857143,71641.5,1.195167206557253,0,-402418.0,646.2501670133458,761.6947116318297,0.21450826903565218,0.22255433439837752,,,0.3079991820102346,,,,,0.017275225755791126,-0.006674519042010208,1.0,1.0,1.0,1.0,1.0
2021-02-15,640.25,651.625,636.25,647.125,57471.0,0,1,0.01629367883784849,0.01629367883784849,-0.013152878383530298,-0.005952380952380931,-0.042005921539600255,0.016162361362499076,,,646.55625,0.0008796605090431386,,,,,,,642.3742437399478,645.8524233684503,0,0,0,54.97028064832208,0,0,-3.4781796285025166,-3.0502125044202977,-0.42796712408221893,0,666.1048525547121,627.0076474452878,646.55625,0.06046992061313195,0.514547075638993,17.922403785554607,0.027695427908911892,22.374012922632584,15.115052683877192,11.634970167748245,0,61.510791366906474,36.70985863243107,79161.57142857143,70975.63333333333,1.1153344846786117,0,-344947.0,645.6376902923824,1698.1087281218204,0.18770117668094063,0.22864344794957592,,,0.30207243920993293,,,,,0.0237589337454124,0.005496662740478995,1.0,1.0,1.0,1.0,0.0
