Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,n50_close,n50_return_1d,n50_return_7d,n50_vol_30d,corr_n50_30d,beta_n50_30d
2021-01-28,556.3190851535927,571.0524369942493,551.9582257013337,561.3698120117188,809544.0,0,1,0.007205350687704337,-0.005282530025165655,-0.0776797176606685,-0.11023904648793115,,0.007179516172039069,,,607.9671325683594,-0.07664447313095706,,,,,,,584.0256530218718,600.902974006203,0,0,0,47.17059569309436,0,0,-16.877320984331163,-10.072927475949562,-6.804393508381601,0,671.0960135877942,544.8382515489245,607.9671325683594,0.20767201921836356,0.1309350030907789,18.768280122247877,0.03343300569546138,57.387695911710324,12.61192220249306,20.724992859816844,1,9.554757318557893,8.073329578833066,711109.4285714285,,,0,-3113236.0,611.7198861131109,-56830.423903310984,0.2430439000411604,,,,,,,,,0.034013605442176846,-0.0018566241593871108,1.0,1.0,1.0,1.0,1.0,510.3815002441406,-0.0018524973112856724,-0.034427394621858065,,,
2021-01-29,578.9857260132494,588.2248599389927,559.9900426016765,571.224853515625,1958100.0,0,1,0.01755534639205103,0.012180079722467152,-0.04348366431905448,-0.10720496938255997,,0.017403031343788698,,,605.4725616455078,-0.05656360056483307,,,,,,,582.05629925168,598.7045947106045,0,0,0,51.380150443296415,0,0,-16.64829545892451,-11.38800107254455,-5.260294386379957,0,670.3329002042278,540.6122230867877,605.4725616455078,0.21424699537976588,0.23598882698648524,19.44446135189562,0.034039942821507053,53.47872637751332,17.612049598968532,18.575403916929424,1,19.55971576326114,11.131698176165264,887258.2857142857,,,0,-1155136.0,606.2818618142364,-22455.30013303586,0.28982572523376626,,,,,,,,,0.04942855193282296,0.03138023033052393,1.0,1.0,1.0,1.0,1.0,505.1964416503906,-0.010159182084910512,-0.07334247847015507,,,
2021-02-01,571.2248869279613,590.7871902440706,563.3654872689914,573.7133178710938,1086384.0,0,1,0.004356365694093034,0.029351972899637646,-0.016555527144088145,-0.09255299697193264,,0.004346904201591185,,,602.5714691162109,-0.047891665510554744,,,,,,,580.7727636546667,596.8533890187889,0,0,0,52.41130065194344,0,0,-16.08062536412217,-12.326525930860075,-3.7540994332620947,0,667.6757579256783,537.4671803067434,602.5714691162109,0.21608818919009107,0.27836981424086615,20.014264324980164,0.03488547973620009,49.66847795253276,16.802914678650318,16.757524712016526,1,25.75847698971944,18.29098335717949,887502.8571428572,,,0,-68752.0,603.2066921271162,-17722.614144824292,0.26823384733283206,,,,,,,,,0.04779687366651051,5.84924414150279e-08,1.0,1.0,1.0,1.0,1.0,535.6588134765625,0.06029807281828137,0.0005587520163696791,,,
2021-02-02,579.0350195446114,585.0959157760506,568.1451718199886,582.2133178710938,611976.0,0,1,0.014815762045652603,0.03712972342541976,0.033500805761525365,-0.07774259913462922,,0.014707080791910222,,,598.7366088867187,-0.02759692788177446,,,,,,,580.994387380271,595.7689393041449,0,0,0,55.85527070231315,0,0,-14.7745519238739,-12.816131129462843,-1.958420794411058,0,658.7005319568807,538.7726858165568,598.7366088867187,0.2003015088108874,0.362223065389738,19.79544144148601,0.03400032399442443,46.13039012933653,15.775182015785663,15.732568278881532,1,36.700506823566855,27.33956652551581,846981.7142857143,,,0,543224.0,597.7407669245548,-8655.723351173996,0.15786259233611816,,,,,,,,,0.029114318473585612,0.009275890079151593,1.0,1.0,1.0,1.0,1.0,562.581298828125,0.05026051037381185,0.07099461338277901,,,
2021-02-03,583.9133319771107,594.7292552897726,579.0843200237192,585.4408569335938,1403704.0,0,1,0.005543567904461089,0.024886878311536798,0.03737008219588178,-0.06090203840624808,,0.005528258883576744,,,596.2124755859375,-0.018066744815692967,,,,,,,581.6784596192437,595.0038961655855,0,0,0,57.1241080785426,0,0,-13.325436546341848,-12.917992212838644,-0.40744433350320364,0,653.7879231974899,538.637027974385,596.2124755859375,0.1931373460609635,0.40645649231407466,19.498976714669393,0.033306484307912165,43.6025165188232,18.39998001126922,14.830927512608124,1,45.34536151520865,35.93478177616498,992390.0,,,0,1946928.0,594.2446052287258,-874.1949094103484,0.15655024781556395,,,,,,,,,0.026723340335346592,0.0029199162125545207,1.0,1.0,1.0,1.0,1.0,564.9744262695312,0.004253833972780896,0.10254918629216969,,,
2021-02-04,585.8842420483074,597.0697287487848,583.9132269362862,588.4219360351562,851412.0,0,1,0.005092024354392821,0.025637574910484018,0.042652395918941544,-0.049622070026098974,,0.005079103840864913,,,594.1022491455078,-0.009561170856568053,,,,,,,582.715917529384,594.5163435633315,0,0,0,58.315856709000904,0,0,-11.800426033947474,-12.694478977060411,0.8940529431129374,1,649.4161600896401,538.7883382013755,594.1022491455078,0.1862100708209398,0.4486538466237838,19.045942793085768,0.03236783271782688,41.42756362841697,18.369857268615373,14.099151396221428,1,53.3140053608988,45.11995789989143,1058899.4285714286,,,0,2798340.0,592.7049952176428,3461.215730211952,0.1523172068303697,,,,,,,,,0.022358958779049597,0.0007573525309388937,1.0,1.0,1.0,1.0,1.0,588.0081787109375,0.04076954879797978,0.1474996191448812,,,
2021-02-05,587.3626695854028,590.3191930900274,579.0351163505856,586.598876953125,367228.0,0,1,-0.0030982174021505493,0.007532564006037079,0.052471142787870795,-0.029194658226950554,,-0.0031030268139906675,,,591.8860900878906,-0.0089328220806481,,,,,,,583.3132959022672,593.929864555168,0,0,0,57.26754132559719,0,0,-10.61656865290081,-12.278896912228493,1.6623282593276834,0,644.473083830549,539.2990963452322,591.8860900878906,0.17769295350343373,0.44972888961252205,18.49152378925406,0.03152328535864503,38.94559241620687,17.56915496741095,15.368903635140729,1,55.31087849180312,51.32341512263685,1012621.1428571428,,,0,2431112.0,590.8396465696937,2323.4635500550103,0.10882349592965944,,,,,,,,,0.0192364444985863,-0.0018001817826351755,1.0,1.0,1.0,0.0,1.0,593.641845703125,0.009580933048478846,0.1609788471891147,,,
2021-02-08,586.1306873018804,601.1596792839798,583.1741642890082,587.2147216796875,503638.0,0,1,0.0010498566409831156,0.0030299640434814368,0.04603900871575406,-0.03521700614333134,,0.00104930592691332,,,589.2560089111328,-0.003464177200699737,,,,,,,583.9135152526395,593.4324465643916,0,0,0,57.54518476808087,0,0,-9.518931311752112,-11.726903792133218,2.2079724803811054,0,636.766179264045,541.7458385582205,589.2560089111328,0.16125476748452608,0.47851736568946923,18.455380303948168,0.031428674422803664,37.44360904940625,20.54180075505997,14.299073737170303,1,56.29420044476308,54.973028099154995,968920.2857142857,,,0,2934750.0,589.6316066385497,2852.2112490064646,0.11515408158771215,,,,,,,,,0.030628515142681133,-0.0007981427678083601,1.0,1.0,1.0,1.0,1.0,626.4973754882812,0.05534571058790716,0.22750800173712538,,,
2021-02-09,589.9741961617349,613.4785302483535,528.5031546770103,608.3785400390625,1488690.0,1,0,0.036041021415194274,0.03391546572579496,0.06504213935155967,0.01873020447834861,,0.03540673901400419,,,588.0635406494141,0.034545585613442384,,,,,,,587.6773652197814,594.5395645995525,0,0,0,65.77485324075042,0,0,-6.8621993797710275,-10.75396290966078,3.8917635298897526,0,632.1028175490059,544.0242637498224,588.0635406494141,0.1497772735611462,0.7306463777319276,23.206808537333526,0.03814534374575979,36.819710980985676,15.169155693144491,27.38646387350229,1,93.99827282315545,68.53445058657388,901861.7142857143,,,0,4423440.0,586.4612383710858,56506.119419592025,0.20377381290695512,,,,,,,,,0.13967516928833015,0.004699259708874622,0.0,0.0,0.0,1.0,1.0,628.04296875,0.0024670386855398796,0.24316585979562855,,,
2021-02-10,611.5568509439335,611.5568509439335,591.3046777607522,592.9061279296875,430654.0,1,0,-0.025432212169057666,0.010752238410893789,0.03345365962535696,0.01634428951127198,,-0.02576120080072486,,,586.1442687988281,0.011536168637656975,,,,,,,588.4817902520747,594.4185692906735,0,0,0,57.06564286143982,0,0,-5.936779038598843,-9.790526135448394,3.853747096849551,0,625.3295011148391,546.959036482817,586.1442687988281,0.1337050770668198,0.5862807074400901,22.99576315489408,0.03878482962419498,36.24037706030943,14.214916657051132,25.663676302637878,1,75.79016017246789,75.36087781346214,808186.0,,,0,3992786.0,583.9502729208994,45553.63552013866,0.29313979605507234,,,,,,,,,0.03415746984079577,0.005224232440327174,1.0,1.0,0.0,1.0,1.0,648.8331909179688,0.03310318433999471,0.21128071562358075,,,
