Date,Open,High,Low,Close,Volume,Open_Interest,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2024-01-26,1541.695746187862,1548.6995649327357,1527.9187194984197,1538.1478271484375,8865304.0,0.0,0,1,0.0,0.016411399030769713,0.017619863528130164,0.09607292871428519,,0.0,,,1467.12216796875,0.04841155067408147,,,,,,,1507.9195542755258,1477.1837698013965,0,0,0,52.80176957937542,0,0,30.735784474129332,22.632058336755346,8.103726137373986,0,1593.662725698715,1340.5816102387853,1467.12216796875,0.17250173229290355,0.7806438522708855,28.438531685750316,0.018488815693659517,45.08948230471305,24.5978760228966,18.68555193142731,1,94.09638239687074,95.27142943303339,7364640.0,,,0,31906757.0,1472.0695477485606,2241923.5260963533,0.1563956690865627,,,,,,,,,0.013510304450282574,0.0023066177234745237,0.0,1.0,1.0,1.0,1.0
2024-01-29,1534.5079025994237,1547.593772923592,1518.3347721169375,1526.628662109375,4253785.0,0.0,0,1,-0.007488984371819329,-0.011221160417543619,0.008523157746439969,0.0832408194737222,,-0.007517167612680126,,,1471.9717895507813,0.03713173917230708,,,,,,,1510.7978785576563,1480.8463544168021,0,0,0,50.24115909195005,0,0,29.95152414085419,24.095951497575115,5.855572643279075,0,1599.890255614357,1344.0533234872055,1471.9717895507813,0.17380559460669306,0.7136394933450386,28.497136622957758,0.018666711381916976,42.38572459427505,22.79391213718539,19.717420412412444,1,87.65149655075385,91.94808711483178,7061543.0,,,0,27652972.0,1474.366861741803,2210066.996710274,0.16775402113072246,,,,,,,,,0.019165761480088243,-0.0023664335018837857,1.0,1.0,1.0,1.0,1.0
2024-01-30,1532.0194213135253,1557.4079810311105,1518.9335530973535,1521.8824462890625,4995943.0,0.0,0,1,-0.003108952385156072,-0.010574653861150196,-0.004670931155678404,0.08655174808981547,,-0.0031137952176512234,,,1477.3651123046875,0.030132926257428687,,,,,,,1512.5031966701804,1483.8860649258586,0,0,0,49.182832414501114,0,0,28.617131744321796,25.00018754692445,3.616944197397345,0,1604.0851325719625,1350.6450920374125,1477.3651123046875,0.17154868381803323,0.6756523313777888,29.209800288014844,0.019193204021269596,40.263778711515776,23.049301179491966,17.862327593229374,1,81.04716906488495,87.59834933750318,7129144.0,,,0,22657029.0,1478.091561758544,2194534.84780432,0.15685299917603338,,,,,,,,,0.02528081457774381,0.003531152884750489,1.0,1.0,1.0,1.0,1.0
2024-01-31,1518.93352092331,1536.442841049227,1509.5798353047996,1530.591064453125,6763779.0,0.0,0,1,0.005722267304743234,-0.0049128975524556084,0.001024607832429858,0.11156469110259915,,0.0057059573236576755,,,1485.2396911621095,0.030534716760451542,,,,,,,1515.285945559864,1487.345694520471,0,0,0,51.213533079706224,0,0,27.94025103939316,25.588200245418193,2.3520507939749677,0,1604.0024607850146,1366.4769215392043,1485.2396911621095,0.15992404502734572,0.6909326190144225,29.042172106330018,0.018974481676271047,37.83632611153234,21.526457808030067,18.9827081036368,1,78.38035726201161,82.35967429255014,7449293.0,,,0,29420808.0,1484.5080857018881,2233238.9992325287,0.1615410919723601,,,,,,,,,0.017550739951578978,-0.0019376827513472865,1.0,1.0,1.0,1.0,1.0
2024-02-01,1529.346948648717,1545.4278312937574,1520.8686843443536,1527.0430908203125,5760011.0,0.0,0,1,-0.002318041516909175,0.00027146661216548296,0.009073365333408967,0.027468510538512847,,-0.0023207323342346662,,,1491.8909240722655,0.02356215604026574,,,,,,,1517.0947371383945,1490.2862423945335,0,0,0,50.331088186112886,0,0,26.808494743861047,25.832259145106768,0.976235598754279,0,1603.8479239082942,1379.9339242362369,1491.8909240722655,0.15008737975351555,0.6569895888579121,28.72195602369243,0.01880887068371023,35.95371793738734,22.446181240764727,17.823318507771305,1,52.75975362013662,70.72909331567773,6929115.285714285,,,0,23660797.0,1490.2714014989697,2219887.054596675,0.14614211494379212,,,,,,,,,0.01608281200251586,-0.000812833573448653,1.0,1.0,1.0,1.0,0.0
2024-02-02,1535.3370559365164,1583.6719506012253,1534.3693906028748,1560.4951171875,7858483.0,0.0,0,1,0.02190640628825835,0.025371651399613837,0.010713731140597815,0.024968151089036716,,0.021669908613595495,,,1499.3001281738282,0.04081570318292997,,,,,,,1523.7717186844106,1495.4868997866051,0,0,0,57.727013512775684,0,0,28.284818897805508,26.32277109564652,1.9620478021589882,0,1608.6656736893738,1389.9345826582826,1499.3001281738282,0.1458887963262627,0.7797727050379563,30.71530629206531,0.019683051842817614,35.48769612649623,28.38391482630227,15.476154163319496,1,74.40199348243844,68.51403478819556,6766087.0,,,0,31519280.0,1498.277352982076,2392038.1760040466,0.15495638848554777,,,,,,,,,0.031594177678177626,0.005431389045968899,1.0,0.0,0.0,1.0,0.0
2024-02-05,1561.785455468717,1567.3147150838886,1549.897524797483,1554.8277587890625,3634135.0,0.0,0,1,-0.0036317693890973723,0.015834859420531977,0.010844166825985546,0.03410870687911727,,-0.0036383802745397105,,,1506.8752075195312,0.03182250993993463,,,,,,,1528.5495710082032,1499.8825189719723,0,0,0,56.200190863609,0,0,28.66705203623087,26.791627283763393,1.8754247524674774,0,1608.9985468028701,1404.7518682361922,1506.8752075195312,0.13554319398677253,0.7347776306867916,29.765440863089626,0.019143883105271847,35.05496158781163,27.19757246974964,14.829308324299758,1,68.14259321705755,65.10144677321087,6018777.142857143,,,0,27885145.0,1502.215072248231,2378839.835755199,0.15477319371747225,,,,,,,,,0.01120200625950402,0.0008268774871545329,1.0,0.0,0.0,1.0,0.0
2024-02-06,1554.4129683538292,1597.034340689009,1542.6171705805966,1593.7628173828125,7694265.0,0.0,0,1,0.0250413966265135,0.0436921046718195,0.0361571165350727,0.05441406352212175,,0.024732998727536582,,,1516.0975463867187,0.05122709365317007,,,,,,,1538.5823781427584,1506.836615150553,0,0,0,63.368393960029174,0,0,31.745762992205528,27.78245442545182,3.9633085667537067,0,1614.365946758195,1417.8291460152425,1516.0975463867187,0.12963334794080644,0.8951691016771512,31.52627866632697,0.019781035372689677,35.43200268859056,30.577853700892273,13.000971938159239,1,96.61092792149293,79.71850487366298,5851485.857142857,,,0,35579410.0,1508.1077610869804,2571514.9773697,0.20682245119797815,,,,,,,,,0.034143832140451864,-0.0002667758103034644,0.0,0.0,0.0,0.0,0.0
2024-02-07,1593.348166801199,1593.348166801199,1554.5050990563916,1560.86376953125,4613877.0,0.0,0,1,-0.020642373816693427,0.00023624062625349218,0.02242530110404961,0.031139593229310814,,-0.020858405727166015,,,1524.1080627441406,0.024116207823827864,,,,,,,1542.0102845102188,1510.8386265861602,0,0,0,55.154547353355156,0,0,31.171657924058536,28.460295125173168,2.711362798885368,0,1607.7898271779165,1440.4262983103647,1524.1080627441406,0.10981080210691593,0.719615988237181,32.07852435633368,0.020551777152190115,35.78211228217099,27.90491108429107,11.864500677269922,1,58.81424794842283,74.52258969565777,5902927.571428572,,,0,30965533.0,1512.513146999636,2476273.603591456,0.25158241550584237,,,,,,,,,0.02488562327029517,-0.0002601708215870556,0.0,0.0,1.0,0.0,0.0
2024-02-08,1564.7803892211357,1572.4752526176906,1550.7729772594932,1559.34326171875,5919715.0,0.0,0,1,-0.0009741451125850897,0.0029041820897282022,0.02461478908639192,0.019828883945479436,,-0.0009746199003017427,,,1533.2267333984375,0.017033702681680016,,,,,,,1544.6768963884545,1514.4315625219076,0,0,0,54.80099612459929,0,0,30.245333866546844,28.817302873447908,1.428030993098936,0,1581.7662261070411,1484.687240689834,1533.2267333984375,0.06331678368406023,0.7690234988352415,31.33736371360966,0.020096514015181477,35.88660792336322,26.524541381274933,12.128278721136144,1,57.082916212327824,70.8360306940812,6034895.0,,,0,25045818.0,1523.4544890254713,2470506.9421563093,0.2496590278451337,,,,,,,,,0.013917574078125994,0.0025092642717063707,0.0,0.0,1.0,0.0,0.0
