Date,Open,High,Low,Close,Volume,Open_Interest,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2024-01-26,45057.94921875,45139.05078125,44429.0,44866.1484375,386800.0,0.0,0,1,0.0,-0.0033078346278800907,-0.026013570151670162,-0.054459176980100166,,0.0,,,46827.5548828125,-0.04188573266789152,,,,,,,45917.08637449274,46742.35852076401,0,0,0,13.059883293793632,0,1,-825.2721462712725,-575.9085193992082,-249.3636268720643,0,49386.442723111846,44268.66704251316,46827.5548828125,0.10928983359063031,0.11674630391712398,708.2398659965364,0.01578561767973325,77.58772698217064,6.6188033050159945,41.96167111092357,1,11.27718021117379,12.596195618148316,344728.5714285714,,,0,-1914200.0,46499.915851388745,-32615.37912665097,0.09468632282971878,,,,,,,,,0.01582598029869053,0.004274955348957237,1.0,1.0,1.0,1.0,1.0
2024-01-29,45171.5,45660.3515625,45110.8984375,45442.3515625,336800.0,0.0,0,1,0.012842714274943212,0.00798433839980861,-0.0059325782862011955,-0.03810745024978257,,0.01276094596054244,,,46687.957421875,-0.02667938218242521,,,,,,,45844.05024957078,46646.06170904075,0,0,0,22.691172807339882,0,1,-802.0114594699699,-621.1291074133605,-180.8823520566093,0,49228.27084411172,44147.643999638276,46687.957421875,0.10882092781580947,0.2548322485580826,714.3800987824981,0.015720579464290306,75.9542508728515,11.305524395319248,38.62950238536751,1,26.141573907803433,16.23197811005034,353557.14285714284,,,0,-1577400.0,46381.910423108246,-28289.952958850095,0.13154855015557096,,,,,,,,,0.01209121240665328,0.006805834089488752,1.0,1.0,1.0,0.0,1.0
2024-01-30,45481.5,45678.69921875,45206.05078125,45367.75,232100.0,0.0,0,1,-0.00164167477991084,0.011179955934901509,-0.00729518729613432,-0.042083313469771344,,-0.0016430238045943679,,,46568.2625,-0.0257796283466663,,,,,,,45770.773288098346,46551.371952815505,0,0,0,22.346012181405598,0,1,-780.5986647171594,-653.0230188741203,-127.57564584303907,0,49121.125128438405,44015.39987156159,46568.2625,0.10963959106004474,0.2648693496809201,697.1135515480339,0.015365839204016817,74.39390008688035,10.946003870826905,36.758709199942736,1,24.21706682467416,20.545273647883793,344342.85714285716,,,0,-1809500.0,46288.2834136182,-28670.985675267402,0.13155256634891668,,,,,,,,,0.01041815909980107,0.0008614967349600396,1.0,1.0,0.0,1.0,1.0
2024-01-31,45295.6484375,46179.75,45071.19921875,45996.80078125,373100.0,0.0,0,1,0.013865593538361587,0.025200566198033236,0.006469254140392788,-0.03038787676571686,,0.013770345632241544,,,46482.855078125,-0.010456636023283785,,,,,,,45805.54674858322,46510.29260677361,0,0,0,31.770522911718473,0,0,-704.745858190392,-663.3675867373747,-41.378271453017305,0,48989.47302787975,43976.23712837025,46482.855078125,0.10785129035390825,0.4030457958456418,726.5019250981743,0.01579461859865531,71.80172913455041,14.679243116378034,32.75233934209554,1,40.44477900112661,30.267806577868072,355271.4285714286,,,0,-1436400.0,46193.19569165607,-23497.732726104696,0.15919293460086645,,,,,,,,,0.02410060618176485,-0.0015892690843165023,0.0,0.0,0.0,0.0,1.0
2024-02-01,46164.8984375,46306.8984375,45668.3515625,46188.6484375,305700.0,0.0,0,1,0.004170891300949053,0.016422936959447743,0.026071228086647746,-0.031883435244772884,,0.004162217244493407,,,46382.494921875,-0.004179302659365459,,,,,,,45864.485469955034,46486.467112753344,0,0,0,34.38597752646113,0,0,-621.9816427983096,-655.0903979495617,33.108755151252126,1,48757.613388341415,44007.37645540858,46382.494921875,0.102414433310109,0.45919224933158975,720.2194215197333,0.01559299624223245,69.12245256345801,15.01063606521227,30.678179389592625,1,45.393900185215415,36.68524867033873,338571.4285714286,,,0,-1130700.0,46126.86664646301,-22222.69125540457,0.11284936832845721,,,,,,,,,0.013824757740292994,0.0036545510425699613,0.0,0.0,0.0,1.0,1.0
2024-02-02,46568.19921875,46892.3515625,45901.25,45970.94921875,337000.0,0.0,0,1,-0.004713262373212346,0.013295771087391328,0.019709483347072565,-0.04542003199896172,,-0.004724404819613506,,,46273.0923828125,-0.006529564991310768,,,,,,,45880.864508231185,46448.28060208643,0,0,0,32.847258480646346,0,0,-567.416093855245,-637.5555371306984,70.13944327545346,0,48500.65479748072,44045.529968144285,46273.0923828125,0.09627895176055334,0.4321807635842374,739.5681458754666,0.01608772841205162,65.47980013702531,19.228179185785386,27.741601594907525,1,39.777882578666166,41.872187255002736,336900.0,,,0,-1467700.0,46071.785638458794,-23811.06067517713,0.12356091970682673,,,,,,,,,0.021559301675149294,0.008217403931262196,0.0,0.0,0.0,1.0,1.0
2024-02-05,45962.25,46048.6015625,45615.1015625,45825.55078125,265900.0,0.0,0,1,-0.0031628330493705947,-0.0037230850209436506,0.021383657326558225,-0.047782772536356655,,-0.0031678453773811275,,,46191.857421875,-0.007930112817925541,,,,,,,45872.35470408023,46402.15246720966,0,0,0,31.823006724377777,0,0,-529.797763129427,-616.0039823304442,86.20621920101712,0,48356.271723603764,44027.443120146236,46191.857421875,0.09371410558189705,0.41537973105878506,717.7061354557903,0.015661702330252127,62.44582724233297,18.39861008408608,29.392581674665642,1,50.167966995958686,45.11324991994676,319628.5714285714,,,0,-1733600.0,45997.23124461241,-24652.05798300477,0.11965525472066746,,,,,,,,,0.00945978810095112,-0.0001892329590282178,0.0,0.0,1.0,1.0,1.0
2024-02-06,45891.19921875,45932.1484375,45527.0,45690.80078125,178600.0,0.0,0,1,-0.0029404993001226343,-0.010778571642416912,0.018380279397032906,-0.00811142744213933,,-0.0029448310619688512,,,46114.2650390625,-0.009182934119275028,,,,,,,45844.42333133712,46349.45974973116,0,0,0,30.862517158333816,0,0,-505.0364183940401,-593.8104695431633,88.77405114912324,0,48230.804343107455,43997.72573501754,46114.2650390625,0.09179542609004293,0.39996305360282974,695.3805856018054,0.015219268949367301,59.735125094502635,17.632927820909277,29.074338444808934,1,51.22292735063065,47.05625897508517,289885.71428571426,,,0,-1912200.0,45948.566748765814,-25177.231158006674,0.12400508936169487,,,,,,,,,0.008867177431179091,0.00143257279794356,0.0,0.0,1.0,1.0,1.0
2024-02-07,45944.6015625,46062.8515625,45620.5,45818.5,283700.0,0.0,0,1,0.002794856219775488,-0.003316207764703316,0.008277486190006123,0.0022958010689697605,,0.002790957870991246,,,46037.1474609375,-0.004749370301950664,,,,,,,45840.43512651603,46310.129397899225,0,0,0,32.92853184079047,0,0,-469.6942713831959,-568.9872299111698,99.29295852797395,0,48073.310780425876,44000.984141449124,46037.1474609375,0.08845740589014817,0.44630895791982955,677.3070839516764,0.014782393224389196,56.95103724567486,18.188738097459773,27.718013485859693,1,56.40688974942041,52.59926136533658,282300.0,,,0,-1628500.0,45906.4889224186,-24384.330448456367,0.10221404407490829,,,,,,,,,0.00965443134323472,0.005554745745540784,0.0,1.0,1.0,1.0,1.0
2024-02-08,45973.8515625,46181.19921875,44893.75,45012.0,319900.0,0.0,0,1,-0.0176020603031527,-0.017753213379442245,-0.007841473293253465,-0.015079455573035916,,-0.017758818805579425,,,45915.8298828125,-0.019684494108443074,,,,,,,45712.98356859048,46213.9716647215,0,0,0,27.366431438525325,0,1,-500.9880961310191,-555.3874031551397,54.39930702412062,0,47888.619003211425,43943.04076241357,45915.8298828125,0.08593067469035964,0.2709258750804219,720.8886650086996,0.01601547731735314,55.22839529673336,15.86847920924233,31.383079653272617,1,23.666942586478662,43.76558656217657,294842.85714285716,,,0,-1948400.0,45844.80506580039,-30015.229539434917,0.15367493303894286,,,,,,,,,0.028602355344130453,0.00339058595327215,1.0,1.0,1.0,1.0,1.0
