Date,Open,High,Low,Close,Volume,Open_Interest,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2024-01-26,21454.599609375,21459.0,21247.05078125,21352.599609375,418100.0,0.0,0,1,0.0,0.005358062787869988,-0.010168279516639345,-0.007455975020917549,,0.0,,,21615.9724609375,-0.01218417778975455,,,,,,,21524.13565964213,21609.390333434283,0,0,0,35.040891979298806,0,0,-85.25467379215479,-43.951320983484834,-41.303352808669956,0,22044.22910084023,21187.71582103477,21615.9724609375,0.0396240919233811,0.19250581657960977,228.94739589019673,0.010722225868445352,71.98226601862342,10.88093378905151,41.41769568645273,1,21.82482748521231,25.24781375725037,395271.4285714286,,,0,-113200.0,21601.601547377413,-9889.976664673964,0.14646481734648306,,,,,,,,,0.00992615525169789,0.004776935917218072,1.0,1.0,1.0,1.0,1.0
2024-01-29,21433.099609375,21763.25,21429.599609375,21737.599609375,376700.0,0.0,0,1,0.018030591452244726,0.013221360213582445,0.012829484763946075,0.008946453723033931,,0.01786996821930258,,,21615.757421875,0.005636729961481482,,,,,,,21556.97626729334,21618.8873168373,0,0,0,47.15853205928239,0,0,-61.91104954395996,-47.54326669557986,-14.367782848380102,0,22043.752061690033,21187.76278205997,21615.757421875,0.039600244531047865,0.6423407867358523,241.92618122839696,0.011129388045405848,69.1615408343876,18.544647027458158,36.39603612010163,1,60.83384950892407,34.82783482644956,393757.14285714284,,,0,263500.0,21600.481904041248,-3097.8528646133764,0.18282247082773473,,,,,,,,,0.015348998814068832,0.0037700327581966153,0.0,1.0,1.0,0.0,1.0
2024-01-30,21775.75,21813.05078125,21501.80078125,21522.099609375,375100.0,0.0,0,1,-0.009913698102483215,0.007938143509494733,-0.0046387440542211555,-0.004468335878932916,,-0.009963166019046519,,,21608.57236328125,-0.004001780055270648,,,,,,,21551.610627613594,21611.717857025276,0,0,0,42.391697967713284,0,0,-60.107229411682056,-50.0560592388003,-10.051170172881754,0,22037.85258149461,21179.29214506789,21608.57236328125,0.039732399808404005,0.39928169265969654,246.87788256922576,0.011470901401352407,66.27717884853709,18.31551602840056,33.11845667055763,1,38.998929389158135,40.55253546109817,398328.5714285714,,,0,-111600.0,21598.85457957852,-6816.48102285483,0.19004539604244305,,,,,,,,,0.014461878982495737,0.0017550415552113898,1.0,1.0,1.0,1.0,1.0
2024-01-31,21487.25,21741.349609375,21448.849609375,21725.69921875,410600.0,0.0,0,1,0.009460025419002926,0.017473263967877184,0.004777398728116555,0.0036263351765157825,,0.009415559590485083,,,21618.98984375,0.004935909391291377,,,,,,,21578.393487788428,21620.16092085674,0,0,0,47.76392821814236,0,0,-41.76743306831122,-48.39833400470249,6.630900936391271,1,22049.06053163983,21188.919155860174,21618.98984375,0.03978638141727604,0.6240602742813929,250.13660524285248,0.011513397231743699,63.75695249564031,16.785698113475384,31.86427587020942,1,59.62807652195939,53.153618473347194,407971.4285714286,,,0,299000.0,21602.781571561027,-2932.194585812229,0.1995847886229832,,,,,,,,,0.013463318121773626,-0.0016192476574088317,1.0,1.0,1.0,1.0,1.0
2024-02-01,21780.650390625,21832.94921875,21658.75,21697.44921875,332500.0,0.0,0,1,-0.0013003033741542103,-0.001847048034120724,0.021594836837723008,-0.009002311327108492,,-0.00130114950214822,,,21620.93232421875,0.0035390191960195955,,,,,,,21596.709754090207,21625.885979959945,0,0,0,47.10750215699272,0,0,-29.17622586973812,-44.55391237770962,15.377686507971504,0,22052.105816995878,21189.75883144162,21620.93232421875,0.03988481961012831,0.588730981626927,244.71250620764874,0.011278399766742109,60.904626078996756,18.605882230922926,30.24408546548699,1,56.765726204635094,51.79757737191755,391228.5714285714,,,0,-33500.0,21607.285318418715,-3364.5454577185037,0.15441937622954552,,,,,,,,,0.008028557504329336,0.002529316608948324,1.0,1.0,0.0,1.0,1.0
2024-02-02,21812.75,22126.80078125,21805.55078125,21853.80078125,442800.0,0.0,0,1,0.007205988175093214,0.015412119537375979,0.018637667052485707,-0.01102608880726652,,0.007180149098767169,,,21628.08232421875,0.01043636017505323,,,,,,,21636.262219807097,21642.768557833282,0,0,0,51.112071943997115,0,0,-6.506338026185404,-36.94439750740478,30.438059481219376,0,22070.135949891777,21186.028698545724,21628.08232421875,0.04087774579792704,0.7553066459839494,257.901010228531,0.011801197091986097,56.84957427556242,24.53193547113492,26.647648727585157,1,72.41313975795183,62.93564749484877,396271.4285714286,,,0,409300.0,21623.715085303353,-173.73389378722868,0.14978916682344579,,,,,,,,,0.014699960122068298,0.005314024708045499,1.0,0.0,0.0,1.0,1.0
2024-02-05,21921.05078125,21964.30078125,21726.94921875,21771.69921875,440800.0,0.0,0,1,-0.0037568550808078083,0.0021173081490653,0.019627568401132445,-0.01182815925977998,,-0.0037639297855089193,,,21641.01728515625,0.006038622485800912,,,,,,,21657.098681182928,21652.31897716045,0,0,0,49.01355781380978,0,0,4.779704022479564,-28.599577201427913,33.379281223907476,0,22084.03083956901,21198.003730743487,21641.01728515625,0.040942026761064426,0.6474920262507278,256.4331925336359,0.011778281059146415,53.384101328101686,22.910044583606137,27.07529984749211,1,64.11671363948558,64.4318598673575,399514.28571428574,,,0,-31500.0,21636.89237376304,-1829.7556134073106,0.14788228227089792,,,,,,,,,0.010901839131398182,0.0030772679166041804,0.0,0.0,1.0,1.0,1.0
2024-02-06,21825.19921875,21951.400390625,21737.55078125,21929.400390625,371000.0,0.0,0,1,0.007243402101531293,0.010690250708113469,0.027013140872868213,0.01657018418921119,,0.007217294659854949,,,21660.24482421875,0.01242624765281058,,,,,,,21698.991251866322,21672.843526305973,0,0,0,53.00481705894627,0,0,26.1477255603495,-17.65011664907243,43.79784220942193,0,22118.792284450898,21201.6973639866,21660.24482421875,0.042340007137817506,0.7934871411892519,253.39150802230478,0.011554876262400305,50.16616216260243,21.528978996543824,25.443143928183154,1,80.05253850586963,72.19413063443568,392785.71428571426,,,0,339500.0,21650.1078110709,857.546566260799,0.14852931587229384,,,,,,,,,0.009751730807305724,0.0024573185336827213,0.0,0.0,0.0,1.0,1.0
2024-02-07,22045.05078125,22053.30078125,21860.150390625,21930.5,346300.0,0.0,0,1,5.014315737827957e-05,0.0035096512280741177,0.00887404286082294,0.02181737702244635,,5.014190025218764e-05,,,21675.83486328125,0.011748804063374411,,,,,,,21734.60798234843,21691.92919102405,0,0,0,53.03242547932984,0,0,42.678791324378835,-5.584335054382178,48.263126378761015,0,22149.39100888793,21202.278717674566,21675.83486328125,0.043694385807384446,0.7688858956655442,249.08857106535444,0.01135808901143861,46.699959042914855,23.25863005823028,24.03390533387284,1,80.16365488004169,74.7776356751323,388442.85714285716,,,0,685800.0,21666.265230456786,874.9111416608972,0.11155032508327238,,,,,,,,,0.008807386544994415,0.00527375981855124,0.0,0.0,1.0,1.0,1.0
2024-02-08,22009.650390625,22011.05078125,21665.30078125,21717.94921875,491100.0,0.0,0,1,-0.009692017110872975,-0.002468801330569037,0.009099930440322312,0.004418974137877285,,-0.009739290405751649,,,21679.37236328125,0.0017794267667124717,,,,,,,21732.045095640977,21693.856600485233,0,0,0,47.25368902286396,0,0,38.18849515574402,3.1702309876430625,35.018264168100956,0,22153.08482328485,21205.65990327765,21679.37236328125,0.04370167660443306,0.540717585799259,255.99295884640054,0.011787160761265215,44.2743697414886,21.01479843688082,27.152082104569207,1,58.685234745675736,72.96714271052902,405014.28571428574,,,0,194700.0,21674.914300300403,-3884.8384614888205,0.11060823432762106,,,,,,,,,0.015920011439270694,0.003609146650783156,1.0,1.0,1.0,1.0,1.0
