Date,Open,High,Low,Close,Volume,Open_Interest,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2024-01-29,20246.400390625,20465.0,20235.75,20413.349609375,2025000.0,0.0,0,1,0.015619830076942787,0.01024176571528379,0.004393751476323926,-0.03698123061364089,,0.015499096137229787,,,20873.25751953125,-0.022033355825074756,,,,,,,20507.39764144976,20813.684991014114,0,0,0,31.258650119147134,0,0,-306.2873495643544,-230.5722116007242,-75.71513796363018,0,21979.772335880825,19766.742703181673,20873.25751953125,0.10602224547981574,0.2921817659552456,297.53113065676223,0.014575321363237644,72.77551664314237,11.290295775636835,35.26257619098978,1,32.7104243967822,19.799860651345146,2058442.857142857,,,0,-4112000.0,20723.51801621619,-147267.1751301886,0.14553265072289884,,,,,,,,,0.011230396009810906,0.0073136510116274655,1.0,0.0,1.0,0.0,1.0
2024-01-30,20392.150390625,20466.30078125,20242.69921875,20285.5,1654100.0,0.0,0,1,-0.006263039227833778,0.009258963240605045,-0.006846864903150118,-0.044232353796990864,,-0.006282734335235563,,,20820.225,-0.02568295971825466,,,,,,,20473.25954276518,20774.56017686492,0,0,0,29.254119424846166,0,1,-301.3006340997417,-244.7178961005277,-56.58273799921403,0,21932.961191933435,19707.488808066562,20820.225,0.10688992956929488,0.2597251694173412,292.2504472169935,0.014406864371940229,71.24764961116362,10.705071288918798,33.33546997850156,1,24.89063354892043,23.703032952890194,2032528.5714285714,,,0,-5766100.0,20678.75420293669,-157626.86831694847,0.1470765939839359,,,,,,,,,0.01102272867319021,-0.001038497804410506,1.0,1.0,0.0,0.0,1.0
2024-01-31,20249.25,20587.44921875,20160.55078125,20497.5,1655500.0,0.0,0,1,0.010450814621281168,0.01980654157029904,0.003532394402291361,-0.03537541396320998,,0.010396582378322833,,,20782.2724609375,-0.01370266227972712,,,,,,,20476.98884387823,20754.037200800853,0,0,0,36.523187568872636,0,0,-277.0483569226235,-251.18398826494686,-25.864368657676636,0,21884.07261855505,19680.47230331995,20782.2724609375,0.10603269297796951,0.3707694589764486,301.86816080863684,0.014727072121411725,69.09884707484468,12.49035055104612,29.968139019698405,1,37.857397138194756,31.819485027965793,2006814.2857142857,,,0,-4110600.0,20645.91231569264,-140325.5447114175,0.16241881505440567,,,,,,,,,0.020826853884620074,-0.0017869907076483202,0.0,0.0,0.0,0.0,1.0
2024-02-01,20555.94921875,20570.19921875,20355.69921875,20516.650390625,1309000.0,0.0,0,1,0.0009342793328455112,0.005060452264167292,0.01885080459391064,-0.03680859581524154,,0.0009338431655565353,,,20732.275,-0.01040043166391539,,,,,,,20483.09062030081,20736.45299263968,0,0,0,37.15139015359002,0,0,-253.36237233887005,-251.6196650797315,-1.742707259138541,0,21783.35472967146,19681.195270328542,20732.275,0.10139550335614003,0.3974270917381309,295.6275778937342,0.014409154138963154,67.10353043397708,11.843015768670892,28.414986554423336,1,39.02871123195244,33.92558063968921,1792685.7142857143,,,0,-2801600.0,20604.54244758488,-139102.5730647227,0.12614013686920772,,,,,,,,,0.010454922997470138,0.0028515291498963286,0.0,0.0,0.0,0.0,1.0
2024-02-02,20661.05078125,20817.5,20408.30078125,20434.05078125,1324200.0,0.0,0,1,-0.00402597928035775,0.007323003191935129,0.011266251594748145,-0.047867391698248274,,-0.004034105352539233,,,20678.267578125,-0.011810312249433824,,,,,,,20475.546029677607,20714.052828833035,0,0,0,35.51861755722892,0,0,-238.50679915542787,-248.99709189487078,10.490292739442907,1,21669.47598571106,19687.05917053894,20678.267578125,0.09586957938726279,0.37680855256779255,303.7398379548961,0.014864396746708856,63.86115450212339,16.518992387038946,25.680646916652616,1,33.976590442650405,36.954232937599194,1667228.5714285714,,,0,-4125800.0,20573.717585042457,-144433.77482777243,0.1320528252236708,,,,,,,,,0.020025359784535502,0.007038204964051206,1.0,0.0,0.0,1.0,1.0
2024-02-05,20441.349609375,20458.05078125,20260.0,20315.849609375,1335600.0,0.0,0,1,-0.005784519826262713,-0.008862075405537295,0.010768939099842889,-0.052748302718318985,,-0.005801314960247533,,,20629.43759765625,-0.015200995509294872,,,,,,,20450.97734963105,20684.556294058366,0,0,0,33.2655519430474,0,0,-233.57894442731413,-245.91346240135948,12.334517974045355,0,21588.964604606703,19669.9105907058,20629.43759765625,0.0930250281820058,0.3365924116727625,296.1906196188321,0.014579287862130624,61.3074003376501,15.730021865302906,28.03048643956601,1,38.4523040778193,37.152535250807375,1593542.857142857,,,0,-5461400.0,20542.8366616376,-152159.57950772892,0.13316219024551043,,,,,,,,,0.00974858472857601,0.00035718948744598906,0.0,0.0,1.0,1.0,1.0
2024-02-06,20351.80078125,20391.0,20240.55078125,20365.5,1405800.0,0.0,0,1,0.0024439239106244237,-0.007367206037398155,0.013239181478225559,-0.007959529615118588,,0.0024409423853432033,,,20587.85009765625,-0.010800063950415233,,,,,,,20437.826988149354,20660.922494498485,0,0,0,35.12706840158249,0,0,-223.09550634913103,-241.3498711909138,18.254364841782774,0,21515.319670900488,19660.380524412012,20587.85009765625,0.09009872996402109,0.3801307859197572,285.7805195567727,0.014032580567959179,58.994653443162214,15.138516611994316,27.462557368248504,1,51.861081411651156,41.42999197737362,1529885.7142857143,,,0,-4055600.0,20510.2379130007,-148723.9112741731,0.1327889835176755,,,,,,,,,0.007387455193832707,0.0017696120303238457,0.0,0.0,1.0,1.0,1.0
2024-02-07,20463.44921875,20537.599609375,20357.849609375,20443.650390625,1836500.0,0.0,0,1,0.0038373912069431526,0.00046978494268046234,0.001484361059298278,0.005884634449218051,,0.0038300472031867787,,,20548.817578125,-0.0051179191746757126,,,,,,,20438.72289622253,20644.828264581934,0,0,0,38.05599994328385,0,0,-206.10536835940366,-234.30097062461178,28.195602265208123,0,21427.956202651432,19669.678953598566,20548.817578125,0.08556586004854212,0.44018736945117737,278.2069110170032,0.01360847528211413,56.06639793066598,18.203761554239158,26.19515671595358,1,60.184256836307206,50.16588077525921,1502957.142857143,,,0,-2219100.0,20488.85074435602,-141676.542322622,0.09583527019430772,,,,,,,,,0.008792461060791243,0.004809566116716997,0.0,0.0,1.0,1.0,1.0
2024-02-08,20496.650390625,20542.849609375,20021.349609375,20064.69921875,2084800.0,0.0,0,1,-0.018536375091249724,-0.012362288334183402,-0.010884660533385881,-0.01765699963634726,,-0.01871032666685391,,,20489.592578125,-0.020737033093992475,,,,,,,20381.18079199599,20601.85574266846,0,0,0,30.79545650677605,0,0,-220.67495067247,-231.57576663418342,10.90081596171342,0,21328.750872739558,19650.434283510443,20489.592578125,0.08191068625839397,0.2468336057083467,295.584988801503,0.01473159331116639,54.36206954182778,15.909700138451996,31.025584156438324,1,19.825186898585937,43.95684171551476,1564485.7142857143,,,0,-4303900.0,20454.09479384528,-180321.17711285944,0.14671155054168447,,,,,,,,,0.025990920387815742,0.0025924919956714096,1.0,1.0,1.0,1.0,1.0
2024-02-09,20037.849609375,20233.55078125,19958.599609375,20203.30078125,2026600.0,0.0,0,1,0.006907731882194401,-0.00796441132061576,-0.014352931759970766,-0.010871237573484738,,0.006883982807749156,,,20434.72265625,-0.011324933491535261,,,,,,,20353.81463649661,20572.33315293376,0,0,0,35.632522734590665,0,0,-218.51851643715054,-228.96431659477685,10.445800157626309,0,21189.879161493853,19679.566151006147,20434.72265625,0.07390915139363408,0.34677224297679193,294.1111447353242,0.014557578878807705,52.94229586994059,14.847324625086165,30.477802727960977,1,34.586534981341345,38.198659572078164,1617500.0,,,0,-2277300.0,20414.95137212602,-166321.96768040425,0.13579228482482375,,,,,,,,,0.013609220337410056,-0.0013381516005936266,1.0,1.0,1.0,1.0,1.0
