Date,Open,High,Low,Close,Volume,Open_Interest,is_outlier,data_quality
2024-02-16,745.2585185571983,773.0806078756214,735.1753452471658,758.5534057617188,353125.0,0.0,0,1
2024-02-19,765.5742778607889,767.8896853943374,736.445110215354,744.9597778320312,134099.0,0.0,0,1
2024-02-20,746.8644103567929,753.7732513697467,729.8350144172146,734.6151733398438,364109.0,0.0,0,1
2024-02-21,737.8641988683498,760.6447013850632,734.4658203470964,750.63623046875,418021.0,0.0,0,1
2024-02-22,774.537095704148,788.168052306463,734.2044021959281,749.8146362304688,952967.0,0.0,0,1
2024-02-23,749.8146176692794,754.370730276065,741.4119733964025,749.515869140625,290765.0,0.0,0,1
2024-02-26,752.8396118649375,755.4537678810406,737.9015774872058,747.6486206054688,102546.0,0.0,0,1
2024-02-27,746.1548307135071,770.0556861517775,736.5571312949729,764.5286254882812,196063.0,0.0,0,1
2024-02-28,762.4372144195203,767.8522516264288,736.445060139565,743.1671752929688,164113.0,0.0,0,1
2024-02-29,744.0261632688586,791.7158519811176,734.2044174504138,747.611328125,2214438.0,0.0,0,1
2024-03-01,747.6485664082124,755.8644847203906,737.1919431018039,743.3538818359375,172650.0,0.0,0,1
2024-03-04,761.0928663330078,763.3335715332031,740.9265195312499,746.9017333984375,206766.0,0.0,0,1
2024-03-05,757.3583162519097,757.7317670981878,722.253936701772,726.66064453125,266042.0,0.0,0,1
2024-03-06,731.2167574862884,735.735488415975,689.4275834474869,699.73486328125,391689.0,0.0,0,1
2024-03-07,699.7348433318066,701.1166235811394,670.7550219982551,683.265625,530277.0,0.0,0,1
2024-03-08,699.7348433318066,701.1166235811394,670.7550219982551,683.265625,530277.0,0.0,0,1
2024-03-11,678.0373628464948,685.5810824390018,640.7669788593784,654.1738891601562,737041.0,0.0,0,1
2024-03-12,654.1364862919894,655.8543966763823,632.4763369342015,641.5885620117188,577143.0,0.0,0,1
2024-03-13,634.8664981436133,651.1116114784645,617.6877576056096,640.9537353515625,893067.0,0.0,0,1
2024-03-14,631.131976901797,649.3937489490273,620.376603889897,630.9452514648438,1194207.0,0.0,0,1
2024-03-15,630.6838355331171,663.1367413978631,622.9160693666835,649.2816772460938,720334.0,0.0,0,1
2024-03-18,649.2442965671336,651.9331548182338,632.5510315738604,638.5262451171875,313149.0,0.0,0,1
2024-03-19,639.7586438575513,654.2859066225957,631.9535573545238,647.7131958007812,663437.0,0.0,0,1
2024-03-20,654.3232333686303,664.294383576775,634.119565974408,653.6884155273438,243787.0,0.0,0,1
2024-03-21,657.273497978297,687.1495660682195,653.6883941207127,675.3858642578125,835753.0,0.0,0,1
2024-03-22,678.858984281353,728.1544994809404,676.7303021502213,696.1124267578125,1651909.0,0.0,0,1
2024-03-25,678.858984281353,728.1544994809404,676.7303021502213,696.1124267578125,1651909.0,0.0,0,1
2024-03-26,698.9879483790058,700.2950263171253,663.6968440497773,679.9419555664062,1017593.0,0.0,0,1
2024-03-27,678.9336673134559,714.7849500758825,678.8963465404522,689.9131469726562,973733.0,0.0,0,1
2024-03-28,690.4733134711144,705.112538431693,678.3734813972303,698.5771484375,584698.0,0.0,0,1
2024-03-29,690.4733134711144,705.112538431693,678.3734813972303,698.5771484375,584698.0,0.0,0,1
2024-04-01,703.3200284977692,722.2166794512598,698.7265948411472,714.4488525390625,273139.0,0.0,0,1
2024-04-02,718.5194087749577,721.7684432061665,706.6810051120316,710.1914672851562,247082.0,0.0,0,1
2024-04-03,710.1915173596664,720.7601646116166,700.593818036991,704.6270751953125,249619.0,0.0,0,1
2024-04-04,718.631419629779,719.9011767643079,703.0585078704678,715.3823852539062,407542.0,0.0,0,1
2024-04-05,715.3824015820484,733.6068511187167,708.9590957892706,720.5360717773438,832155.0,0.0,0,1
2024-04-08,730.9553760522957,751.4578531385422,715.2704395046159,719.5651245117188,497319.0,0.0,0,1
2024-04-09,726.0631333720987,745.4078746765404,719.4157205942114,735.7354736328125,941831.0,0.0,0,1
2024-04-10,743.876768944463,746.5282456538392,729.7229574825421,737.0052490234375,703206.0,0.0,0,1
2024-04-11,743.876768944463,746.5282456538392,729.7229574825421,737.0052490234375,703206.0,0.0,0,1
2024-04-12,733.4574549229995,759.5990139070169,732.8225763339276,749.0676879882812,575795.0,0.0,0,1
2024-04-15,711.0504120890041,744.4369420958851,711.0504120890041,734.0176391601562,452650.0,0.0,0,1
2024-04-16,731.9637012257989,747.2751868126651,730.2458515463336,742.5323486328125,220982.0,0.0,0,1
2024-04-17,731.9637012257989,747.2751868126651,730.2458515463336,742.5323486328125,220982.0,0.0,0,1
2024-04-18,769.2340883752466,790.9316203499131,761.2048946858424,769.5328369140625,1941271.0,0.0,0,1
2024-04-19,746.9016988123769,773.0059374990759,746.1547971135645,758.5906982421875,533137.0,0.0,0,1
2024-04-22,773.0433000837054,773.0433000837054,724.718733243526,729.3495483398438,440170.0,0.0,0,1
2024-04-23,736.5571729565264,752.0927663399463,733.6069474163038,748.5449829101562,466643.0,0.0,0,1
2024-04-24,754.1093558208735,767.8150153824068,748.769020351034,762.1385498046875,332438.0,0.0,0,1
2024-04-25,762.54933576494,779.7653961071641,761.8397548173442,777.56201171875,317065.0,0.0,0,1
2024-04-26,780.6243685116083,817.782731366934,751.3458557567224,762.1385498046875,697471.0,0.0,0,1
2024-04-29,773.3794323601967,773.3794323601967,747.6486430586083,757.321044921875,291691.0,0.0,0,1
2024-04-30,758.1052635362848,777.1512578418763,754.706884943985,771.4747924804688,290274.0,0.0,0,1
2024-05-01,758.1052635362848,777.1512578418763,754.706884943985,771.4747924804688,290274.0,0.0,0,1
2024-05-02,771.4747645109657,777.8608106046578,761.6903399481805,771.026611328125,234579.0,0.0,0,1
2024-05-03,771.7361973744717,776.7777839530129,757.5823855555825,762.2879028320312,598371.0,0.0,0,1
2024-05-06,763.3335353695455,841.011311962924,755.1923190178042,829.0982055664062,2810407.0,0.0,1,0
2024-05-07,838.5465722716972,861.8498691022389,803.6662381787974,817.0357666015625,1727238.0,0.0,1,0
2024-05-08,815.317924920544,835.7830197717566,801.1267923238833,827.9405517578125,240161.0,0.0,0,1
2024-05-09,828.986207452855,840.1150309320574,780.9977719091954,785.8900146484375,164237.0,0.0,0,1
2024-05-10,791.2676480458535,801.5375464107618,764.8273400484385,775.2466430664062,380247.0,0.0,0,1
2024-05-13,775.2839404934956,779.6159459055908,749.2170841306157,756.7608032226562,208077.0,0.0,0,1
2024-05-14,757.2835973121863,766.2837989798436,739.4326594083255,748.4328002929688,209566.0,0.0,0,1
2024-05-15,753.5491657764463,820.0981240662992,753.5491657764463,807.5128173828125,1279913.0,0.0,1,0
2024-05-16,816.2515828538438,830.9655107366291,797.2802907182668,823.0484008789062,819649.0,0.0,1,0
2024-05-17,817.1477960514984,896.282056978791,813.4132874807534,889.149169921875,1330818.0,0.0,1,0
2024-05-20,817.1477960514984,896.282056978791,813.4132874807534,889.149169921875,1330818.0,0.0,0,1
2024-05-21,883.3606336389269,947.7809029839368,877.9829172760509,900.614013671875,1344829.0,0.0,1,0
2024-05-22,896.3193808467402,897.9999097093792,875.8916675206316,891.6512451171875,868158.0,0.0,0,1
2024-05-23,895.9086341584512,959.3579610742102,893.1450734164097,944.4945678710938,1490059.0,0.0,0,1
2024-05-24,948.5651832158198,970.9722347878472,931.9466199665663,944.6066284179688,797954.0,0.0,0,1
2024-05-27,946.175058888232,966.4161073210898,945.9883334613296,953.6814575195312,497334.0,0.0,0,1
2024-05-28,961.225189400698,962.1588165473312,907.4855865272946,915.1786499023438,503754.0,0.0,0,1
2024-05-29,970.2626875984008,994.4623527645466,917.9422446706188,928.9590454101562,3741622.0,0.0,0,1
2024-05-30,930.4901498955678,933.5524591417976,905.3943004216336,922.759765625,607770.0,0.0,0,1
2024-05-31,922.7597769513916,973.2129650633808,921.0045457096772,958.7230834960938,1030891.0,0.0,0,1
2024-06-03,1008.3173408634036,1035.8780634734185,985.9102888442168,1023.3300170898438,730381.0,0.0,1,0
2024-06-04,1018.7739408715522,1018.7739408715522,898.4854437937303,917.6060791015624,837158.0,0.0,1,0
2024-06-05,947.8182468823484,948.565148574139,867.4142919176868,903.4149169921876,494551.0,0.0,0,1
2024-06-06,916.7845007977786,1014.292491805002,914.954567349873,984.11767578125,1586187.0,0.0,1,0
2024-06-07,982.1010875672066,1070.0113860563215,971.1216684389196,1037.7078857421875,1136038.0,0.0,0,1
2024-06-10,1042.0772293870743,1075.5383997322044,1026.989791410959,1030.649658203125,514178.0,0.0,0,1
2024-06-11,1042.4879937084158,1068.8162772679514,1030.798934083233,1045.2142333984375,662982.0,0.0,0,1
2024-06-12,1047.2683029024035,1054.5131523859989,999.4665316934944,1003.5371704101562,826190.0,0.0,0,1
2024-06-13,1017.9523551340884,1035.9526989743854,1005.2550257306532,1017.84033203125,665958.0,0.0,0,1
2024-06-14,1022.3590092018076,1073.2977287851218,1006.8234783593208,1013.0601196289062,979677.0,0.0,0,1
2024-06-17,1022.3590092018076,1073.2977287851218,1006.8234783593208,1013.0601196289062,979677.0,0.0,0,1
2024-06-18,1021.0146659848482,1036.2888306926352,1002.6782528072524,1022.7698364257812,1434539.0,0.0,0,1
2024-06-19,1021.724173199403,1024.4502913803933,981.3541010943017,984.3790893554688,639314.0,0.0,0,1
2024-06-20,1005.3297329978768,1030.500345722695,989.6821173724068,1001.2590942382812,734417.0,0.0,0,1
2024-06-21,1003.6118334863004,1027.0271530355049,999.4664926026256,1015.1514282226562,296789.0,0.0,0,1
2024-06-24,1004.5827758666636,1084.4639361493414,992.6323487931568,1061.0859375,920337.0,0.0,0,1
2024-06-25,1079.272923271579,1085.3227782289048,1013.8070034387327,1038.7161865234375,606698.0,0.0,0,1
2024-06-26,1029.305188435535,1035.2057605165517,1012.0518077200054,1015.3008422851562,210885.0,0.0,0,1
2024-06-27,1015.3008843758644,1029.5293988798662,994.42495659517,1007.6451416015624,447138.0,0.0,0,1
2024-06-28,1026.2429493469758,1037.29707033969,1001.5951929216116,1007.1222534179688,331710.0,0.0,0,1
2024-07-01,1014.8527013096592,1022.6578485142632,999.615918539516,1010.10986328125,208509.0,0.0,0,1
2024-07-02,1015.7862800733412,1050.0316733155792,1015.4501500056996,1021.5747680664062,592114.0,0.0,0,1
2024-07-03,1030.6122767401337,1042.6747879926802,1015.6743033112208,1021.836181640625,114477.0,0.0,0,1
2024-07-04,1065.828714548826,1067.3225179329168,1026.4296502934296,1034.1600341796875,1154579.0,0.0,0,1
2024-07-05,1030.7990319170783,1034.42157825764,996.366910691269,1004.1720581054688,356806.0,0.0,0,1
2024-07-08,1004.1720450218608,1008.3173252680892,967.2377305349448,969.6651611328124,394698.0,0.0,0,1
2024-07-09,974.146525369572,975.490924093104,964.474124208725,967.4617309570312,835215.0,0.0,0,1
2024-07-10,972.465994619316,1013.5082665548962,972.428673848243,1007.0848999023438,515083.0,0.0,0,1
2024-07-11,1007.0849680560524,1012.1265547748728,963.503239596758,971.42041015625,460066.0,0.0,0,1
2024-07-12,985.9102676341312,991.1385796594636,965.3704703917534,979.8603515625,300134.0,0.0,0,1
2024-07-15,985.1633202731812,987.2546206732164,938.8554159085584,940.9467163085938,423293.0,0.0,0,1
2024-07-16,948.5652152425188,993.3419991256392,943.3369030325206,969.142333984375,949171.0,0.0,0,1
2024-07-17,948.5652152425188,993.3419991256392,943.3369030325206,969.142333984375,949171.0,0.0,0,1
2024-07-18,971.0095369177126,985.350073961686,943.3368530707672,951.664794921875,359938.0,0.0,0,1
2024-07-19,956.2956590388887,957.5280347585342,928.2121413386648,948.5278930664062,429702.0,0.0,0,1
2024-07-22,934.3740406375008,943.7476327991149,920.4816566536732,937.1002197265624,319809.0,0.0,0,1
2024-07-23,941.5816767412832,948.3784948067206,893.406513980871,899.6058349609375,1209514.0,0.0,0,1
2024-07-24,900.0165920411868,909.3528637428587,876.8999589946392,892.51025390625,1098390.0,0.0,0,1
2024-07-25,884.4063248397338,926.755615225032,882.1282381599048,910.0997314453124,945874.0,0.0,0,1
2024-07-26,910.0997317714638,940.237227864857,909.2034254080924,934.5980834960938,375542.0,0.0,0,1
2024-07-29,937.6603876444276,964.1006958263272,937.6603876444276,952.1502685546876,263365.0,0.0,0,1
2024-07-30,961.9875261744274,982.1855607397072,951.1778129538202,954.2449340820312,412939.0,0.0,0,1
2024-07-31,958.9951969318652,960.304328763852,936.7399557880854,940.8543701171876,363969.0,0.0,0,1
2024-08-01,942.7993453514358,959.6684811301589,931.8026741624282,941.0787963867188,257987.0,0.0,0,1
2024-08-02,931.3911542905944,931.3911542905944,893.9500088166704,896.6056518554688,321835.0,0.0,0,1
2024-08-05,875.2481276580221,878.6892863185365,833.3559095820825,841.023681640625,500043.0,0.0,1,0
2024-08-06,901.6925978471008,932.8499227047996,860.3239961831969,865.8598022460938,1765662.0,0.0,0,1
2024-08-07,878.3526443401488,891.8180003996688,852.6936846448076,879.4373779296875,364617.0,0.0,0,1
2024-08-08,882.7288995148626,896.8675112381665,863.0545424618319,867.5055541992188,450859.0,0.0,0,1
2024-08-09,879.8114161090581,880.4472923212768,837.4329604394914,841.8839721679688,623945.0,0.0,0,1
2024-08-12,822.8828465034871,854.0401711976641,815.2524539390448,852.1699829101562,512221.0,0.0,0,1
2024-08-13,852.1700046142273,852.8058808238802,827.2216800477532,838.4428100585938,809066.0,0.0,0,1
2024-08-14,850.3746406055167,850.4120200210118,831.8597759870987,838.9664916992188,480378.0,0.0,0,1
2024-08-15,850.3746406055167,850.4120200210118,831.8597759870987,838.9664916992188,480378.0,0.0,0,1
2024-08-16,855.8355549475227,869.6001896903771,834.1039910129019,862.0446166992188,1506955.0,0.0,0,1
2024-08-19,869.2635212002285,869.2635212002285,853.6287591994407,857.8179931640625,149078.0,0.0,0,1
2024-08-20,860.2492849073795,882.6167260040974,853.4043466579787,874.5374755859375,1386622.0,0.0,0,1
2024-08-21,875.3229393363782,894.8850966720412,857.9675676555711,862.4186401367188,326649.0,0.0,0,1
2024-08-22,867.0193128965853,871.0963478220136,854.3020322069892,860.8850708007812,216182.0,0.0,0,1
2024-08-23,860.324008334345,871.9939956501727,838.7420837812344,845.9609985351562,363163.0,0.0,0,1
2024-08-26,857.7057473689129,875.8465741660153,840.9488721114183,863.540771484375,643434.0,0.0,0,1
2024-08-27,862.5308412436052,892.4538539493677,858.079768752213,889.0126953125,366822.0,0.0,0,1
2024-08-28,895.0721360976485,895.9324105550501,868.5902814803269,877.9412231445312,397878.0,0.0,0,1
2024-08-29,875.2481317820505,906.6672954870472,872.5176690167261,899.336181640625,493726.0,0.0,0,1
2024-08-30,910.2580390218534,918.4121088380608,892.9775475669472,901.0941162109376,456569.0,0.0,0,1
2024-09-02,912.6519380797012,949.3076306747056,903.1887969630232,928.4363403320312,1184433.0,0.0,0,1
2024-09-03,957.5364052406212,973.9940622056944,926.8653172602576,931.4285888671876,1330637.0,0.0,0,1
2024-09-04,917.4395749624176,951.551822276331,917.4395749624176,948.8961791992188,816746.0,0.0,0,1
2024-09-05,950.0557033023972,976.986416151914,946.7641839076064,974.031494140625,753514.0,0.0,0,1
2024-09-06,977.1734112924876,997.18442660508,975.8269000340788,986.5243530273438,796497.0,0.0,0,1
2024-09-09,981.886270604331,985.9633055896294,970.70258071372,981.474853515625,1149690.0,0.0,0,1
2024-09-10,983.7190473776257,991.6112176648724,975.4153991366038,985.85107421875,574525.0,0.0,0,1
2024-09-11,985.8510992261504,991.7235028222344,980.6145718449212,987.7586669921876,410069.0,0.0,0,1
2024-09-12,987.4594304075952,990.6761299582702,979.1557821125534,987.6090698242188,519041.0,0.0,0,1
2024-09-13,990.4517342932936,1009.1536174936956,990.4517342932936,999.0919799804688,439533.0,0.0,0,1
2024-09-16,1003.9171208969458,1013.6421004585408,999.4660482077278,1010.7994384765624,259983.0,0.0,0,1
2024-09-17,1010.7994070406818,1021.8708975381472,994.9028063286132,1013.2306518554688,172061.0,0.0,0,1
2024-09-18,1020.374740044156,1024.264756073154,1009.7146666969204,1018.5419311523438,754793.0,0.0,0,1
2024-09-19,1021.1228081075012,1024.1151093766805,986.2251067314004,993.3692016601562,703330.0,0.0,0,1
2024-09-20,1004.5903610228844,1029.3516669307169,991.1998246244184,996.7730102539062,853353.0,0.0,0,1
2024-09-23,1004.8522157463988,1011.7345333305418,991.0502011619552,997.63330078125,129990.0,0.0,0,1
2024-09-24,997.4088203583176,1001.5232347031038,986.225130620969,992.0975341796876,575262.0,0.0,0,1
2024-09-25,988.2449022416585,1018.6542134750488,986.4495336037508,997.7454833984376,641337.0,0.0,0,1
2024-09-26,1006.3857212810184,1011.958906864096,994.9401930358512,1005.9743041992188,784929.0,0.0,0,1
2024-09-27,1006.1613508044472,1083.7367893405583,1002.7576322962598,1058.152587890625,1402650.0,0.0,0,1
2024-09-30,1047.305519933428,1077.1911553715115,1035.2615551570173,1060.0601806640625,567358.0,0.0,0,1
2024-10-01,1065.259245039171,1074.9842241020287,1050.2977387886208,1070.6080322265625,469929.0,0.0,0,1
2024-10-02,1065.259245039171,1074.9842241020287,1050.2977387886208,1070.6080322265625,469929.0,0.0,0,1
2024-10-03,1047.305451873741,1055.7586786695974,1021.1228155768976,1024.6387939453125,507993.0,0.0,0,1
2024-10-04,1024.077704467492,1062.0425258750608,1015.5122179462962,1024.8631591796875,900250.0,0.0,0,1
2024-10-07,1030.0249228829666,1047.9787299715886,1014.315280801899,1031.4088134765625,3293850.0,0.0,0,1
2024-10-08,1039.0766573983735,1054.7862396916537,997.2218173655808,1005.1514282226562,475073.0,0.0,0,1
2024-10-09,1005.1513830246524,1036.1216888345052,1000.214073778786,1006.9841918945312,216065.0,0.0,0,1
2024-10-10,1016.6343655290271,1028.9776083776137,971.0017707554651,975.153564453125,629495.0,0.0,0,1
2024-10-11,979.1184312211444,985.2152331304908,960.3043483981926,968.570556640625,108701.0,0.0,0,1
2024-10-14,962.7729401943238,968.981941020546,946.5023019276364,955.6288452148438,268241.0,0.0,0,1
2024-10-15,957.5364027770004,993.2569990524706,944.0710471129488,989.9280395507812,334414.0,0.0,0,1
2024-10-16,987.3098159784976,997.1844348838978,970.852158388516,989.5166625976562,237717.0,0.0,0,1
2024-10-17,989.5166581020544,996.4363550118592,955.2922112238318,959.4814453125,278975.0,0.0,0,1
2024-10-18,960.566136114112,966.4759801268352,932.1767128930366,955.479248046875,130158.0,0.0,0,1
2024-10-21,961.2768255465776,976.200953142856,935.7300644986136,942.5001220703124,139902.0,0.0,0,1
2024-10-22,939.582628896652,979.9786973364762,893.7630142311107,906.5551147460938,695773.0,0.0,0,1
2024-10-23,903.8620132866796,913.0633154516574,878.3900727695516,898.3636474609375,167515.0,0.0,0,1
2024-10-24,899.9346310393979,911.0435619773104,878.9885215887718,888.7135009765625,163026.0,0.0,0,1
2024-10-25,890.9203520765949,907.1161710401065,860.3988416243034,883.1403198242188,361061.0,0.0,0,1
2024-10-28,867.8422366347348,878.4648702113313,855.0501358130077,871.358154296875,698426.0,0.0,0,1
2024-10-29,874.5000592017474,906.6672983340616,848.3174226987011,891.55615234375,377843.0,0.0,0,1
2024-10-30,887.9280436159024,908.1260776696884,886.3944526513694,895.52099609375,110094.0,0.0,0,1
2024-10-31,903.4879819644248,911.8664500318376,870.0489902821845,881.8311767578125,558565.0,0.0,0,1
2024-11-01,916.3922611005536,961.0523817684558,891.630955992254,936.2910766601562,877702.0,0.0,0,1
2024-11-04,925.8180514190208,927.4264012216388,878.090808279329,884.823486328125,504113.0,0.0,0,1
2024-11-05,886.1700779256798,916.392310099374,875.5100041143198,911.5671997070312,431351.0,0.0,0,1
2024-11-06,911.529772169838,942.5748977710266,896.9423035138578,901.9169921875,468494.0,0.0,0,1
2024-11-07,901.9169917638872,916.3548818770628,857.4439507940431,864.3636474609375,578415.0,0.0,0,1
2024-11-08,881.9808327246589,883.5518031265914,835.0017253584205,840.986328125,514730.0,0.0,0,1
2024-11-11,839.003864324863,844.4274104823263,816.6738643655765,825.9873657226562,348978.0,0.0,0,1
2024-11-12,826.1369809270074,857.3316848326624,825.9873415135698,841.397705078125,476169.0,0.0,0,1
2024-11-13,834.889469015349,837.3955336105507,792.959870049519,802.7222290039062,388894.0,0.0,0,1
2024-11-14,786.9752381460332,822.8828535747496,784.7683915963997,819.5538940429688,659841.0,0.0,0,1
2024-11-15,786.9752381460332,822.8828535747496,784.7683915963997,819.5538940429688,659841.0,0.0,0,1
2024-11-18,821.9477602920869,858.7904699115501,821.9477602920869,849.0654907226562,975419.0,0.0,0,1
2024-11-19,845.3251356183381,877.2679770413445,840.2382476492138,859.7255859375,456942.0,0.0,0,1
2024-11-20,845.3251356183381,877.2679770413445,840.2382476492138,859.7255859375,456942.0,0.0,0,1
2024-11-21,864.812467426049,905.9192314713928,860.4362754153215,882.3548583984375,1079415.0,0.0,0,1
2024-11-22,886.3196243428167,904.0864133844168,880.3350217182777,893.5011596679688,238886.0,0.0,0,1
2024-11-25,908.8367270305145,946.3153140965248,894.959953693,918.5617065429688,1256001.0,0.0,0,1
2024-11-26,927.76303060682,935.8048402482052,898.4384538886853,902.8895263671876,287738.0,0.0,0,1
2024-11-27,902.8895553986628,931.0545797563094,900.832348214952,912.3900756835938,213517.0,0.0,0,1
2024-11-28,917.8884554465886,937.3010351515768,913.7740410171216,919.0853881835938,216333.0,0.0,0,1
2024-11-29,920.1326730555826,934.3461045905876,906.6673168645252,928.2866821289062,202586.0,0.0,0,1
2024-12-02,936.590323814979,938.83454983051,916.6166879253416,933.5980224609376,126082.0,0.0,0,1
2024-12-03,933.5606439736332,966.4011391911852,925.7058529114646,961.1646118164062,487211.0,0.0,0,1
2024-12-04,963.7454526146524,973.6574510387776,948.5969267211782,970.3285522460938,251473.0,0.0,0,1
2024-12-05,979.2306136107208,991.124999262678,965.092001953544,974.779541015625,241286.0,0.0,0,1
2024-12-06,976.7993904526588,1002.7950089234456,957.7982886957608,979.3428344726562,244027.0,0.0,0,1
2024-12-09,972.4979212768174,987.4594277579992,954.6189332075104,956.8631591796876,259565.0,0.0,0,1
2024-12-10,962.099683728787,979.9786717475604,952.4869036660924,957.5737915039062,562289.0,0.0,0,1
2024-12-11,965.0171879841612,967.2987934182944,920.8807429523274,924.583740234375,331937.0,0.0,0,1
2024-12-12,924.5837452940364,939.3582333304593,918.0380860373932,935.3560180664062,498317.0,0.0,0,1
2024-12-13,932.1018553044684,946.3152864848736,921.9280187048944,933.710205078125,378158.0,0.0,0,1
2024-12-16,935.842246052722,972.4979375447948,935.842246052722,963.8202514648438,672822.0,0.0,0,1
2024-12-17,964.2690802548505,1000.0270559315102,957.5737818396072,971.6376342773438,572699.0,0.0,0,1
2024-12-18,974.5551750475272,975.3406298239609,946.9137661495748,954.0579223632812,139585.0,0.0,0,1
2024-12-19,942.5749132608609,986.337319947972,921.0677475812976,974.7047729492188,557383.0,0.0,0,1
2024-12-20,976.986370871848,976.986370871848,909.098535376733,925.144775390625,535855.0,0.0,0,1
2024-12-23,937.375775499028,1001.4484767354196,930.8301163084998,941.3779907226562,1601706.0,0.0,0,1
2024-12-24,941.3779794960778,949.3075901394568,926.1172549981464,946.1656494140624,117710.0,0.0,0,1
2024-12-25,941.3779794960778,949.3075901394568,926.1172549981464,946.1656494140624,117710.0,0.0,0,1
2024-12-26,946.1656786914195,954.5441469660436,926.154663071246,932.2515258789062,65286.0,0.0,0,1
2024-12-27,932.1018722277888,942.5749269719212,923.9104229157888,932.6255493164062,80174.0,0.0,0,1
2024-12-30,927.6882600831524,933.598043213042,914.148083979437,917.6640625,114253.0,0.0,0,1
2024-12-31,917.1030055677068,937.30104014729,912.689312271568,929.857666015625,183535.0,0.0,0,1
2025-01-01,929.8576127522588,939.732231221392,920.1326336969256,927.7255859375,55087.0,0.0,0,1
2025-01-02,929.1469620431866,959.7432924927492,923.9104346048692,955.4044189453124,185861.0,0.0,0,1
2025-01-03,949.6442769190412,975.752094444868,949.606836624444,968.8323974609376,412542.0,0.0,0,1
2025-01-06,983.2328462643368,983.2328462643368,931.4286283918996,938.0864868164062,235522.0,0.0,0,1
2025-01-07,930.6057091977,946.0908928581076,923.1997756169284,934.23388671875,106121.0,0.0,0,1
2025-01-08,938.797175914182,940.2933265999668,910.407692300006,913.88623046875,615645.0,0.0,0,1
