Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,btc_close,btc_return_1d,btc_return_7d,btc_vol_30d,corr_btc_30d,beta_btc_30d
2024-04-30,401.3,406.5,365.3,388.6,49219.5978,0,1,-0.031647146772987744,-0.07892865607963961,-0.2229554089182163,-0.22404153354632583,,-0.03215874032953128,,,480.09499999999997,-0.19057686499546955,,,,,,,446.65580727309913,494.6294260780022,0,0,0,14.145513290359858,0,1,-47.97361880490308,-41.561816616624114,-6.411802188278969,0,599.7163583287745,360.4736416712255,480.09499999999997,0.4983236998043075,0.11756411531237741,238.90008651580908,0.6147711953572029,57.40780753805887,1.6327630879392467,5.119345574084821,1,13.918757467144566,11.375596801329925,34088.41508571429,,,0,-476339.72599999997,546.4848044749262,-29795.136432900144,0.6807323965772565,,,,,,,,,0.10602161605764278,0.0,1.0,1.0,1.0,0.0,0.0,60672.0,-0.05001096044843889,-0.08645767458668352,0.43629602760401776,,
2024-05-01,388.7,392.6,340.3,380.9,52672.4254,0,1,-0.019814719505918843,-0.10016536735176007,-0.1584180291648255,-0.16285714285714292,,-0.020013663458781517,,,467.96999999999997,-0.18605893540184198,,,,,,,436.5395292310839,486.20502414629834,0,0,0,13.943862436399357,0,1,-49.665494915214424,-43.18255227634218,-6.482942638872245,0,574.9201034668922,361.0198965331077,467.96999999999997,0.45708102428314745,0.09294102026299764,225.571508907537,0.5922066392951878,57.363572603025396,1.6057227209073366,5.826203532117855,1,21.10187110187108,16.005360053652822,35485.85145714286,,,0,-529012.1514,487.64056098250563,-30838.82576789758,0.5150022488635786,,,,,,,,,0.13730637962719877,0.0002573340195572977,1.0,1.0,1.0,0.0,1.0,58364.97,-0.03802462420886077,-0.09215519962096497,0.4438389900687933,,
2024-05-02,380.8,415.3,365.6,404.3,35323.831,0,1,0.061433447098976135,0.007475703962123159,-0.12261284722222221,-0.13277563277563276,,0.059620303162166856,,,461.31000000000006,-0.12358284017255217,,,,,,,431.579601657071,480.13798532064664,0,0,0,17.779784550449023,0,1,-48.558383663575626,-44.25771855378887,-4.300665109786756,0,566.6059518390153,356.01404816098477,461.31000000000006,0.4565084296417389,0.22928683864712382,213.00925827128438,0.5268594070523976,56.266041178905354,2.340162823432805,5.729104360434542,1,33.26403326403326,22.76155394434964,36016.70611428572,,,0,-493688.32039999997,472.59317043949693,-28668.761064825907,0.6905038880622965,,,,,,,,,0.12292851842691067,-0.0002625360987134836,1.0,1.0,0.0,0.0,0.0,59060.61,0.011918793070569533,-0.08430806126173163,0.41498788472006276,,
2024-05-03,404.3,435.9,392.7,425.6,36177.2693,0,1,0.05268365075439041,0.09521358723623252,-0.003278688524590123,-0.037104072398190024,,0.05134276138070954,,,457.13,-0.06897381488854368,,,,,,,430.65966294059854,476.0981345561543,0,0,0,21.222024767698784,0,1,-45.438471615555784,-44.493869166142254,-0.9446024494135301,0,561.0496876134846,353.2103123865154,457.13,0.4546614206614512,0.3482963107179864,200.8800255376212,0.4719925412068167,54.39076037278359,3.036706857182382,5.641099696346973,1,44.33471933471934,32.900207900207896,38056.235,,,0,-457511.0511,468.1128047099228,-26762.810443777176,0.6681061730620851,,,,,,,,,0.10150375939849621,0.0,1.0,0.0,0.0,0.0,0.0,62882.01,0.06470302287768459,-0.013925040940090838,0.45848904065860835,,
2024-05-04,425.6,470.0,423.1,446.6,32794.5458,0,1,0.049342105263157965,0.17248621685481758,0.058544678833847064,-0.07936507936507942,,0.04816340137862294,,,450.13499999999993,-0.007853199595676657,,,,,,,433.11202248819876,473.91308755199475,0,0,0,24.574792382214937,0,1,-40.80106506379599,-43.75530834567301,2.9542432818770195,1,534.3557194159927,365.9142805840072,450.13499999999993,0.37420204790115297,0.47901347777297276,189.88145228493397,0.42517118738229726,51.43480128801341,4.265886736476927,5.541576105415064,1,55.24948024948025,44.28274428274428,39472.41508571429,,,0,-424716.50529999996,453.445192513292,-25144.65851285612,0.7199808574908662,,,,,,,,,0.10501567398119116,0.0,0.0,0.0,0.0,0.0,0.0,63892.04,0.016062304624168355,0.00677665588120635,0.44623345397050573,,
2024-05-05,446.6,478.8,429.9,455.4,31730.5713,0,1,0.019704433497536922,0.1263912935938658,0.07583274273564844,-0.040859309182813885,,0.01951281422358172,,,446.66,0.0195674562306899,,,,,,,436.540942105399,472.54174773332846,0,0,0,25.996142460594626,0,1,-36.00080562792948,-42.20440780212431,6.2036021741948275,0,523.2845364028219,370.03546359717814,446.66,0.34310006001353105,0.5570313401574987,179.81134855029583,0.39484266260495354,48.406860935586415,4.532594095526657,5.4339303208828875,1,59.823284823284794,53.13582813582813,41561.92352857143,,,0,-392985.93399999995,446.4593879579451,-24519.425580836418,0.7219888983182594,,,,,,,,,0.10737812911725964,0.0,0.0,0.0,0.0,0.0,0.0,64012.0,0.0018775421789631874,0.014153984988898527,0.44573638666758636,,
2024-05-06,455.2,488.4,438.4,441.8,39358.7236,0,1,-0.029863855950812424,0.03806390977443597,0.10092200348866176,-0.15185256287195237,,-0.030318862643622393,,,443.71000000000004,-0.00430461337359993,,,,,,,437.3500279353376,470.2645812345634,0,0,0,25.205604762021068,0,1,-32.914553299225815,-40.34643690154461,7.431883602318791,0,515.9773370202612,371.44266297973894,443.71000000000004,0.325741304096194,0.48678517793270454,170.53910936813188,0.38600975411528266,45.28695251281171,4.839758784670769,5.320132998526401,1,52.75467775467774,55.94248094248093,39610.99488571428,,,0,-432344.6575999999,440.8782031589241,-25694.82883283466,0.6456214333886121,,,,,,,,,0.11317338162064282,-0.00043917435221780556,0.0,0.0,0.0,0.0,0.0,63165.19,-0.013228925826407556,-0.010973131243541157,0.4438379098810187,,
2024-05-07,442.0,466.1,418.1,419.1,32707.6103,0,1,-0.051380715255771814,-0.061576354679802936,0.07848687596500259,-0.16196760647870423,,-0.052747736054990946,,,441.9150000000001,-0.051627575438715705,,,,,,,434.54233132990106,466.47461225422535,0,0,0,23.899225903814084,0,1,-31.93228092432429,-38.66360570610054,6.731324781776252,0,514.7825012391816,369.04749876081866,441.9150000000001,0.32978061952720067,0.3434487280885908,161.78631584183674,0.38603272689533935,42.95249553179803,4.73719474145143,6.103632785547777,1,47.29891956782715,53.29229404859657,37252.13952857143,,,0,-465052.2678999999,438.21042105716185,-27375.36924435571,0.7151646863720029,,,,,,,,,0.11453113815318539,0.00045269352648254555,0.0,0.0,0.0,0.0,1.0,62312.08,-0.013506014942723965,0.027031909282700495,0.4440492139249115,,
2024-05-08,418.9,428.6,375.8,391.8,59945.7656,0,1,-0.06513958482462423,-0.13965744400527003,0.028616434759779485,-0.13433495360141412,,-0.06735804942058549,,,438.195,-0.10587752028206616,,,,,,,427.96658804837784,460.9431594946531,0,0,0,22.395871216235676,0,1,-32.97657144627527,-37.52619885413549,4.549627407860214,0,513.4012840319526,362.98871596804736,438.195,0.34325487069433763,0.19154838191255202,154.00157899599125,0.3930617125982421,41.76167252427225,4.6211829985017285,7.9161040854245135,1,34.77380148548279,44.94246626932923,38291.188128571426,,,0,-524998.0334999999,433.98457648995844,-31280.21152753395,0.84538432155358,,,,,,,,,0.13476263399693725,-0.00047721307563838096,0.0,0.0,0.0,0.0,1.0,61193.03,-0.01795879707433945,0.04845474948415118,0.4326903250390038,,
2024-05-09,391.8,408.5,381.0,393.0,39035.6066,0,1,0.003062787136294043,-0.11045722046174744,-0.027949542418995832,-0.14713541666666674,,0.0030581063588208724,,,435.745,-0.09809636369895237,,,,,,,422.587112964012,455.91033286541955,0,0,0,22.626266961565378,0,1,-33.323219901407526,-36.685603063589895,3.3623831621823683,0,513.5761120311151,357.91388796888486,435.745,0.35723238146675296,0.22539901535191026,144.96575192484903,0.36886959777315276,40.655908302998306,4.558565976022083,7.808840887315078,1,35.584064821066846,39.21892862479226,38821.44178571428,,,0,-485962.4268999999,430.8986213888832,-31160.653773782033,0.7521502103055618,,,,,,,,,0.06997455470737914,0.0,0.0,0.0,0.0,0.0,1.0,63074.01,0.030738468090238502,0.06795392055720395,0.43514951480185204,,
