Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,btc_close,btc_return_1d,btc_return_7d,btc_vol_30d,corr_btc_30d,beta_btc_30d
2024-01-20,6.358,6.623,6.294,6.497,1720275.46,0,1,0.022022966808242783,-0.040324963072378095,-0.020355850422195343,0.02996195307545979,,0.02178396394412211,,,6.554599999999999,-0.008787721600097487,,,,,,,6.556592955960665,6.758929895471339,0,0,0,27.652707024461378,0,1,-0.20233693951067444,-0.23091932285357225,0.02858238334289781,0,7.298527387514893,5.810672612485105,6.554599999999999,0.22699398514475155,0.4612865442470044,0.47981820740418063,0.07385227141822082,35.977010187460486,16.00109930706458,19.966075685350052,1,63.60182370820667,55.57244174265452,1821903.5185714285,,,0,-3782314.4800000014,6.553252383182951,-480083.50188363006,0.6809823315977721,,,,,,,,,0.05063875634908429,0.00015730690577307624,0.0,0.0,0.0,0.0,0.0,41696.04,0.0008884028264701804,-0.026884574982397047,,,
2024-01-21,6.497,6.525,6.362,6.377,605092.04,0,1,-0.01847006310604893,0.009018987341772089,0.00917866751068197,0.06212524983344436,,-0.018642764565259325,,,6.49345,-0.017933456021067443,,,,,,,6.528963270428255,6.730638792103092,0,0,0,26.770436846887378,0,1,-0.20167552167483738,-0.2250705626178253,0.023395040942987916,0,7.054028075692734,5.932871924307267,6.49345,0.17265954945144213,0.3961340042989574,0.4571883354467392,0.07169332530135475,34.19464338162194,15.59361184748453,19.45761527880697,1,54.48328267477201,57.01621073961498,1743951.4828571428,,,0,-4387406.520000001,6.516224024492579,-491259.59004739794,0.6182274086424289,,,,,,,,,0.02556060843656896,0.0,0.0,0.0,0.0,0.0,0.0,41580.33,-0.00277508367701107,-0.00364273758846545,,,
2024-01-22,6.376,6.403,5.967,6.048,1489236.84,0,1,-0.05159165751920958,-0.04860783388390755,-0.09338929695697795,-0.03076923076923077,,-0.05297012845590261,,,6.437099999999999,-0.06044647434403678,,,,,,,6.4549689211316,6.680072955651012,0,0,0,24.465702020933932,0,1,-0.2251040345194113,-0.22507725699814252,-2.6777521268783744e-05,0,6.931933475445075,5.942266524554923,6.437099999999999,0.15374422502216095,0.10683743187541564,0.45567488291482927,0.07534306926501806,33.55255982531187,14.527874752209641,24.319552860901236,1,26.986624704956725,48.35724369597847,1605663.6985714287,,,0,-5876643.360000001,6.4558133725471825,-568091.7870616679,0.5652048554605567,,,,,,,,,0.07208994708994708,-0.00015681354869051997,0.0,0.0,1.0,1.0,0.0,39568.02,-0.048395719803089654,-0.06923085970487708,,,
2024-01-23,6.044,6.132,5.535,5.842,2509513.0,0,1,-0.034060846560846625,-0.10081576112051716,-0.14402930402930414,-0.028115122275827686,,-0.03465443491168272,,,6.4075500000000005,-0.08826306466590207,,,,,,,6.360666010188277,6.6179934774546405,0,0,0,23.123332928523382,0,1,-0.25732746726636346,-0.23152729905178673,-0.02580016821457673,0,6.969454459007608,5.845645540992393,6.4075500000000005,0.17538824012535437,-0.0032439153435729505,0.46576953413519856,0.07972775318986625,33.800740449515935,13.197796157013308,28.717992254522127,1,21.304649548924324,34.25818564288435,1665944.1942857143,,,0,-8386156.360000001,6.406017515369803,-653567.9242971177,0.5104658750096291,,,,,,,,,0.10219103046901738,-0.0006613756613757354,1.0,1.0,1.0,1.0,1.0,39897.6,0.008329453937801379,-0.07511599415363968,,,
2024-01-24,5.842,5.912,5.725,5.866,1317945.9,0,1,0.004108182129407778,-0.08013172338090013,-0.13353028064992611,-0.10688185140073081,,0.004099766589710113,,,6.37435,-0.07974930777255722,,,,,,,6.284563547082388,6.562290256902445,0,0,0,23.648936199552367,0,1,-0.2777267098200573,-0.24076718120544088,-0.03695952861461643,0,6.982364291729535,5.766335708270464,6.37435,0.1907690326792647,0.08195883968947008,0.445857424554113,0.07600706180601995,34.03119388627685,12.802412254087445,27.857649230073026,1,22.970159611380954,23.753811288420668,1597038.23,,,0,-7068210.460000001,6.382176359852459,-648153.5625032115,0.5295197777383271,,,,,,,,,0.03187862257074672,0.0,1.0,1.0,1.0,1.0,1.0,40084.88,0.004694016682707636,-0.06291410390381547,,,
2024-01-25,5.868,5.87,5.629,5.75,897373.0,0,1,-0.019774974428912295,-0.049272486772486745,-0.09018987341772156,-0.15676785452412378,,-0.01997311574600014,,,6.3401499999999995,-0.09308139397332864,,,,,,,6.2023230013774056,6.502120608243004,0,0,0,22.83625569642706,0,1,-0.29979760686559853,-0.2525732663374724,-0.04722434052812613,0,7.008037250175782,5.672262749824217,6.3401499999999995,0.21068499962170698,0.05819638730588383,0.4312247513716764,0.07499560893420458,34.421241854342206,12.291346083435329,28.3357404154321,1,14.920194309507279,19.73166782327085,1461685.9542857143,,,0,-7965583.460000001,6.367002131131288,-665899.0906314079,0.4100006548505545,,,,,,,,,0.04191304347826096,0.00034094783498136175,1.0,1.0,1.0,1.0,1.0,39961.09,-0.003088196846292135,-0.03306297259693913,,,
2024-01-26,5.749,5.965,5.7,5.949,1074851.21,0,1,0.03460869565217384,0.018315645326942853,-0.0641812175554507,-0.09575923392612862,,0.03402328339650947,,,6.3222,-0.05903008446426873,,,,,,,6.163350231934728,6.461148711336115,0,0,0,27.44273281930917,0,1,-0.29779847940138726,-0.2616183089502554,-0.036180170451131866,0,7.012641384378976,5.631758615621023,6.3222,0.2184180773714772,0.2297381005516654,0.41935155484512804,0.07049110015887175,34.38446491468217,13.354687332861507,27.056729809085244,1,29.592566118656162,22.494306679848133,1373469.6357142855,,,0,-6890732.250000001,6.358859437149163,-628699.8922331472,0.4924333684323334,,,,,,,,,0.04454530173138337,-0.00017391304347831894,1.0,1.0,1.0,1.0,1.0,41823.51,0.04660583582680067,0.003948243634093407,,,
2024-01-27,5.951,6.004,5.847,5.986,658601.03,0,1,0.006219532694570429,0.02045687009887498,-0.0786516853932584,-0.09740651387213506,,0.006200271224738487,,,6.3213,-0.05304288674797908,,,,,,,6.136065580867847,6.425952510496402,0,0,0,28.299789193016267,0,1,-0.28988692962855556,-0.2672720330859154,-0.02261489654264015,0,7.013532422178988,5.6290675778210115,6.3213,0.21901584236754731,0.2578125574178158,0.400612158070476,0.06692485099740662,34.18393870556192,13.676215640479935,26.29933417727335,1,32.23731236597567,25.583357598046373,1221801.8599999999,,,0,-6232131.220000001,6.360101888129998,-624603.7015943844,0.45859870444675555,,,,,,,,,0.026227865018376068,0.0003361909564632341,1.0,1.0,1.0,1.0,1.0,42120.63,0.007104138318376307,0.010182981405428393,,,
2024-01-28,5.986,6.079,5.879,5.942,884148.5,0,1,-0.007350484463748641,0.03339130434782622,-0.06821389368041397,-0.059661338819433474,,-0.0073776323900911845,,,6.3064,-0.0577825700875301,,,,,,,6.1062093376574085,6.390104176385557,0,0,0,27.87806670432873,0,1,-0.28389483872814836,-0.270596594214362,-0.013298244513786361,0,7.01854291883168,5.59425708116832,6.3064,0.22584768452101997,0.24415247953470962,0.3862827182082992,0.06500887213199245,33.67093618366604,14.557279588003079,25.326718121075743,1,29.092208720514655,30.307362401715494,1261667.0685714285,,,0,-7116279.720000001,6.374845561735476,-631102.621407281,0.45641413670790404,,,,,,,,,0.033658700774150146,0.0,1.0,1.0,1.0,1.0,1.0,42031.06,-0.0021265114030820653,0.010839981308469637,,,
2024-01-29,5.944,6.147,5.877,6.145,1413510.13,0,1,0.03416358128576236,0.03294671373340052,0.01603835978835977,-0.07884874831359623,,0.03359296597758223,,,6.3131,-0.026627172070773596,,,,,,,6.112177131863961,6.371948311468108,0,0,0,32.849918231089205,0,0,-0.2597711796041473,-0.26843151129231907,0.008660331688171763,1,7.01600252375044,5.610197476249561,6.3131,0.22268062402003433,0.38042438722294053,0.37797680976484926,0.06150965171112275,32.896695194251635,15.099552937868953,24.03445934524829,1,43.602573266618975,34.97736478436977,1250848.9671428571,,,0,-5702769.590000001,6.3951636617245855,-582812.0531827775,0.40779471190956507,,,,,,,,,0.0439381611065908,0.0003365870077414641,0.0,0.0,0.0,1.0,1.0,43302.7,0.03025476873531141,0.09438632511811318,,,
