Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,btc_close,btc_return_1d,btc_return_7d,btc_vol_30d,corr_btc_30d,beta_btc_30d
2024-01-20,0.1105,0.1109,0.10971,0.11006,184816070.9,0,1,-0.003981900452488696,0.015501014947407299,-0.03658963585434161,0.05959372292288445,,-0.0039898493261947745,,,0.10726500000000001,0.026056961730294054,,,,,,,0.10859551139568696,0.1078882531229649,0,0,0,61.72898991145223,0,0,0.0007072582727220555,0.0003191877755264134,0.00038807049719564215,0,0.11313358003088887,0.10139641996911115,0.10726500000000001,0.10942208606514442,0.7381325623309818,0.003323358892001252,0.030195883081966673,63.42024183116683,36.07108813294607,14.009727019025403,1,53.901996370235935,50.89735833837466,371135364.2714286,,,0,281336580.0,0.10795137639530024,51328007.15633624,0.258795471004381,,,,,,,,,0.010812284208613453,0.0,0.0,1.0,1.0,1.0,1.0,41696.04,0.0008884028264701804,-0.026884574982397047,,,
2024-01-21,0.11005,0.11161,0.1089,0.10895,215015565.2,0,1,-0.010085407959294912,0.007583464348469349,-0.020321913496987642,0.05982490272373542,,-0.010136610240983841,,,0.10732649999999999,0.015126739435274737,,,,,,,0.10865004810404282,0.10796690103978232,0,0,0,58.09719405878543,0,0,0.0006831470642604948,0.0003919796332732297,0.0002911674309872651,0,0.1132407585067116,0.10141224149328838,0.10732649999999999,0.11021059117201454,0.6372530468661148,0.0032795475425725917,0.030101400115397813,61.66546484688604,33.942034667679614,14.947000033928735,1,47.186932849364794,52.55091752369429,326800541.40000004,,,0,66321014.80000001,0.10801693092907508,49159487.46369587,0.21621569295461676,,,,,,,,,0.024873795318953684,-9.085953116491005e-05,0.0,1.0,1.0,1.0,1.0,41580.33,-0.00277508367701107,-0.00364273758846545,,,
2024-01-22,0.10895,0.10989,0.108,0.10931,336477095.4,0,1,0.003304268012849887,-0.010769230769230753,0.006074551311550991,0.049040307101727576,,0.0032988209151151734,,,0.107375,0.018020954598370255,,,,,,,0.1087515791649593,0.1080663898516503,0,0,0,58.94092813815126,0,0,0.0006851893133089926,0.0004506215692803823,0.0002345677440286103,0,0.11333994496379075,0.10141005503620924,0.107375,0.11110491201472886,0.6621976406946011,0.00318029414667455,0.029094265361582196,59.62550063547245,32.501232506367565,16.333892635860877,1,47.882938978829394,49.6572893994767,298887600.35714287,,,0,402798110.2,0.10802453025558015,50271297.96708273,0.1635124944300891,,,,,,,,,0.017290275363644705,0.0,1.0,1.0,1.0,1.0,1.0,39568.02,-0.048395719803089654,-0.06923085970487708,,,
2024-01-23,0.10931,0.10998,0.10615,0.10722,415753759.6,0,1,-0.01911993413228441,-0.025804106850808695,-0.007865272508559285,0.04330057409749921,,-0.019305083906352508,,,0.1073985,-0.0016620343859550936,,,,,,,0.1085159516011194,0.10800369430708362,0,0,0,52.35052480927791,0,0,0.0005122572940357839,0.00046294871423146263,4.930857980432128e-05,0,0.1133567769498007,0.10144022305019929,0.1073985,0.1109564276931374,0.485020837273604,0.003226701707626368,0.030094214769878457,56.933210189520565,29.74566059028864,19.044338212869157,1,29.986613119143207,41.685494982445796,304150480.0857143,,,0,-12955649.400000036,0.10811920679468391,42322113.46828112,0.20256312471263374,,,,,,,,,0.035720947584405895,0.0,1.0,1.0,1.0,1.0,1.0,39897.6,0.008329453937801379,-0.07511599415363968,,,
2024-01-24,0.10721,0.10883,0.10692,0.10882,250668079.7,0,1,0.014922589069203518,-0.001193207893529169,0.004059789629082822,0.034017483846446206,,0.01481234265838762,,,0.1074915,0.01235911676737227,,,,,,,0.10856272827787027,0.1080641613954478,0,0,0,56.37228245638004,0,0,0.0004985668824224604,0.0004700723478696622,2.8494534552798187e-05,0,0.11347895099968963,0.10150404900031038,0.1074915,0.11140324583226818,0.610940365112705,0.0031326515856530558,0.028787461731786947,54.43322620399382,28.450221927681596,18.21494758798016,1,31.424148606811098,36.43123356826123,304951879.4,,,0,237712430.29999995,0.10816046452713796,46062730.21441057,0.22400417932780184,,,,,,,,,0.017551920602830316,-9.326618168248576e-05,1.0,1.0,1.0,1.0,1.0,40084.88,0.004694016682707636,-0.06291410390381547,,,
2024-01-25,0.10882,0.11245,0.10855,0.11212,340826192.5,0,1,0.03032530784782206,0.025706705699386934,0.036900027744381614,0.05584329974573876,,0.029874585238808215,,,0.10787850000000002,0.039317380200873955,,,,,,,0.10911000085050561,0.10836459388467388,0,0,0,63.26000318104611,0,0,0.0007454069658317242,0.0005251392714620746,0.00022026769436964957,0,0.1140177894325681,0.10173921056743193,0.10787850000000002,0.11381859096238979,0.8454389996258694,0.0031874621866778375,0.028429024140901156,53.00403561070462,34.07592753338916,16.62303412398832,1,53.15922493681544,38.18999555425658,303667579.4285714,,,0,578538622.8,0.10844090285489635,56398389.42457414,0.2822390995461133,,,,,,,,,0.034784159828754914,0.0,1.0,0.0,1.0,1.0,1.0,39961.09,-0.003088196846292135,-0.03306297259693913,,,
2024-01-26,0.11212,0.11522,0.11208,0.11448,340850647.7,0,1,0.021048876204067035,0.06771124790151095,0.03601809954751123,0.07150879820292011,,0.020830408951607905,,,0.108409,0.056000885535333715,,,,,,,0.10993615456581243,0.1088175869302536,0,0,0,67.24291777676629,0,0,0.0011185676355588287,0.0006438249442814255,0.00047474269127740316,0,0.11491267960627312,0.10190532039372689,0.108409,0.11998412689487244,0.9667357840125012,0.003184072030486564,0.02781334757587844,52.22258137767079,37.88958828687542,15.452109268521152,1,72.24631396357324,52.27656250239993,297772487.28571427,,,0,919389270.5,0.1088532436684579,63572912.5120875,0.28018793058474767,,,,,,,,,0.027428371767994442,0.0,0.0,0.0,1.0,1.0,1.0,41823.51,0.04660583582680067,0.003948243634093407,,,
2024-01-27,0.11448,0.11661,0.11196,0.11244,292465245.8,0,1,-0.017819706498951815,0.0332659437603382,0.02162456841722693,-0.015756302521008347,,-0.017980389209864372,,,0.108891,0.03259222525277568,,,,,,,0.11032136155568745,0.10908591382430889,0,0,0,61.07900246530253,0,0,0.0012354477313785556,0.0007621495017008515,0.0004732982296777041,0,0.11506490740387149,0.10271709259612852,0.108891,0.11339610075895132,0.7874192766297822,0.0032887811711660954,0.029249209989026106,51.7420379349176,37.08193811413496,13.891559188045445,1,54.553339115351235,59.986292671913304,313150940.8428572,,,0,626924024.7,0.10916916053474,58361267.6707877,0.310130995604443,,,,,,,,,0.04135538954108859,0.0,0.0,1.0,1.0,1.0,1.0,42120.63,0.007104138318376307,0.010182981405428393,,,
2024-01-28,0.11244,0.1135,0.11158,0.11224,229673016.0,0,1,-0.001778726431874711,0.001070281840884757,0.0301973382285452,0.009261757036237883,,-0.0017803102441255633,,,0.10929300000000002,0.026964215457531505,,,,,,,0.1106165367009663,0.10931954983732305,0,0,0,60.49353390196836,0,0,0.001296986863643254,0.0008691169740893321,0.00042786988955392205,0,0.11522302387498526,0.10336297612501477,0.10929300000000002,0.10851607833960533,0.7484812930038435,0.0031910110875113746,0.028430248463216092,51.11771511590458,35.488235428089695,14.145133235542454,1,58.22179732313581,61.67381680068676,315244862.38571435,,,0,397251008.70000005,0.109561963818989,57952742.206540115,0.29905609350135404,,,,,,,,,0.017106200997861767,0.0,1.0,1.0,1.0,1.0,1.0,42031.06,-0.0021265114030820653,0.010839981308469637,,,
2024-01-29,0.11224,0.11432,0.11205,0.11304,336801916.5,0,1,0.0071275837491089344,-0.012578616352201255,0.03412313603512951,0.04040497008743671,,0.007102302582066384,,,0.1098065,0.029447254943924087,,,,,,,0.11098937720850993,0.10959513873826207,0,0,0,62.06011308693295,0,0,0.0013942384702478605,0.0009741412733210379,0.00042009719692682264,0,0.115103002420913,0.10450999757908701,0.1098065,0.0964697430646272,0.8052486096515954,0.003125224581260563,0.027647068128632015,50.69392154740355,35.52118633039972,13.411255634799868,1,65.8699808795411,59.54837243934272,315291265.40000004,,,0,734052925.2,0.11002395653457706,60353326.07325426,0.29941848380913594,,,,,,,,,0.020081387119603753,0.0,1.0,1.0,1.0,1.0,1.0,43302.7,0.03025476873531141,0.09438632511811318,,,
