Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,btc_close,btc_return_1d,btc_return_7d,btc_vol_30d,corr_btc_30d,beta_btc_30d
2024-01-20,2491.99,2492.0,2454.2,2472.01,136620.9577,0,1,-0.008021669341893967,-0.02299432058462003,-0.041183931362700155,0.10319174573139711,,-0.008054016030501146,,,2421.505,0.02085686380990339,,,,,,,2480.1883610742652,2435.663857460701,0,0,0,54.09946289788023,0,0,44.52450361356432,42.2727453402563,2.2517582733080204,0,2692.2322419944007,2150.7777580055995,2421.505,0.22360246375241893,0.593276538459777,110.7264867894677,0.04479208692095408,66.75062114213254,34.603809242596334,14.867061859070553,1,55.474280320906104,56.61112522839752,340247.8098,,,0,2474418.9658,2434.770307125579,70748.45833468468,0.40013907708191215,,,,,,,,,0.015291200278316099,-4.012841091580368e-06,0.0,0.0,0.0,0.0,0.0,41696.04,0.0008884028264701804,-0.026884574982397047,,,
2024-01-21,2472.02,2482.18,2452.13,2457.05,122572.1687,0,1,-0.0060517554540636675,-0.0055690239233286976,-0.006397424854521105,0.1060717919168821,,-0.006070141542372212,,,2426.7555,0.01248354026600536,,,,,,,2476.6286132166856,2437.2480161673157,0,0,0,52.78042330018035,0,0,39.38059704936995,41.694315682079036,-2.313718632709083,0,2695.8786741845324,2157.632325815468,2426.7555,0.22179669454506826,0.5562837074358146,104.96388059022,0.04271947277842127,64.80344919320395,33.89618863614657,14.703906953159153,1,52.758921116637026,55.77860868092109,314014.1558571429,,,0,2351846.7971,2437.7539565727507,70006.68154423805,0.3145821071851884,,,,,,,,,0.012230113347306618,4.045291078823925e-06,0.0,0.0,0.0,0.0,0.0,41580.33,-0.00277508367701107,-0.00364273758846545,,,
2024-01-22,2457.06,2466.1,2303.59,2314.2,526337.6492,0,1,-0.05813882501373613,-0.07134831460674163,-0.07866134772949873,-0.006968641114982632,,-0.059897387892233325,,,2424.6985,-0.04557205772181579,,,,,,,2451.639595798734,2428.13334830307,0,0,0,42.19985153011853,0,0,23.506247495663956,38.056702044796026,-14.55045454913207,0,2696.7331478145366,2152.6638521854634,2424.6985,0.22438637035865414,0.2969036281081849,109.07431769091856,0.04713262366732286,61.172045058332195,30.288903954424594,22.866407232727642,1,17.821176662453546,42.01812603333223,344169.8369,,,0,1825509.1479000002,2436.4827649139056,39406.02905925801,0.44652250714737945,,,,,,,,,0.07022297122115624,4.069921246927629e-06,0.0,0.0,1.0,0.0,0.0,39568.02,-0.048395719803089654,-0.06923085970487708,,,
2024-01-23,2314.19,2352.23,2168.07,2242.6,700105.3314,0,1,-0.030939417509290412,-0.09280302264149431,-0.13326118883821603,-0.043377739102244184,,-0.031428148415456714,,,2426.3425,-0.0757281793481342,,,,,,,2419.479657983544,2414.3901373176573,0,0,0,38.0794084205276,0,0,5.089520665886539,31.46326576901413,-26.37374510312759,0,2693.2560831668134,2159.428916833187,2426.3425,0.22001311287818034,0.15580151856646687,114.4375807129958,0.05102897561446348,57.04576925240352,26.807277603127456,28.696736236927936,1,13.569412835684979,28.04983687159185,389745.22357142856,,,0,1125403.8165000002,2440.368867045217,17745.177910593287,0.34851525647667925,,,,,,,,,0.0821189690537768,-4.321147696726096e-06,1.0,1.0,1.0,1.0,1.0,39897.6,0.008329453937801379,-0.07511599415363968,,,
2024-01-24,2242.6,2264.6,2196.12,2235.02,359851.1496,0,1,-0.0033800053509319694,-0.09036446144767107,-0.11665922322039057,-0.1351813587785079,,-0.0033857304732878464,,,2424.7380000000003,-0.07824268024009204,,,,,,,2391.1012490629987,2401.103460479312,0,0,0,37.660174710526306,0,0,-10.002211416313457,23.17017033194861,-33.17238174826207,0,2696.031746691081,2153.4442533089195,2424.7380000000003,0.22377159651152473,0.1503457924962234,111.15489637635325,0.049733289355958,53.2142274326126,25.6276095195355,27.433921551187105,1,12.189349112426003,14.526646203521508,388826.6238428572,,,0,765552.6669000002,2441.2824237955274,16528.879099406266,0.36242196033413415,,,,,,,,,0.03063954684969263,0.0,1.0,1.0,1.0,1.0,1.0,40084.88,0.004694016682707636,-0.06291410390381547,,,
2024-01-25,2235.02,2242.89,2171.3,2218.64,330426.6061,0,1,-0.007328793478358131,-0.04129288739089099,-0.10205964845536486,-0.15254716368539478,,-0.007355781023558437,,,2422.231,-0.08405102568665017,,,,,,,2364.568749207153,2387.5876485919557,0,0,0,36.7193887624759,0,0,-23.018899384802808,13.932356388598329,-36.95125577340114,0,2700.4316839372577,2144.0303160627427,2422.231,0.22970615431580016,0.1340932791417649,108.32883234947086,0.048826683170532785,49.872711106137466,24.41787976449747,27.77547786694733,1,9.207100591715923,11.655287513275633,371446.12365714286,,,0,435126.0608000002,2441.4116429071323,14107.250743544575,0.3643122171889332,,,,,,,,,0.03226751523455797,0.0,1.0,1.0,1.0,1.0,1.0,39961.09,-0.003088196846292135,-0.03306297259693913,,,
2024-01-26,2218.64,2282.36,2195.84,2267.68,363566.4255,0,1,0.022103631053257855,0.011183447783822409,-0.09001605136436608,-0.10103308569933489,,0.02186288688866119,,,2423.576,-0.06432478288281457,,,,,,,2349.6627877906676,2378.705600548107,0,0,0,41.43630545239593,0,0,-29.042812757439606,5.337322559390743,-34.38013531683035,0,2698.321648221846,2148.830351778154,2423.576,0.22672748716924565,0.21629031977583763,106.77105861022294,0.04708382955717868,46.38244182978393,25.64504821435148,26.167809502017402,1,22.316067748006038,14.570839150715988,362782.8983142857,,,0,798692.4863000002,2438.016847812708,22143.388876148332,0.40728643160702865,,,,,,,,,0.03815353136244972,0.0,1.0,1.0,1.0,1.0,1.0,41823.51,0.04660583582680067,0.003948243634093407,,,
2024-01-27,2267.67,2282.94,2251.4,2267.94,145109.3836,0,1,0.00011465462499127277,0.014729174683000723,-0.08255225504751196,-0.12033636000449932,,0.00011464805265211808,,,2425.902,-0.06511474907065495,,,,,,,2337.0900512074877,2370.500741248248,0,0,0,41.46121918410911,0,0,-33.41069004076007,-2.4122799606394203,-30.998410080120653,0,2694.152422639585,2157.651577360415,2425.902,0.2211552013556895,0.2055698953879486,101.39741156663558,0.04470903620317803,43.13566349915099,25.11612176468057,25.586410671034397,1,22.37431669504435,17.965828344922105,363995.53058571427,,,0,943801.8699000003,2440.0614487246285,22160.026338107706,0.4147341821445333,,,,,,,,,0.013906893480427155,-4.409793268787277e-06,1.0,1.0,1.0,1.0,1.0,42120.63,0.007104138318376307,0.010182981405428393,,,
2024-01-28,2267.94,2308.24,2239.89,2256.9,209326.9087,0,1,-0.0048678536469218825,0.017244798615368095,-0.08145947375918283,-0.08733576775164076,,-0.004879740236961713,,,2422.225,-0.06825336209476816,,,,,,,2324.7531202524897,2362.0858715261556,0,0,0,40.67005702550578,0,0,-37.33275127366596,-9.39637422324473,-27.936377050421235,0,2697.8983955817625,2146.5516044182373,2422.225,0.2276199738519441,0.20014335324032806,99.03688216901875,0.043881821156904935,40.25123694520461,25.702709205332972,24.325097619152082,1,19.900976790034946,21.53045374436178,376389.06487142853,,,0,734474.9612000003,2445.433976984876,21141.053582193526,0.41554693433922507,,,,,,,,,0.030284904071957067,0.0,1.0,1.0,1.0,1.0,1.0,42031.06,-0.0021265114030820653,0.010839981308469637,,,
2024-01-29,2256.9,2322.34,2233.8,2317.6,305528.0776,0,1,0.026895298861269845,0.022013687998306608,0.001469190216921712,-0.07730772599511115,,0.026539977220855035,,,2420.8905000000004,-0.04266632464376249,,,,,,,2323.652640213645,2358.7906217834775,0,0,0,46.69304024786353,0,0,-35.13798156983239,-14.544695692562263,-20.593285877270127,0,2698.404675453967,2143.376324546034,2420.8905000000004,0.22926619395133013,0.3139004974592114,98.28710487123169,0.042409002792212505,37.721642531911286,25.07356267576073,22.75989872990861,1,33.49986557935296,25.25838635481075,344844.8403571429,,,0,1040003.0388000002,2448.356654867081,29358.322539754772,0.3080344876273249,,,,,,,,,0.03820331377286847,0.0,0.0,0.0,0.0,1.0,1.0,43302.7,0.03025476873531141,0.09438632511811318,,,
