Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d
2024-01-20,41659.03,41872.56,41456.3,41696.04,15923.99493,0,1,0.0008884028264701804,-0.025249146135341904,-0.026884574982397047,-0.05167993682724281,,0.0008880084302503328,,,43734.511,-0.04661012443925571,,,,,,,42808.43670947246,43472.271527074154,0,0,0,52.98002931525645,0,0,-663.8348176016952,-341.0430459824518,-322.79177161924343,0,47196.129259952686,40272.89274004731,43734.511,0.1583014503101538,0.20556097655495684,2027.256577052849,0.04861988277670611,60.470437184448315,31.076801864844402,19.883219445592474,1,16.296026919907753,13.313583245344484,36426.35981,,,0,-57645.477360000004,44148.6091511283,-4326.129515111034,0.32198897709417224,,,,,,,,,0.009983202241747532,0.0,0.0,0.0,1.0,1.0,1.0
2024-01-21,41696.05,41881.39,41500.98,41580.33,11730.16301,0,1,-0.00277508367701107,0.006117718226362534,-0.00364273758846545,-0.05346556786379475,,-0.002778941360300473,,,43604.55,-0.046422219699549724,,,,,,,42619.49721570746,43332.12771025385,0,0,0,52.41439284573877,0,0,-712.6304945463926,-415.36053569524,-297.2699588511526,0,47188.81219325834,40020.28780674167,43604.55,0.16439854066872997,0.21762389428326823,1909.624678691931,0.04592615495576709,57.72374106231047,30.667636713198767,19.6003001446094,1,14.964416743004199,15.710184422236237,34069.467534285715,,,0,-69375.64037000001,44136.48310059459,-4358.681699008765,0.2813269523144241,,,,,,,,,0.009148797039369246,2.398309288373013e-07,0.0,1.0,1.0,1.0,1.0
2024-01-22,41580.32,41689.65,39431.58,39568.02,55426.19911,0,1,-0.048395719803089654,-0.05019343945358312,-0.06923085970487708,-0.15724933888578407,,-0.049606002668420156,,,43335.6055,-0.08693972211833988,,,,,,,42150.039182521694,43053.30491690171,0,0,0,43.68027164208203,0,0,-903.2657343800165,-512.9415754321954,-390.32415894782116,0,47284.43516465802,39386.77583534198,43335.6055,0.1822441209299831,0.022949098853282064,1934.513630213936,0.048890837353345866,53.933533098987745,28.110712350572484,25.607020376198093,1,1.4305035699681798,10.896982410960044,36234.654117142854,,,0,-124801.83948000001,43859.495639847824,-7041.072500886581,0.3705893625040267,,,,,,,,,0.05706805647591161,-2.4049833183231755e-07,1.0,1.0,1.0,1.0,1.0
2024-01-23,39568.02,40176.74,38555.0,39897.6,57956.63351,0,1,0.008329453937801379,-0.043132153557028485,-0.07511599415363968,-0.1347299934938192,,0.008294955472882228,,,43188.224,-0.0761926213960547,,,,,,,41803.51007751835,42819.54899713121,0,0,0,45.28832089216873,0,0,-1016.0389196128599,-613.5610442683283,-402.47787534453164,0,47423.73682493706,38952.71117506294,43188.224,0.19614202357277116,0.11154361514075907,1912.1726566272262,0.04792700956015465,50.20374550261651,26.407777864377383,27.330193774763732,1,12.891666218572585,9.762195510514987,38079.066634285715,,,0,-66845.20597000001,43668.847080448,-6558.325391675,0.3542948749286197,,,,,,,,,0.040647557747834406,0.0,1.0,1.0,1.0,1.0,1.0
2024-01-24,39897.59,40555.0,39484.19,40084.88,39293.82861,0,1,0.004694016682707636,-0.03596532302653688,-0.06291410390381547,-0.14080489150016973,,0.004683034141144241,,,42984.913,-0.0674662991640812,,,,,,,41539.10545020783,42616.98092326964,0,0,0,46.22785253200074,0,0,-1077.8754730618093,-706.4239300270245,-371.4515430347848,0,47411.86059435461,38557.96540564539,42984.913,0.20597680839110286,0.17245681836190935,1852.0753240109957,0.04620383855486148,46.69522298851011,26.776024511077622,26.20151996387916,1,14.68993171046463,9.670700499668465,38940.15445285715,,,0,-27551.377360000013,43510.73227879934,-6373.8795046522055,0.3670375148841194,,,,,,,,,0.026713563817579042,-2.506416426561314e-07,1.0,1.0,1.0,1.0,1.0
2024-01-25,40084.89,40300.24,39550.0,39961.09,31022.11853,0,1,-0.003088196846292135,0.009934032584900665,-0.03306297259693913,-0.13763887821876808,,-0.003092975166303934,,,42775.712,-0.06579953596096783,,,,,,,41296.33384248355,42420.24826228671,0,0,0,45.66959146816668,0,0,-1123.9144198031572,-789.9220279822512,-333.99239182090605,0,47364.302106902345,38187.121893097654,42775.712,0.21454184593829068,0.19330208904842763,1773.372800867353,0.04437748822335309,43.437309225411305,25.96689464206009,25.409750729889147,1,17.663271164105865,15.081623031047693,37099.38332714285,,,0,-58573.49589000001,43384.80331811762,-6469.681913261852,0.322212111157835,,,,,,,,,0.018774262664006364,2.494706233881022e-07,1.0,1.0,1.0,1.0,1.0
2024-01-26,39961.09,42246.82,39822.52,41823.51,47384.96726,0,1,0.04660583582680067,0.04827132459095296,0.003948243634093407,-0.02242072911195714,,0.04555239092628425,,,42668.4715,-0.019802947476100653,,,,,,,41377.43786671686,42376.045428043246,0,0,0,54.56046179130833,0,0,-998.6075613263893,-831.6591346510788,-166.94842667531043,0,47239.92457692158,38097.01842307842,42668.4715,0.21427779886240256,0.40758283134681156,1819.8676008053992,0.0435130289352902,41.40938361561018,31.13628393723134,22.991958724925702,1,65.07074443411423,32.47464910289491,36962.557851428566,,,0,-11188.528630000015,43273.348054334536,-4261.265908483967,0.4415649856249622,,,,,,,,,0.057965005806542846,0.0,1.0,1.0,1.0,1.0,1.0
2024-01-27,41823.51,42200.0,41394.34,42120.63,16224.41667,0,1,0.007104138318376307,0.05078598214588648,0.010182981405428393,-0.01697535870410727,,0.00707902280697713,,,42578.052,-0.010743140620900316,,,,,,,41491.77511799119,42357.12576670671,0,0,0,55.80306480566961,0,0,-865.3506487155246,-838.3974374639681,-26.953211251556468,0,47115.93939236594,38040.16460763407,42578.052,0.2131561769132103,0.4495996748652771,1747.424200747871,0.04148618386638261,39.52630983508057,30.110886567199746,22.23477478942649,1,70.98592278335094,51.23997946052368,37005.475242857145,,,0,5035.888039999985,43232.79718060402,-4146.005408325316,0.443315380651922,,,,,,,,,0.019127444200146188,0.0,1.0,1.0,1.0,1.0,1.0
2024-01-28,42120.63,42842.68,41620.81,42031.06,27294.99838,0,1,-0.0021265114030820653,0.05179963809795973,0.010839981308469637,0.007157756512633506,,-0.002128775638974226,,,42332.053,-0.007110285910300693,,,,,,,41574.74202291561,42332.97274695066,0,0,0,55.31200625665828,0,0,-758.2307240350492,-822.3640947781844,64.13337074313517,1,46378.62062863801,38285.48537136199,42332.053,0.1911822055329096,0.46280885090491986,1709.8846149801664,0.04068145354840364,38.08888887150543,31.25868377566202,21.09986093809992,1,69.20272904095346,68.41979875280622,39229.02315285714,,,0,-22259.110340000014,42996.29232947621,-4204.048533627492,0.44307214973647585,,,,,,,,,0.02907064442343359,0.0,1.0,1.0,1.0,1.0,1.0
2024-01-29,42031.05,43333.0,41804.88,43302.7,31542.74207,0,1,0.03025476873531141,0.03536742851090202,0.09438632511811318,0.018621018980925053,,0.029806119942710457,,,42191.688,0.026332485204194605,,,,,,,41840.58171169783,42404.80439532469,0,0,0,60.61146313496241,0,0,-564.2226836268601,-770.7358125479195,206.51312892105943,0,45863.9193845147,38519.4566154853,42191.688,0.17407368885144864,0.6512720582756552,1696.9014281958691,0.03918696589810495,36.986871900167095,31.31193125569138,19.742634215448906,1,94.5190234540643,78.23589175945624,35817.10071857143,,,0,9283.631729999986,42726.81541479746,-3249.7301670220645,0.28663943226382277,,,,,,,,,0.03528925448066755,-2.3791929099007523e-07,0.0,0.0,0.0,1.0,1.0
