Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,spy_close,spy_return_1d,spy_return_7d,spy_vol_30d,corr_spy_30d,beta_spy_30d
2021-01-29,110.51230336034256,110.90401384749887,110.1369177753912,110.6592025756836,18131600.0,0,1,-0.0015463846203568332,-0.004916511308394544,-0.00542771758561289,0.0031073226932833986,,-0.001547581507111189,,,111.0472240447998,-0.00349420233107017,,,,,,,111.00421639134828,111.24872643367851,0,0,0,25.567371932678142,0,1,-0.24451004233023355,-0.25012504690319126,0.005615004572957716,0,111.88521937310702,110.20922871649259,111.0472240447998,0.015092593903457557,0.2684823196448899,0.4807813312178837,0.004344702654883682,83.08725531081414,10.620066434288855,62.003115762603365,1,45.26549831902653,56.49314825441282,16637842.857142856,,,0,-129997400.0,111.03282692939523,-271761.3908256058,0.04015110098809208,,,,,,,,,0.006932058556838358,-0.002871823890112823,0.0,0.0,0.0,0.0,0.0,343.6254272460937,-0.02001959626950267,-0.036000011300970414,,,
2021-02-01,110.6894421392815,110.95927829132364,110.64038328924082,110.87751770019533,10682300.0,0,1,0.001972860091436379,-0.0011941323873925214,0.0004976004615266927,0.0029346989626866105,,0.0019709165587584133,,,110.98347206115723,-0.0009546859455209398,,,,,,,110.98472428501705,111.22122949045753,0,0,0,29.85124844998397,0,1,-0.23650520544047993,-0.247401078610649,0.010895873170169074,0,111.64223868819283,110.32470543412163,110.98347206115723,0.011871436616662916,0.4195812624580812,0.469218021993951,0.0042318590073659665,82.0595225854014,10.94579961078012,58.993171130798196,1,54.02065472829118,51.868371592978654,14580414.285714285,,,0,-119315100.0,110.96502613681798,-250686.70747085495,0.0359145601735674,,,,,,,,,0.0028761015641159513,0.000273267499620925,0.0,0.0,0.0,0.0,0.0,349.34527587890625,0.016645591912836544,-0.0208462687860409,,,
2021-02-02,110.5585928350233,110.68123992699668,110.41957616170008,110.58312225341795,12710600.0,0,1,-0.002655141032047559,-0.002232840613688447,-0.001423766847810204,-0.0074214915366824785,,-0.0026586721708301846,,,110.9229522705078,-0.003063658243256173,,,,,,,110.92293935707873,111.17396228771385,0,0,0,27.548710416925488,0,1,-0.2510229306351164,-0.24812544901554248,-0.0028974816195738995,0,111.4834457587065,110.36245878230912,110.9229522705078,0.010105996580974736,0.19684748864612425,0.4684125588869008,0.004235841323176448,81.21522406472843,10.181434306440483,58.24067349647773,1,32.74209464548251,44.00941589760007,14110671.42857143,,,0,-132025700.0,110.90828949117987,-284435.1430727987,0.0394114483659842,,,,,,,,,0.002366217917929296,-0.002876370898150619,0.0,0.0,0.0,0.0,0.0,354.2851257324219,0.014140308155270231,-0.003473742590249018,,,
2021-02-03,110.38689575132292,110.45231170528253,110.28059326653634,110.32147979736328,13189600.0,0,1,-0.002366025219066259,-0.003051917693779993,-0.008026515634839915,-0.005471672457857069,,-0.002368828679646834,,,110.89464149475097,-0.0051685247335852506,,,,,,,110.8304071171225,111.11081543657677,0,0,0,25.6547377593142,0,1,-0.28040831945426703,-0.2545820231032874,-0.025826296350979605,0,111.51647623271697,110.27280675678497,110.89464149475097,0.011214874399416874,0.039136636799606786,0.45656373231509445,0.004138484483291045,80.49985356127868,9.699545863379331,57.658498096006184,1,14.590804885109632,33.78451808629444,13908657.142857144,,,0,-145215300.0,110.89135065161031,-315642.069302195,0.02544306789104093,,,,,,,,,0.0015565276957995164,-0.0017744706253215302,1.0,1.0,0.0,0.0,0.0,354.5636901855469,0.0007862719400062446,-0.006607939873595536,,,
2021-02-04,110.23151309145187,110.56676511182008,110.08433658113316,110.509521484375,10689500.0,0,1,0.0017044884401216098,-0.0033189434923620587,-0.006262492293831801,-0.0053136632522740035,,0.001703037448265602,,,110.87654876708984,-0.003310233649911225,,,,,,,110.78104009669981,111.06627514382109,0,0,0,29.410869929915336,0,1,-0.2852350471212759,-0.26071262790688515,-0.024522419214390745,0,111.52184784934093,110.23124968483876,110.87654876708984,0.01163995613908614,0.21561459421692342,0.4584112179130818,0.004148160373474216,79.93183998697538,8.970422335926784,56.38228338221412,1,32.27206751241904,26.53498901433706,13731885.714285715,,,0,-134525800.0,110.87625991950665,-297421.940121515,0.030361425892232532,,,,,,,,,0.0043654928933442895,-0.0008154958225420596,1.0,0.0,0.0,0.0,0.0,358.5936279296875,0.01136590648081226,0.006253634165912292,,,
2021-02-05,110.58316871569676,110.69764354190764,110.15797115684768,110.21520233154295,12016300.0,0,1,-0.0026632922564383543,-0.0033270892915453487,-0.007160395793547658,-0.00796280367051927,,-0.0026668451288871233,,,110.84782180786132,-0.005707098849582469,,,,,,,110.69398813282952,111.00323271328196,0,0,0,27.10279101412985,0,1,-0.3092445804524431,-0.27041901841599675,-0.038825562036446326,0,111.55734954503512,110.13829407068752,110.84782180786132,0.012801834544005105,0.054196796563425895,0.4642155869950016,0.004211901599550444,79.00368685998006,10.239345350941534,51.7003513845381,1,9.932874615461468,18.931915670996716,13473828.57142857,,,0,-146542100.0,110.86102717370568,-329424.85886255524,0.03188962857158029,,,,,,,,,0.004896533088389635,0.0006664333564431421,1.0,0.0,0.0,0.0,0.0,360.00494384765625,0.00393569714586639,0.03552265635554308,,,
2021-02-08,110.32967915783236,110.72217497780228,110.28062029954124,110.68946075439452,13460300.0,0,1,0.004303021841078891,0.003335533186348938,-0.0012733717373292208,-0.005447445477388513,,0.004293790315426402,,,110.86647415161133,-0.0015966359404083058,,,,,,,110.69329161307029,110.97999034595696,0,0,0,35.84027669360964,0,0,-0.286698732886677,-0.2736749613101328,-0.013023771576544219,0,111.53564744911087,110.19730085411179,110.86647415161133,0.012071698006458423,0.36773725290724657,0.46726966265673925,0.004221446734604207,78.06408469583253,9.820816082806877,47.69369220666465,1,45.92968382459151,29.378208650824007,12982885.714285715,,,0,-133081800.0,110.8593508928986,-271504.89397508104,0.044513069137965156,,,,,,,,,0.003989130268154385,0.0010386663896423487,0.0,0.0,0.0,0.0,0.0,362.6048278808594,0.007221800915887755,0.0341074828750223,,,
2021-02-09,110.77121739036996,110.78757449964536,110.28878871970412,110.51773834228516,11755100.0,0,1,-0.001551389002521164,7.435429816160521e-05,-0.001278377487870297,-0.006699156401511197,,-0.0015525936525214532,,,110.8647071838379,-0.0031296600186512657,,,,,,,110.66628341756488,110.9457494567961,0,0,0,34.23996175993976,0,0,-0.2794660392312096,-0.27483317689434816,-0.004632862336861443,0,111.53754143555133,110.19187293212445,110.8647071838379,0.012137934042395174,0.2421587555410961,0.46952081389134676,0.004248375156187064,76.97391761520569,10.070534021093327,44.07466270714177,1,34.16653007472472,30.009696171592566,12071957.142857144,,,0,-144836900.0,110.8740468303396,-289741.62683861755,0.044519536777255175,,,,,,,,,0.004513173970285669,0.000738612650366464,0.0,0.0,0.0,0.0,0.0,362.3634338378906,-0.0006657220875394554,0.05453032606454178,,,
2021-02-10,110.6976354597022,110.83663970446504,110.62403470215295,110.7793960571289,9414500.0,0,1,0.0023675630606316833,0.0051190190976446726,-0.0008849552650677106,-0.00038779515768938566,,0.002364764799045522,,,110.83317947387695,-0.00048526458415571724,,,,,,,110.6836853621132,110.93342698274667,0,0,0,38.729260183055956,0,0,-0.24974162063347194,-0.26981486564217294,0.020073245008701,1,111.4556467580119,110.21071218974201,110.83317947387695,0.011232507938322844,0.45679819797855636,0.45876228162624244,0.004141223891396364,75.79150317889967,10.334444972776227,41.88624796321974,1,54.79389476223785,44.96336955385136,11890842.857142856,,,0,-135422400.0,110.84936171437623,-267452.20440430054,0.04537425902400467,,,,,,,,,0.0019191745927414868,0.001627766909777699,0.0,0.0,0.0,0.0,0.0,362.2055358886719,-0.0004357447095211242,0.03681246290624918,,,
2021-02-11,110.82845558357262,110.844812693885,110.41961516349969,110.48503112792967,9241100.0,0,1,-0.0026572173136548694,-0.0018468752586883186,-0.0008870352318637309,-0.002309539148317996,,-0.002660753982101236,,,110.81100883483887,-0.002941744780927511,,,,,,,110.65312317223881,110.90021247498245,0,0,0,35.77069587631203,0,0,-0.24708930274364604,-0.2652697530624676,0.01818045031882154,0,111.45054195939561,110.17147571028214,110.81100883483887,0.011542772352338087,0.24514400084034962,0.4563647993947479,0.004130557730180905,74.86768185358828,9.646683702131844,42.29820296653374,1,31.588109488784458,40.18284477524901,11395200.0,,,0,-144663500.0,110.82045524120232,-292007.81532151654,0.04537914001171927,,,,,,,,,0.003848462783098518,0.0004428578615685291,0.0,0.0,0.0,0.0,0.0,362.79052734375,0.001615081485827785,0.024007221849194904,,,
