Date,Open,High,Low,Close,Volume,is_outlier,data_quality,return_1d,return_3d,return_7d,return_14d,return_30d,log_return_1d,momentum_7d,momentum_30d,sma_20,dist_from_sma_20,sma_50,dist_from_sma_50,sma_100,dist_from_sma_100,sma_200,dist_from_sma_200,ema_12,ema_26,golden_cross,above_sma_200,above_sma_50,rsi_14,rsi_overbought,rsi_oversold,macd_line,macd_signal,macd_histogram,macd_bullish_cross,bb_upper,bb_lower,bb_middle,bb_bandwidth,bb_pct_b,atr_14,natr_14,adx_14,di_plus,di_minus,adx_strong_trend,stoch_k,stoch_d,volume_ma_7d,volume_ma_30d,volume_ratio_7_30,volume_spike,obv,vwap_20d,vpt,vol_7d,vol_30d,vol_60d,vol_ratio_30_60,parkinson_vol_30d,price_to_high_6mo,price_to_low_6mo,price_to_high_1yr,price_to_low_1yr,day_range_pct,gap_pct,target_3d,target_5d,target_7d,target_10d,target_14d,spy_close,spy_return_1d,spy_return_7d,spy_vol_30d,corr_spy_30d,beta_spy_30d
2021-01-29,61.55540368349498,61.740812552354456,60.678929486013416,61.007606506347656,42149500.0,0,1,-0.020698135026494424,-0.03698294545561398,-0.040556589289408085,-0.031442608529079874,,-0.020915343862730484,,,62.927846908569336,-0.03051495477052762,,,,,,,62.59350636710788,62.60198862848375,0,0,0,53.15248994950629,0,0,-0.0084822613758746,0.23187174072509747,-0.24035400210097208,0,64.37143925354982,61.48425456358885,62.927846908569336,0.045880875189578535,-0.16509094790456058,0.905495418814549,0.014842336401450775,49.2493100175946,10.410056424263646,30.02866229580813,1,10.399984421773247,16.566532668559415,25052514.285714287,,,0,48579900.0,62.75073936561448,-973943.9131569425,0.1828579925533987,,,,,,,,,0.017405748678741454,-0.011904825012737714,1.0,1.0,1.0,1.0,1.0,343.6254272460937,-0.02001959626950267,-0.036000011300970414,,,
2021-02-01,61.75767321931675,61.7998139423226,61.46270744759055,61.73239135742188,23243900.0,0,1,0.01188023744217559,-0.0027228145458428887,-0.029929862412741537,-0.02437404556681788,,0.011810221413810648,,,62.92405471801758,-0.01893812097672209,,,,,,,62.46102713484849,62.53757401581251,0,0,0,57.46196752710211,0,0,-0.07654688096401685,0.17018801638727463,-0.24673489735129148,0,64.38037311074979,61.46773632528537,62.92405471801758,0.04628812937304904,0.09086441311778977,0.8974034200402915,0.01453699427978501,49.06694205497302,10.223264727002187,28.135189174842917,1,33.333596125578595,24.175823641057608,25439314.285714287,,,0,71823800.0,62.7376889897803,-697800.8620747572,0.20979334153192505,,,,,,,,,0.005460771684353654,0.012294642519552897,1.0,1.0,1.0,1.0,1.0,349.34527587890625,0.016645591912836544,-0.0208462687860409,,,
2021-02-02,62.06948559650951,62.40659202467976,61.91778802532141,62.35602188110352,20388500.0,0,1,0.010102160469872334,0.0009468002017050114,-0.015435898572579099,-0.013203701593047734,,0.010051474718026546,,,62.91941890716553,-0.008954263021616114,,,,,,,62.44487248042619,62.52412570953777,0,0,0,60.803093460355285,0,0,-0.07925322911157906,0.1202997672875039,-0.19955299639908297,0,64.38268174211157,61.456156072219486,62.91941890716553,0.04651228063962303,0.30748604672831015,0.8814603662701191,0.014135930094303185,47.64646108195406,14.581719853886709,26.59806769189074,1,53.066486866269365,32.26668913787373,25658428.57142857,,,0,92212300.0,62.73227504469995,-491832.96333476517,0.2266837000357152,,,,,,,,,0.007838922121914279,0.005460573155766772,1.0,1.0,1.0,1.0,1.0,354.2851257324219,0.014140308155270231,-0.003473742590249018,,,
2021-02-03,62.38132045788671,62.54144750088428,62.20434098236037,62.50773620605469,11345800.0,0,1,0.002433034057888417,0.0245892239609653,-0.011856912831829547,-0.01865557360879122,,0.002430079022688621,,,62.88655185699463,-0.006023794273239473,,,,,,,62.45454382283057,62.52291167224273,0,0,0,61.59341719295637,0,0,-0.06836784941215512,0.0825662439475721,-0.15093409335972724,0,64.35609785740648,61.41700585658277,62.88655185699463,0.04673641524355273,0.3711113327402577,0.8425779485739614,0.013479578684411655,46.07107204781741,15.30822786429197,25.83795302456429,1,60.784487465025634,49.06152348562453,24172385.714285713,,,0,103558100.0,62.7053664134198,-464228.24552077474,0.22841093720480546,,,,,,,,,0.00539303675008562,0.00040571184658674396,1.0,1.0,1.0,1.0,1.0,354.5636901855469,0.0007862719400062446,-0.006607939873595536,,,
2021-02-04,62.27176194973698,62.575157165527344,62.21276879276506,62.575157165527344,10500300.0,0,1,0.0010786018429846944,0.01365192226599432,-0.012238850332077833,-0.0020160202335740562,,0.0010780205699540766,,,62.85368404388428,-0.004431353270596967,,,,,,,62.473099721707,62.52678170878233,0,0,0,61.96048075330087,0,0,-0.05368198707532912,0.05531659774299186,-0.10899858481832098,0,64.3200513603628,61.38731672740576,62.85368404388428,0.046659709411932135,0.40502827114770346,0.8082786931588415,0.012916926297455986,44.541612097003615,15.115882845909885,25.010500295049578,1,63.025374061206335,58.95878279750045,23647400.0,,,0,114058400.0,62.67841059714495,-452902.60258888255,0.22819737097730053,,,,,,,,,0.005791249901357376,-0.0037751208192827426,1.0,1.0,1.0,1.0,1.0,358.5936279296875,0.01136590648081226,0.006253634165912292,,,
2021-02-05,62.87855075733062,62.99653706822717,62.634148704824426,62.96282577514648,10955600.0,0,1,0.0061952478775826325,0.00973127976637067,0.01715466218901529,0.004166737898935402,,0.006176136223124087,,,62.81070346832276,0.002421916941281197,,,,,,,62.54844219146692,62.55908126925375,0,0,0,64.08592945469931,0,0,-0.01063907778683415,0.042125462637026656,-0.052764540423860806,0,64.20619166681507,61.41521526983044,62.81070346832276,0.0444347259761579,0.5545050495547269,0.7806430652689118,0.012398475698291445,42.31236924104724,18.388684702527726,24.046192547676903,1,75.91040859424128,66.57342337349108,20748885.714285713,,,0,125014000.0,62.628017813203186,-385029.94494123827,0.17420217647245934,,,,,,,,,0.005755592429998438,0.004848467116122846,1.0,1.0,1.0,1.0,1.0,360.00494384765625,0.00393569714586639,0.03552265635554308,,,
2021-02-08,63.417922073694285,63.56961968601161,63.23251316644288,63.40106964111328,16405600.0,0,1,0.006960358919275045,0.014291565960951713,0.01772203986395038,0.0038698027517403144,,0.006936247439512281,,,62.831351089477536,0.009067424808745783,,,,,,,62.679615645258664,62.62145077828038,0,0,0,66.37331590755636,0,0,0.05816486697828083,0.04533334350527749,0.012831523473003335,1,64.24992114984644,61.412781029108636,62.831351089477536,0.04515484820145699,0.7008073367513425,0.768225268525785,0.012116913371878176,39.291611221168665,22.679661931185553,22.6895328900015,1,90.47642504943147,76.47073590162637,19284171.42857143,,,0,141419600.0,62.64138621231543,-270841.08065517957,0.17476430526935752,,,,,,,,,0.005317047827062744,0.007228015784632233,1.0,1.0,1.0,1.0,0.0,362.6048278808594,0.007221800915887755,0.0341074828750223,,,
2021-02-09,63.49374300293983,63.78871511159793,63.42632686902928,63.74657440185547,16337600.0,0,1,0.005449509964073895,0.01872016450920655,0.0448955147129535,0.0025181164723955263,,0.00543471511011386,,,62.85494728088379,0.01418547241774315,,,,,,,62.84376314627355,62.70479326891557,0,0,0,68.09839992990868,0,0,0.1389698773579795,0.0640606502758179,0.0749092270821616,0,64.31951860315813,61.390375958609454,62.85494728088379,0.046601624394958685,0.8043986685425009,0.7410409972371325,0.011624797162678016,36.813046121030744,23.944087283763185,21.841739555546102,1,98.64489984789414,88.34391116385564,15596757.142857144,,,0,157757200.0,62.65737459235949,-181809.16666612588,0.06074135939192041,,,,,,,,,0.005684826925509284,0.0014617002891454914,1.0,1.0,1.0,1.0,0.0,362.3634338378906,-0.0006657220875394554,0.05453032606454178,,,
2021-02-10,63.940431954501605,63.99099567763094,63.26621897384347,63.52747344970703,15402800.0,0,1,-0.0034370623708692705,0.008967953194747524,0.029078447356621462,-0.0017217289846798156,,-0.003442982639186809,,,62.871802520751956,0.010428696214629116,,,,,,,62.94894934680178,62.76573254156679,0,0,0,65.79333572383442,0,0,0.1832168052349914,0.0878918812676526,0.0953249239673388,0,64.3601930658311,61.38341197567282,62.871802520751956,0.04734683865912285,0.7202617220066423,0.739879261990728,0.011646602986288605,34.810349825922074,24.221539883533417,20.313460858766415,1,86.0050433443319,91.70878941388582,14476600.0,,,0,142354400.0,62.67206085059765,-234749.55095215107,0.07051020606130819,,,,,,,,,0.011408870279742125,0.0030410661979115503,1.0,1.0,1.0,1.0,0.0,362.2055358886719,-0.0004357447095211242,0.03681246290624918,,,
2021-02-11,63.8730003873381,63.96570481988487,63.628598376966686,63.957275390625,12314100.0,0,1,0.006765607344013658,0.008772813339903651,0.02567921206671331,0.009846931781248847,,0.006742823330044242,,,62.88486518859863,0.017053550147719844,,,,,,,63.10407643046689,62.85399497483036,0,0,0,68.07614799732845,0,0,0.2500814556365327,0.12032979614142862,0.1297516594951041,0,64.40789584797344,61.36183452922382,62.88486518859863,0.048438703169898546,0.8520645482168391,0.7183329840040931,0.011231450677296799,32.95070326617831,23.166056578302936,19.428276889829046,1,98.9818957395452,94.54394631059041,13323114.285714285,,,0,154668500.0,62.653872238452934,-151437.18555723247,0.060912001837648,,,,,,,,,0.005270806813756142,0.005439015891362581,1.0,1.0,1.0,0.0,0.0,362.79052734375,0.001615081485827785,0.024007221849194904,,,
