Date,Open,High,Low,Close,Volume
2021-01-04,2035.3498906456064,2085.1951940899885,2009.347216784575,2055.578857421875,3364
2021-01-05,2070.5739017935366,2083.53376230472,2044.6128052735914,2052.83740234375,1761
2021-01-06,2050.8848699876457,2078.299785549768,2009.4718540811298,2030.5313720703125,1535
2021-01-07,2013.8330749438232,2051.8401123874332,1994.6425552373285,2009.5545654296875,1223
2021-01-08,2033.6049885844625,2048.143200406831,1993.8119070676516,1996.1380615234375,922
2021-01-11,2000.6655400358568,2026.6682096473462,1982.8043092206296,1987.664306640625,1096
2021-01-12,1985.836861190558,1993.5213456770248,1956.719057906797,1958.5882568359375,192
2021-01-13,1985.504378150135,1987.8305326301668,1954.2679101520775,1962.450927734375,292
2021-01-14,1967.3110664075782,1978.9000585044228,1941.1422829793896,1952.4404296875,683
2021-01-15,1968.889134737862,1991.4856277031383,1911.5670460049873,1933.208251953125,741
2021-01-19,1893.2908506422618,1963.3651236318888,1893.2908506422618,1943.177734375,970
2021-01-20,1964.7359035669735,2048.2267950293335,1946.16844508348,2034.8101806640625,1570
2021-01-21,2060.272291939843,2060.272291939843,1997.9656702077912,2009.8870849609375,1183
2021-01-22,2043.6576421990321,2084.364644015192,2029.7424936190184,2059.525146484375,1224
2021-01-25,2076.887578217852,2085.1951285307237,1978.0277294946825,1995.4320068359375,1355
2021-01-26,1995.4320068359375,1995.4320068359375,1995.4320068359375,1995.4320068359375,0
2021-01-27,2000.25040167049,2007.1041305932526,1879.1678573683516,1908.1197509765625,1682
2021-01-28,1851.7531243458204,1968.889593853564,1851.7531243458204,1916.427490234375,521
2021-01-29,1936.489941274815,1940.892983421503,1843.2792690929784,1851.7529296875,1122
2021-02-01,1819.353366287523,1860.9326926885751,1805.3966423654938,1819.187255859375,1696
2021-02-02,1846.851575512253,1948.2036884693073,1846.851575512253,1890.881591796875,1649
2021-02-03,1898.1919797648027,1931.5469140290331,1891.6706748400645,1909.074951171875,1411
2021-02-04,1899.189493084833,1924.4027910382483,1896.8217596996828,1903.8831787109375,536
2021-02-05,1913.8518308668167,1913.9763629883737,1878.3370546239273,1890.05078125,916
2021-02-08,1907.0397979590184,1916.4687460955888,1882.4909456368332,1886.3125,720
2021-02-09,1898.3583575710916,1898.3583575710916,1877.506325657713,1880.829345703125,564
2021-02-10,1935.659360346466,1935.659360346466,1823.9228007041486,1835.719482421875,1579
2021-02-11,1832.7286858786315,1860.517400053054,1821.8457142546658,1829.0732421875,1511
2021-02-12,1833.9331430008303,1840.1222268565248,1819.3533529642389,1823.5487060546875,974
2021-02-16,1795.261481243392,1843.0714700933731,1795.261481243392,1820.4749755859375,1098
2021-02-17,1828.5658122409923,1836.111475840336,1811.0431864248726,1820.810546875,1781
2021-02-18,1842.8186675372315,1842.8186675372315,1794.1910593856576,1798.2154541015625,1147
2021-02-19,1794.190871807653,1831.0807775831374,1791.4240879366523,1801.9041748046875,2337
2021-02-22,1884.7389197740283,1884.7389197740283,1799.8921730423274,1833.84765625,2013
2021-02-23,1857.993754481994,1872.7915555184125,1821.8583324640226,1822.8643798828125,1012
2021-02-24,1816.8699537143457,1843.195851978105,1773.2308278638263,1802.5750732421875,3020
2021-02-25,1798.2153724990792,1818.5047809382338,1795.9097532516932,1804.2938232421875,511
2021-02-26,1826.888840736777,1842.902496204967,1792.5980765426418,1808.98876953125,862
2021-03-01,1824.9605722459212,1827.7273564297368,1794.1910746603837,1798.5087890625,943
2021-03-02,1821.2714596487056,1861.263430252784,1812.803467572327,1849.274169921875,1198
2021-03-03,1857.9098628421646,1905.90866232218,1851.2026070196296,1874.9295654296875,2552
2021-03-04,1903.1837984591625,1903.1837984591625,1877.3188618775512,1892.4521484375,1402
2021-03-05,1879.666411727206,1903.3514079527185,1835.3147661575886,1840.5548095703125,702
2021-03-08,1833.5120643697649,1852.6277836350978,1820.6846018750398,1847.010498046875,512
2021-03-09,1854.2625530914345,1879.708284582216,1853.7596317609903,1865.078125,1100
2021-03-10,1879.7084700179487,1926.6173001316258,1879.7084700179487,1915.215087890625,1290
2021-03-11,1915.215087890625,1915.215087890625,1915.215087890625,1915.215087890625,0
2021-03-12,1952.9848782856827,1952.9848782856827,1907.4175877804075,1925.1917724609375,1743
2021-03-15,1932.5279112761175,1963.4232875251214,1918.35891649211,1941.12158203125,1228
2021-03-16,1950.972801754898,2020.56057250937,1950.9308404732344,2011.5057373046875,2401
2021-03-17,2012.1767973841986,2039.0058213493212,1902.4711597011308,1928.16845703125,2089
2021-03-18,1961.159418825868,1961.159418825868,1891.487928229252,1898.40478515625,490
2021-03-19,1852.879530245531,1873.8397059270415,1802.5751086099058,1838.878173828125,1981
2021-03-22,1845.333786291177,1868.557618992711,1829.82325696524,1855.8558349609375,446
2021-03-23,1874.1752314267374,1889.6857634550522,1824.3739293844935,1831.751953125,830
2021-03-24,1831.9193099398349,1861.263555179146,1825.1700925969512,1836.572509765625,383
2021-03-25,1836.9496030537011,1839.3809013007326,1815.1510226432054,1832.757568359375,675
2021-03-26,1857.071395862018,1873.6718944242673,1837.3688325199153,1864.82666015625,930
