Date,AARTIIND_Open,AARTIIND_High,AARTIIND_Low,AARTIIND_Close,AARTIIND_Volume,ABCAPITAL_Open,ABCAPITAL_High,ABCAPITAL_Low,ABCAPITAL_Close,ABCAPITAL_Volume,ABFRL_Open,ABFRL_High,ABFRL_Low,ABFRL_Close,ABFRL_Volume,ACC_Open,ACC_High,ACC_Low,ACC_Close,ACC_Volume,AIAENG_Open,AIAENG_High,AIAENG_Low,AIAENG_Close,AIAENG_Volume,ALKEM_Open,ALKEM_High,ALKEM_Low,ALKEM_Close,ALKEM_Volume,APLLTD_Open,APLLTD_High,APLLTD_Low,APLLTD_Close,APLLTD_Volume,ASTRAL_Open,ASTRAL_High,ASTRAL_Low,ASTRAL_Close,ASTRAL_Volume,ATUL_Open,ATUL_High,ATUL_Low,ATUL_Close,ATUL_Volume,AUBANK_Open,AUBANK_High,AUBANK_Low,AUBANK_Close,AUBANK_Volume,BALKRISIND_Open,BALKRISIND_High,BALKRISIND_Low,BALKRISIND_Close,BALKRISIND_Volume,BATAINDIA_Open,BATAINDIA_High,BATAINDIA_Low,BATAINDIA_Close,BATAINDIA_Volume,BHARATFORG_Open,BHARATFORG_High,BHARATFORG_Low,BHARATFORG_Close,BHARATFORG_Volume,BSOFT_Open,BSOFT_High,BSOFT_Low,BSOFT_Close,BSOFT_Volume,CANFINHOME_Open,CANFINHOME_High,CANFINHOME_Low,CANFINHOME_Close,CANFINHOME_Volume,CESC_Open,CESC_High,CESC_Low,CESC_Close,CESC_Volume,CRISIL_Open,CRISIL_High,CRISIL_Low,CRISIL_Close,CRISIL_Volume,CROMPTON_Open,CROMPTON_High,CROMPTON_Low,CROMPTON_Close,CROMPTON_Volume,DEEPAKNTR_Open,DEEPAKNTR_High,DEEPAKNTR_Low,DEEPAKNTR_Close,DEEPAKNTR_Volume,ELGIEQUIP_Open,ELGIEQUIP_High,ELGIEQUIP_Low,ELGIEQUIP_Close,ELGIEQUIP_Volume,EMAMILTD_Open,EMAMILTD_High,EMAMILTD_Low,EMAMILTD_Close,EMAMILTD_Volume,ENDURANCE_Open,ENDURANCE_High,ENDURANCE_Low,ENDURANCE_Close,ENDURANCE_Volume,ENGINERSIN_Open,ENGINERSIN_High,ENGINERSIN_Low,ENGINERSIN_Close,ENGINERSIN_Volume,FINCABLES_Open,FINCABLES_High,FINCABLES_Low,FINCABLES_Close,FINCABLES_Volume,FLUOROCHEM_Open,FLUOROCHEM_High,FLUOROCHEM_Low,FLUOROCHEM_Close,FLUOROCHEM_Volume,GNFC_Open,GNFC_High,GNFC_Low,GNFC_Close,GNFC_Volume,GPPL_Open,GPPL_High,GPPL_Low,GPPL_Close,GPPL_Volume,GRANULES_Open,GRANULES_High,GRANULES_Low,GRANULES_Close,GRANULES_Volume,GUJGASLTD_Open,GUJGASLTD_High,GUJGASLTD_Low,GUJGASLTD_Close,GUJGASLTD_Volume,HFCL_Open,HFCL_High,HFCL_Low,HFCL_Close,HFCL_Volume,IEX_Open,IEX_High,IEX_Low,IEX_Close,IEX_Volume,IPCALAB_Open,IPCALAB_High,IPCALAB_Low,IPCALAB_Close,IPCALAB_Volume,JKCEMENT_Open,JKCEMENT_High,JKCEMENT_Low,JKCEMENT_Close,JKCEMENT_Volume,JKLAKSHMI_Open,JKLAKSHMI_High,JKLAKSHMI_Low,JKLAKSHMI_Close,JKLAKSHMI_Volume,JSWENERGY_Open,JSWENERGY_High,JSWENERGY_Low,JSWENERGY_Close,JSWENERGY_Volume,KANSAINER_Open,KANSAINER_High,KANSAINER_Low,KANSAINER_Close,KANSAINER_Volume,KARURVYSYA_Open,KARURVYSYA_High,KARURVYSYA_Low,KARURVYSYA_Close,KARURVYSYA_Volume,KEC_Open,KEC_High,KEC_Low,KEC_Close,KEC_Volume,LAURUSLABS_Open,LAURUSLABS_High,LAURUSLABS_Low,LAURUSLABS_Close,LAURUSLABS_Volume,MANAPPURAM_Open,MANAPPURAM_High,MANAPPURAM_Low,MANAPPURAM_Close,MANAPPURAM_Volume,MARICO_Open,MARICO_High,MARICO_Low,MARICO_Close,MARICO_Volume,MASTEK_Open,MASTEK_High,MASTEK_Low,MASTEK_Close,MASTEK_Volume,METROPOLIS_Open,METROPOLIS_High,METROPOLIS_Low,METROPOLIS_Close,METROPOLIS_Volume,MFSL_Open,MFSL_High,MFSL_Low,MFSL_Close,MFSL_Volume,MPHASIS_Open,MPHASIS_High,MPHASIS_Low,MPHASIS_Close,MPHASIS_Volume,MRF_Open,MRF_High,MRF_Low,MRF_Close,MRF_Volume,NATCOPHARM_Open,NATCOPHARM_High,NATCOPHARM_Low,NATCOPHARM_Close,NATCOPHARM_Volume,NAUKRI_Open,NAUKRI_High,NAUKRI_Low,NAUKRI_Close,NAUKRI_Volume,NBCC_Open,NBCC_High,NBCC_Low,NBCC_Close,NBCC_Volume,NCC_Open,NCC_High,NCC_Low,NCC_Close,NCC_Volume,OFSS_Open,OFSS_High,OFSS_Low,OFSS_Close,OFSS_Volume,PERSISTENT_Open,PERSISTENT_High,PERSISTENT_Low,PERSISTENT_Close,PERSISTENT_Volume,POLYMED_Open,POLYMED_High,POLYMED_Low,POLYMED_Close,POLYMED_Volume,PRESTIGE_Open,PRESTIGE_High,PRESTIGE_Low,PRESTIGE_Close,PRESTIGE_Volume,RADICO_Open,RADICO_High,RADICO_Low,RADICO_Close,RADICO_Volume,RAMCOCEM_Open,RAMCOCEM_High,RAMCOCEM_Low,RAMCOCEM_Close,RAMCOCEM_Volume,RATNAMANI_Open,RATNAMANI_High,RATNAMANI_Low,RATNAMANI_Close,RATNAMANI_Volume,RBLBANK_Open,RBLBANK_High,RBLBANK_Low,RBLBANK_Close,RBLBANK_Volume,RKFORGE_Open,RKFORGE_High,RKFORGE_Low,RKFORGE_Close,RKFORGE_Volume,SANOFI_Open,SANOFI_High,SANOFI_Low,SANOFI_Close,SANOFI_Volume,SAPPHIRE_Open,SAPPHIRE_High,SAPPHIRE_Low,SAPPHIRE_Close,SAPPHIRE_Volume,SBICARD_Open,SBICARD_High,SBICARD_Low,SBICARD_Close,SBICARD_Volume,SCHAEFFLER_Open,SCHAEFFLER_High,SCHAEFFLER_Low,SCHAEFFLER_Close,SCHAEFFLER_Volume,SJVN_Open,SJVN_High,SJVN_Low,SJVN_Close,SJVN_Volume,SKFINDIA_Open,SKFINDIA_High,SKFINDIA_Low,SKFINDIA_Close,SKFINDIA_Volume,SOBHA_Open,SOBHA_High,SOBHA_Low,SOBHA_Close,SOBHA_Volume,SUNDRMFAST_Open,SUNDRMFAST_High,SUNDRMFAST_Low,SUNDRMFAST_Close,SUNDRMFAST_Volume,SUNTECK_Open,SUNTECK_High,SUNTECK_Low,SUNTECK_Close,SUNTECK_Volume,SUPREMEIND_Open,SUPREMEIND_High,SUPREMEIND_Low,SUPREMEIND_Close,SUPREMEIND_Volume,TANLA_Open,TANLA_High,TANLA_Low,TANLA_Close,TANLA_Volume,TATAELXSI_Open,TATAELXSI_High,TATAELXSI_Low,TATAELXSI_Close,TATAELXSI_Volume,TATATECH_Open,TATATECH_High,TATATECH_Low,TATATECH_Close,TATATECH_Volume,TIINDIA_Open,TIINDIA_High,TIINDIA_Low,TIINDIA_Close,TIINDIA_Volume,TIMKEN_Open,TIMKEN_High,TIMKEN_Low,TIMKEN_Close,TIMKEN_Volume,TORNTPOWER_Open,TORNTPOWER_High,TORNTPOWER_Low,TORNTPOWER_Close,TORNTPOWER_Volume,TRIDENT_Open,TRIDENT_High,TRIDENT_Low,TRIDENT_Close,TRIDENT_Volume,TTKPRESTIG_Open,TTKPRESTIG_High,TTKPRESTIG_Low,TTKPRESTIG_Close,TTKPRESTIG_Volume,TVSSCS_Open,TVSSCS_High,TVSSCS_Low,TVSSCS_Close,TVSSCS_Volume,UFLEX_Open,UFLEX_High,UFLEX_Low,UFLEX_Close,UFLEX_Volume,VGUARD_Open,VGUARD_High,VGUARD_Low,VGUARD_Close,VGUARD_Volume,VTL_Open,VTL_High,VTL_Low,VTL_Close,VTL_Volume,WELCORP_Open,WELCORP_High,WELCORP_Low,WELCORP_Close,WELCORP_Volume,WHIRLPOOL_Open,WHIRLPOOL_High,WHIRLPOOL_Low,WHIRLPOOL_Close,WHIRLPOOL_Volume,ZENSARTECH_Open,ZENSARTECH_High,ZENSARTECH_Low,ZENSARTECH_Close,ZENSARTECH_Volume,CEATLTD_Open,CEATLTD_High,CEATLTD_Low,CEATLTD_Close,CEATLTD_Volume,CCL_Open,CCL_High,CCL_Low,CCL_Close,CCL_Volume,CENTURYPLY_Open,CENTURYPLY_High,CENTURYPLY_Low,CENTURYPLY_Close,CENTURYPLY_Volume,CHOLAHLDNG_Open,CHOLAHLDNG_High,CHOLAHLDNG_Low,CHOLAHLDNG_Close,CHOLAHLDNG_Volume,CLEAN_Open,CLEAN_High,CLEAN_Low,CLEAN_Close,CLEAN_Volume,COCHINSHIP_Open,COCHINSHIP_High,COCHINSHIP_Low,COCHINSHIP_Close,COCHINSHIP_Volume,EQUITAS_Open,EQUITAS_High,EQUITAS_Low,EQUITAS_Close,EQUITAS_Volume,LTIM_Open,LTIM_High,LTIM_Low,LTIM_Close,LTIM_Volume,MGLEM_Open,MGLEM_High,MGLEM_Low,MGLEM_Close,MGLEM_Volume,PRINCEPIPES_Open,PRINCEPIPES_High,PRINCEPIPES_Low,PRINCEPIPES_Close,PRINCEPIPES_Volume,SAILCORP_Open,SAILCORP_High,SAILCORP_Low,SAILCORP_Close,SAILCORP_Volume,SUVENPHAR_Open,SUVENPHAR_High,SUVENPHAR_Low,SUVENPHAR_Close,SUVENPHAR_Volume,WABCOINDIA_Open,WABCOINDIA_High,WABCOINDIA_Low,WABCOINDIA_Close,WABCOINDIA_Volume,ZOMATO_Open,ZOMATO_High,ZOMATO_Low,ZOMATO_Close,ZOMATO_Volume,JUBILANT_Open,JUBILANT_High,JUBILANT_Low,JUBILANT_Close,JUBILANT_Volume
2021-01-01,612.9858328710706,628.2612033043528,612.0495884595516,621.1162719726562,812396.0,85.0,89.80000305175781,84.80000305175781,89.0999984741211,4001702.0,166.64999389648438,168.8000030517578,165.89999389648438,166.5,1109915.0,1534.2974284837326,1548.3387823942192,1532.8269556228308,1542.7412109375,647892.0,1933.9363706705,1982.847776890502,1915.674112175184,1927.1798095703125,97568.0,2760.591096245393,2811.468884367322,2746.3171421432967,2780.141357421875,41134.0,971.6904054558617,985.7728751001496,970.7515741462424,978.8255004882812,64268.0,961.3431320953284,988.6229660740992,959.2253791415432,973.2415161132812,353491.0,6327.286742324946,6360.644606029728,6253.38744915206,6269.32861328125,12067.0,425.3727441535312,438.1339386244258,421.51702629716885,435.4971008300781,1512142.0,1576.4966961622226,1583.0096089880312,1561.1723054340357,1572.7613525390625,415331.0,1494.8060227212595,1498.9953498455682,1478.2838424211045,1481.7200927734375,353873.0,509.2122613258528,521.1306896485232,505.9310445337746,519.2970581054688,1528589.0,233.3519613733792,236.0762884305925,232.69437013005668,234.1035003662109,511639.0,470.1227016845397,488.7400128933311,470.1227016845397,475.3393859863281,370947.0,47.06072247520992,47.590822756474815,46.92724451043125,47.33911895751953,3987470.0,1786.047896617948,1810.995280585193,1760.1765354667311,1769.8782958984375,27639.0,367.4653068282044,371.2169101104027,359.0482350094956,363.6655883789063,530682.0,932.888687714142,982.0398303755826,930.8735028648136,971.0791015625,2415931.0,151.1371879760928,161.9502550833255,151.1371879760928,157.4284210205078,217668.0,385.67361254312925,386.1722668727885,380.4152621037434,384.1323852539063,305184.0,1330.654963366697,1344.241059021644,1305.444666584436,1324.0335693359375,87904.0,67.08241022004547,68.11444467574785,66.86740249498122,67.8994369506836,1921334.0,330.65390895873605,335.5319153328708,321.7108486239161,333.33203125,177876.0,566.2256609753889,581.7148014928603,565.0303444294948,575.4892578125,23997.0,194.8405731945224,198.61672687744763,194.449939803908,195.75205993652344,492659.0,75.45196919652874,76.11485352403758,74.36015656597878,74.67210388183594,559006.0,348.3929210822402,355.31754965922744,347.3615736511391,352.9111022949219,823685.0,362.7081104916417,365.3898592348452,359.7390127359648,362.0376586914063,213261.0,25.69696690020872,26.09306619328266,25.498916309296543,25.64745330810547,5264257.0,69.52797245558908,69.6646307054072,62.04221290124856,66.87075805664062,1999962.0,1082.127144174608,1083.6054599453385,1070.3499433233812,1074.2674560546875,194438.0,1879.6119182769644,1886.213052745419,1864.0137297657304,1880.8343505859373,58378.0,329.0355198921489,332.06920904157965,327.97612844879814,329.8059997558594,199057.0,65.53583430825398,66.21245498600327,63.79594203030971,64.56922912597656,1642085.0,387.64057651048574,421.4065072402883,386.4641699434171,403.3789367675781,2391798.0,34.92520817290019,35.655215679632384,34.92520817290019,35.30942153930664,1342459.0,350.8644942541385,360.26781732660834,350.0447409168788,358.7247314453125,191934.0,348.48120093472767,349.07052126932507,345.485531697134,347.10614013671875,1044451.0,149.21570981178192,151.4636114772806,149.08084119989317,150.33966064453125,3221905.0,375.6736845672918,379.1176531824753,373.99821504106416,378.0007019042969,1081415.0,1092.656980861712,1184.0475437038688,1087.5716848460345,1159.9644775390625,476692.0,482.6877014008704,501.78949780334017,480.348943857941,493.4630737304688,392384.0,675.0,692.4000244140625,675.0,690.9500122070312,885106.0,1387.0668790350169,1395.9766580656967,1361.0985514094418,1369.963623046875,156994.0,75357.91727089252,75689.44407860657,74911.71907652539,75379.3828125,13254.0,929.9730708318896,945.2959667185712,926.4555325801208,932.1895751953124,243829.0,936.6565283721308,940.5755933443992,929.2103288448952,931.6989135742188,762755.0,18.47068051342842,19.41951690934899,18.375798321645803,19.13486671447754,29538210.0,53.79200762287494,57.657581886338505,53.60571424513261,56.67954254150391,27886277.0,2411.814233145425,2455.6379253517016,2411.814233145425,2450.235595703125,32142.0,722.2071620884697,733.6859514196772,706.8064764227563,716.2525634765625,365382.0,500.79432171140974,508.56353751973126,493.37148097458055,504.10986328125,70291.0,264.43340313977444,269.6736115702347,262.6536875075188,263.79071044921875,593761.0,453.9534091176496,454.54681830323193,447.77212631376,451.48089599609375,173649.0,789.3389226368997,795.5495202406397,781.8467225281978,783.7197875976562,476679.0,1028.3445572918947,1045.158023812685,1017.8930329207536,1038.69873046875,23005.0,227.1957647373215,229.21111970064888,226.6058952352228,227.1466064453125,5041873.0,95.53138503419896,95.53138503419896,92.11463755028898,92.96882629394533,60945.0,6315.743200490189,6343.271373765126,6260.799890716332,6298.68505859375,8966.0,,,,,,837.230508616823,840.9681327557089,829.165071243348,838.8533935546875,470271.0,874.9203919456684,896.2785421869318,863.8408682394428,877.7427368164062,59250.0,19.990592393433136,20.190099309623555,19.870888548142283,20.030494689941406,1115965.0,1633.7499976913332,1677.425452976266,1633.7499976913332,1662.2110595703125,37022.0,402.39483955361067,407.0578683809844,393.9522971586034,398.8116760253906,627673.0,500.9409197448599,505.8277160251898,494.4252498542697,501.0367736816406,56162.0,340.5686088675485,352.3293347073474,340.5686088675485,349.6228942871094,251435.0,1557.8338561645292,1656.881860344882,1537.775909518634,1611.5126953125,121820.0,624.0340408769595,658.9587136017003,619.5171392753102,639.6337280273438,389342.0,1728.0369245795682,1758.0408212624477,1722.4111939515285,1751.4305419921875,254672.0,,,,,,798.5380033519987,800.4203204848106,785.0647727651882,790.8602294921875,29002.0,1308.182537909062,1322.5479113450451,1291.0033619862938,1318.6973876953125,84666.0,276.8311044768312,281.0612007974804,275.65365114389704,279.84014892578125,440526.0,9.076688012411427,9.938973200466428,9.076688012411427,9.757439613342283,78489564.0,598.517098175624,606.7424746258954,598.517098175624,601.8024291992188,32430.0,,,,,,367.9022610089637,369.36800706876033,366.5830835910107,368.8794250488281,37502.0,183.88030569097936,184.222824218913,182.2656096189777,183.2442169189453,192276.0,207.99308085866016,207.99308085866016,202.5235643128293,203.2805938720703,122990.0,120.7689774081734,122.04502141765344,119.44735741810412,119.85751342773438,590916.0,2565.176336190286,2596.6499378371864,2557.000034791234,2575.569091796875,54788.0,224.9435816980201,228.29123894271632,223.17677126782857,225.91998291015625,176977.0,1039.2836088292972,1050.576055726586,1034.0202019705853,1046.4130859375,90420.0,259.5382787230335,261.9378560582903,255.8429237683949,257.6666259765625,167033.0,230.9448437203773,247.7948966956837,230.9448437203773,245.06915283203125,795773.0,537.056657829724,561.1263098404146,530.179657849547,555.943603515625,220127.0,,,,,,161.90912342366207,165.42181892789867,161.43208841343227,162.81982421875,583144.0,36.89581680297852,36.9446846888295,36.50486625940925,36.89581680297852,832887.0,,,,,,933.876373920036,943.7177074803844,929.7025758655373,931.3720092773438,409774.0,297.5106629281042,305.4205511025906,295.43431124753573,302.0094299316406,305103.0,62.7762466971114,64.30427158278907,61.80001541212023,63.24314498901367,69892092.0,83.74583435058594,86.14120483398438,83.19305419921875,84.11434936523438,674492.0,,,,,,,,,,,554.9997628798959,561.1675682812178,551.8812666178401,552.9801635742188,5016270.0
2021-01-04,622.3481824992283,633.1887684176629,621.929353709777,631.7351684570312,665348.0,89.8499984741211,91.5,88.30000305175781,89.3499984741211,4772934.0,168.5,168.64999389648438,164.10000610351562,166.8000030517578,1927284.0,1550.2362809413914,1564.4673361519915,1544.5438588571517,1557.2569580078125,1446174.0,1952.2476244008665,2007.523887515615,1935.7969959681525,1994.50048828125,51394.0,2811.468827597567,2811.468827597567,2774.72375914036,2795.64013671875,68870.0,981.0786555792924,1002.5779141102794,968.12273849678,997.6959228515624,173998.0,980.8485921501144,1004.8403778118972,969.702588169815,1000.5213012695312,229240.0,6325.220256684942,6364.580681430959,6287.827853176225,6353.5595703125,25320.0,442.7856348568408,443.6562807680762,431.8403719727392,439.4274291992188,2693724.0,1571.228582135918,1610.9762116139068,1548.7208883351293,1604.0323486328125,774689.0,1492.1700310853164,1509.1158106181465,1474.282819356218,1501.443115234375,523821.0,527.4035819001042,534.4002442400416,515.533394124552,533.2904052734375,2925683.0,235.7944257564028,240.2096969973096,232.03674566466725,238.4248046875,1193569.0,480.4603300671336,483.2361682797301,468.5433326991509,471.5106201171875,320398.0,47.59463710495374,47.86921909901037,47.23615093522227,47.67853546142578,3816720.0,1782.1672886137585,1803.603514779904,1772.188289624926,1793.947998046875,24481.0,365.54145139538906,365.97434117250447,354.9599883286804,359.4811706542969,1018281.0,987.1516036180984,1023.5233907510656,969.1622966310194,1016.494873046875,1999748.0,157.42839919617393,157.42839919617393,154.28278311004388,157.18264770507812,164131.0,385.9003596228517,394.3772086057276,381.3219686130034,385.6737060546875,969002.0,1340.8078237935326,1422.373617607302,1304.659938908767,1398.6837158203125,311873.0,68.75946405757647,68.75946405757647,67.55542611285381,68.11444091796875,2390073.0,335.72325279773105,340.50563531621725,331.1799894051692,339.8360900878906,159062.0,578.3280454136033,622.5045370974243,565.7773744537561,600.5408325195312,421861.0,196.5333183104273,199.1809651159876,194.4499314857064,196.14268493652344,504104.0,75.3739954001351,75.84191347064214,72.60547072895842,74.2431869506836,743595.0,356.3488631020671,358.7553104392704,349.6697892303361,354.3353271484375,1090723.0,364.910975234304,371.1364905598236,359.1643457030551,363.3306579589844,1458239.0,25.895017900535173,27.479417102195672,25.35038156031621,26.637704849243164,17285013.0,67.34144888019961,69.87719190045193,66.27856470696227,69.51277923583984,5528469.0,1079.0720926291538,1079.0720926291538,1061.45549456024,1065.570068359375,259280.0,1891.3472804169755,1959.607948733442,1885.4796052967567,1919.072021484375,147291.0,333.2249167636134,333.36937255457025,329.51706137811226,332.6470642089844,347839.0,65.00419723433893,66.50243818735443,64.90753819292777,65.63249206542969,1589390.0,406.8445237716781,408.40246040917015,391.8692540884833,394.7307739257813,687654.0,35.65521726118168,36.807864446728495,35.61679803339681,36.346805572509766,3345160.0,356.98869513652033,372.2751279072914,356.98869513652033,363.3058166503906,1041199.0,349.36516970512463,354.61986485371926,343.9139944945874,352.9010314941406,2636585.0,151.86824275067912,155.24009550908764,151.68841334758477,154.7006072998047,6196053.0,378.7918887227646,390.3804178719236,378.7918887227646,388.2861022949219,3483313.0,1173.445210811798,1201.2701585743018,1165.7693631531763,1185.1988525390625,146378.0,498.3486954129791,504.4466122236281,493.4630557763231,502.45068359375,376416.0,690.75,697.5,680.0999755859375,689.2999877929688,1100430.0,1387.9623372486194,1394.230554255549,1347.6666564897885,1360.5164794921875,389716.0,75556.86551030492,78233.4115391767,75258.75710802928,77739.8203125,28145.0,936.7191146071784,939.2247183405732,926.1183838863152,933.63525390625,367721.0,932.7864546518332,950.3732709558471,928.3383373653236,946.9735107421876,3517955.0,19.32463240421893,19.67253916172609,18.97672564671178,19.5143985748291,21985131.0,57.284996696717045,59.79994492860647,56.91240993104786,59.473934173583984,20678839.0,2459.415737894575,2576.530773032412,2455.788912816064,2546.72314453125,181968.0,719.8156776894061,729.381334535777,711.7326859773956,726.894287109375,373966.0,508.90993762131,511.6811192223062,501.3881201568163,504.1593017578125,110923.0,266.36142140303707,270.909543867605,265.61988068077176,269.87139892578125,428897.0,453.9534563179972,460.8270555834309,448.1183307808203,457.0688171386719,395542.0,787.5644610021682,793.2328744611411,778.0020819158138,787.022216796875,984147.0,1076.545115991793,1077.3890640347713,1039.932153703043,1067.391845703125,40005.0,229.35859988835065,236.83019541560853,227.68732292837225,235.5521697998047,17569997.0,95.76702618134034,95.76702618134034,93.49901721480092,94.04883575439452,91180.0,6335.77163354292,6396.692514634678,6259.620532178221,6337.4091796875,17502.0,,,,,,839.7877321751595,882.2787614559879,839.7877321751595,873.67236328125,2897219.0,881.9762643402971,896.27858214041,865.7956034033172,884.436279296875,75750.0,20.19009900019891,20.589112826464635,20.11029745263933,20.42950820922852,2370307.0,1674.065709314432,1683.7606765124428,1655.1557249497505,1668.4503173828125,12303.0,401.5113594216961,404.65278057429055,387.9149418700546,394.3450317382813,366368.0,504.9653004460877,526.7640871351741,501.99493971908873,522.5480346679688,127536.0,352.13250135290446,352.13250135290446,339.5352630281431,347.2117004394531,434954.0,1621.637506174954,1652.3929820941337,1612.5158682198962,1645.42041015625,73000.0,652.4394217181263,655.0005643075043,614.2085591617549,627.5264892578125,323962.0,1763.6195877523649,1776.7932191436312,1750.305404662994,1763.76025390625,400879.0,,,,,,791.5537705139067,803.9372775619966,787.5910482585178,794.6744384765625,115652.0,1322.8933693081794,1342.738226343331,1285.7706306840514,1302.40673828125,70866.0,280.8431528091431,281.8897839011683,278.2266016960144,279.0987854003906,496576.0,10.256656760906836,11.7089262008667,10.120505932847244,11.7089262008667,155327472.0,604.5167755612349,614.4839842810293,602.0636450052933,611.83251953125,84560.0,,,,,,368.8794291864064,376.20815956759327,368.8794291864064,374.791259765625,109545.0,183.9781700843755,190.24125075260088,183.48886644053408,189.5562286376953,838218.0,205.41917414799724,208.1823195659028,202.5046199413782,203.42251586914065,483230.0,120.8601279523071,123.86794792622096,119.99422605477312,123.00205993652344,1038024.0,2594.5321211843657,2594.5321211843657,2536.6087357399547,2560.9404296875,111052.0,225.9200265425592,228.2912830330849,222.4793868255217,223.2233123779297,232081.0,1057.4661991027474,1092.204728208197,1041.7238757170928,1085.2666015625,301558.0,258.2905293092918,261.074033365507,257.71462484793614,258.5304870605469,290423.0,246.80371767656632,246.80371767656632,234.46353481757805,238.42825317382807,464332.0,566.5581121312431,589.332039041634,560.6777240201033,581.6576538085938,266316.0,,,,,,163.25348805949062,166.9613251821006,160.89000426638785,165.61695861816406,1693822.0,37.43337227592085,37.43337227592085,36.553739115575006,37.09129333496094,1156997.0,3429.67086903049,3617.443834097369,3429.67086903049,3559.635498046875,29740.0,935.8095123350907,953.1637262962344,931.503888431472,951.9335327148438,617427.0,303.4431092475494,305.8160699012077,295.6815246693937,300.3780212402344,431630.0,64.09204378290958,67.9545470253683,64.09204378290958,67.31787109375,96199002.0,85.12777709960938,86.09513854980469,82.91666412353516,83.23912048339844,779884.0,5512.905915837598,5601.080355340163,5488.740987837414,5553.64404296875,404.0,,,,,,553.5246322674687,557.6628679802286,542.6444289756595,543.9710693359375,3772730.0
