Date,Open,High,Low,Close,Volume
2021-01-01,874.9203919456684,896.2785421869318,863.8408682394428,877.7427368164062,59250
2021-01-04,881.9762643402971,896.27858214041,865.7956034033172,884.436279296875,75750
2021-01-05,882.0240182950823,886.5340558811935,875.2447329239573,879.3733520507812,59275
2021-01-06,883.4733334370369,883.883326270415,865.0710277116565,877.3900756835938,54385
2021-01-07,881.7855856384127,881.7855856384127,864.0507342311939,872.0599975585938,69220
2021-01-08,877.2088238808441,891.51114166151,865.4141838067574,871.8215942382812,69820
2021-01-11,891.5112009773585,892.4742330834025,867.8742565031771,877.3519287109375,78455
2021-01-12,876.8274476848717,880.8893154415837,861.2856065873915,867.7598266601562,34335
2021-01-13,872.2506569134696,877.0180960725902,841.739046295097,856.7279052734375,77285
2021-01-14,864.4321159902636,864.4321159902636,848.6519027178742,858.2821655273438,20580
2021-01-15,849.7484050615176,872.5272443415266,849.7484050615176,861.5621337890625,71785
2021-01-18,862.9255470908055,863.859946511685,837.2481276289286,858.2725219726562,42710
2021-01-19,858.2727092102888,881.9764071143832,849.7485240936776,876.512939453125,270775
2021-01-20,868.1506926639818,886.3622874303703,861.0853732592083,875.4639282226562,405975
2021-01-21,879.850037801752,881.9762971710405,861.0091078069958,865.3760986328125,40530
2021-01-22,869.7049590828478,869.7049590828478,853.400338592706,860.7326049804688,34180
2021-01-25,872.2507080515294,872.2507080515294,839.260050414759,846.6304931640625,35255
2021-01-27,839.5556250799397,846.6972400114237,821.9065550561343,829.9730834960938,54335
2021-01-28,822.288015155735,825.4440578801954,813.8972748040416,819.6277465820312,129400
2021-01-29,822.3546511985114,829.5153543778617,811.9807567652889,819.7516479492188,39655
2021-02-01,822.0401419725848,827.6275675745853,815.2417680118049,820.3143310546875,179475
2021-02-02,824.4238236582347,824.8051839151912,812.1714687523402,820.8577880859375,129995
2021-02-03,820.9531270896173,870.1530821593308,820.9435828986866,861.1807861328125,88700
2021-02-04,857.9388392756116,884.7890905876444,852.341870071271,878.6962890625,130770
2021-02-05,872.6416408243239,888.6506809609313,866.7204602934405,882.2241821289062,51065
2021-02-08,896.2785733188274,960.3434238820956,895.6302085684907,930.2227172851562,374335
2021-02-09,934.875788331403,966.836721046398,934.875788331403,944.401123046875,239955
2021-02-10,953.4877946366595,953.5164272047112,931.1189500238239,942.179443359375,90295
2021-02-11,948.7680453165913,948.7680453165913,925.8462190342293,941.7408447265625,59220
2021-02-12,936.3251386543827,957.3018729215888,936.3251386543827,942.5800170898438,86100
2021-02-15,952.9158018459839,980.1855316863724,944.725315425237,956.6725463867188,203380
2021-02-16,963.1181198028173,981.7588551008007,949.6739634778789,959.6188354492188,120970
2021-02-17,982.0925469539998,1001.3529561721873,949.6930464064252,980.4525756835938,611965
2021-02-18,983.2366195099058,991.6273591055146,967.0273843361914,986.5357666015625,350285
2021-02-19,982.0924756621399,1000.7712698666131,978.268980110536,992.8192138671875,151810
2021-02-22,1000.3804717609466,1005.5292132329153,986.8695065107528,1000.1610717773438,177435
2021-02-23,1000.9716112793052,1002.687819607704,984.9529685255435,992.3806762695312,127265
2021-02-24,991.6274417219755,991.6274417219755,973.5207153427076,986.249755859375,32095
2021-02-25,982.111576626029,1001.1622452994897,976.371561130169,995.326904296875,170895
2021-02-26,982.0925460606494,999.8560304572354,964.672303344122,990.3020629882812,85375
2021-03-01,991.6274894502869,1004.7856700019456,978.6314437549614,984.3714599609375,33560
2021-03-02,982.292651120041,997.0526239707183,980.7480055052621,992.6761474609375,107160
2021-03-03,994.4879528484513,999.255392699115,990.5882196405292,996.63330078125,98020
2021-03-04,987.8611362937232,1003.0692209864461,987.8611362937232,1000.50439453125,196095
2021-03-05,995.4414105183646,999.0647112516092,984.933954784526,992.323486328125,105430
2021-03-08,1003.0310127567795,1003.0310127567795,983.9994330606434,985.439208984375,82705
2021-03-09,997.3387863336138,1001.1622820746564,989.7204274223747,1000.2374267578125,38365
2021-03-10,999.0646481268324,1008.7901779546247,992.390232960781,1008.380126953125,143350
2021-03-12,1006.8833081230574,1031.673995633663,990.7407053889951,1021.3286743164062,91820
2021-03-15,1031.6738287209048,1031.6738287209048,995.4412912981743,1002.9261474609375,81295
2021-03-16,1016.2177783321108,1039.1110292422227,996.4424510855308,1012.6707153320312,69480
2021-03-17,1002.3063444532077,1026.7442418044884,987.1459813105333,998.2826538085938,26915
2021-03-18,1007.1788243248493,1025.3713309198477,980.4716198676402,990.7978515625,60760
2021-03-19,996.3947609883589,1008.0272657079474,965.3110816752713,1003.2598266601562,84400
2021-03-22,1010.5065189065871,1021.5860436042549,976.5908892603663,1009.5053100585938,38485
2021-03-23,1006.120369201104,1016.4562616720767,969.1251091168023,1004.86181640625,176345
2021-03-24,1004.8617367994982,1015.6361955981652,986.8694264994622,1009.467041015625,72645
2021-03-25,1012.6613140938199,1020.2319513974459,981.0054491308151,1007.207275390625,78040
2021-03-26,1010.6971054888214,1024.9994230193236,997.7868429523362,1021.2427368164062,28485
2021-03-30,1019.593157974773,1042.7343275621993,997.5389785431508,1027.6788330078125,68115
2021-03-31,1024.9899174672705,1046.4815713321998,1012.6327519007233,1037.7857666015625,112870
2021-04-01,1035.4877096709913,1058.3809601510882,1035.4877096709913,1047.2823486328125,31480
2021-04-05,1047.120433934972,1047.120433934972,1015.4742243257808,1021.1856079101562,15510
2021-04-06,1015.66473484338,1033.5808084269527,1003.2408768683259,1022.3486938476562,25565
2021-04-07,1022.3486568319779,1022.3486568319779,1007.0737637151715,1012.7661743164062,9195
2021-04-08,1027.8599722930092,1029.7669481228663,1002.5067612249771,1015.4264526367188,26130
2021-04-09,1012.7947723691219,1020.2320243372031,999.1408772374488,1014.615966796875,31145
2021-04-12,1010.1631532334792,1011.6506502087204,966.3027685366408,977.6969604492188,78005
2021-04-13,978.2787346291044,1019.2787205833457,965.320806485105,1010.973876953125,179335
2021-04-15,999.4460236436278,1014.5111798258907,985.1723369519113,993.0481567382812,117460
2021-04-16,1001.1623133402788,1010.4588205355814,977.3251154036055,985.3724975585938,64535
2021-04-19,984.565703291288,991.0975031516567,965.8157113322198,980.65625,67600
