Date,Open,High,Low,Close,Volume
2021-01-01,326.403561705961,330.16244815831385,326.403561705961,328.116455078125,212834
2021-01-04,330.2100047881106,331.30435490357,321.74064736110125,323.21563720703125,381302
2021-01-05,320.693878410813,330.49548978443664,320.3132386659933,328.116455078125,313507
2021-01-06,329.7342128895976,331.3519681190006,316.9349944525386,318.9809875488281,426061
2021-01-07,323.21566409199914,323.4059984935414,314.03259551615656,315.6027526855469,295748
2021-01-08,318.45760611633943,320.31326495594755,314.0326070076047,315.8406677246094,220563
2021-01-11,320.59870943844163,330.8761567373476,316.74468485194615,328.44952392578125,1122339
2021-01-12,329.2584282424513,337.44231405898034,328.59228685794943,332.39874267578125,568912
2021-01-13,334.01649301789104,336.0624571811776,323.54873967545,330.6382751464844,316940
2021-01-14,333.1600215876684,336.8713098712805,327.40274025145607,331.0188903808594,206950
2021-01-15,331.2568396594769,333.82618003840446,327.78345436293586,330.5906982421875,132499
2021-01-18,328.40194428766256,330.2100047881106,319.74225247494286,323.21563720703125,125911
2021-01-19,324.3575695447813,326.4035334066332,320.9793231301436,322.2640075683594,77134
2021-01-20,321.74066903274985,330.2100270302341,321.74066903274985,328.68743896484375,119672
2021-01-21,329.2584128623451,351.145532792501,329.2584128623451,348.0052185058594,1185337
2021-01-22,350.19391199935166,353.7148950135517,332.8745275612641,334.6826171875,418235
2021-01-25,336.39547493734074,342.58096457550965,331.1615990896593,332.5890197753906,297406
2021-01-27,333.1600615284168,334.2544118015692,322.12133350841617,325.5471496582031,177267
2021-01-28,322.597136416835,327.0697337003525,319.17132031041234,324.83343505859375,137480
2021-01-29,326.49871524301926,329.8769327682705,322.12128575834953,324.07208251953125,105967
2021-02-01,324.45280209073076,334.8729578754091,320.17053912802487,331.78021240234375,157250
2021-02-02,333.87373398083434,339.01244309962806,320.0753327880074,323.78662109375,226464
2021-02-03,322.45436611850243,332.68421523562165,321.64548851965634,324.64306640625,314709
2021-02-04,325.07129023903343,330.6858060296198,322.5970884720608,323.3583679199219,192543
2021-02-05,324.59552827562146,334.9681146541649,324.07212317190226,326.02294921875,340453
2021-02-08,329.25842653730206,333.06488233542115,325.6898742265654,328.59228515625,234591
2021-02-09,323.5487110412443,325.4519387532516,313.50919647678575,315.1269226074219,326349
2021-02-10,316.26888708707196,323.54872765102976,311.7487210390061,313.3188781738281,542442
2021-02-11,312.8906513718653,317.64872106450895,311.1777578988947,312.17694091796875,276883
2021-02-12,312.2245487443888,315.3648632227634,301.804364177226,303.94549560546875,229752
2021-02-15,304.3737234257972,309.9882398434747,297.85516215198027,298.71160888671875,289043
2021-02-16,299.75836001141545,303.56481537663973,299.234984015077,300.0914306640625,128404
2021-02-17,300.0914197462745,311.1777147859639,298.2357612068594,310.0357666015625,302427
2021-02-18,311.17774301966807,315.4600055382873,304.6116129659754,305.7059631347656,276792
2021-02-19,305.61077213489284,311.41562223843624,301.6615805946044,303.85028076171875,232812
2021-02-22,303.85030843344487,308.89387955755893,296.9035385391343,298.140625,163630
2021-02-23,301.37613290515117,308.798709688052,298.4261240151952,304.8495178222656,482954
2021-02-24,305.6584047049471,311.177753860402,301.75678179942435,304.0406494140625,194299
2021-02-25,305.1349816300444,308.7987008380075,302.7083778777438,306.1817626953125,227651
2021-02-26,301.8043388608842,310.2261275803823,299.377735062142,302.4228820800781,203187
2021-03-01,303.5172658065861,323.54872683702735,302.6132209828667,319.6947021484375,1246142
2021-03-02,322.5971009202591,324.50032865430194,315.269662527814,322.2164611816406,283451
2021-03-03,323.54872648692714,333.0648655012485,322.1688747134699,326.5939025878906,455239
2021-03-04,326.59392486628815,339.0124755107205,322.8350380828405,333.96893310546875,443632
2021-03-05,332.5890143643402,342.5809590018955,323.54868350179015,327.21240234375,428682
2021-03-08,329.4963076912892,348.7189197852553,329.25840422003193,337.7753601074219,643044
2021-03-09,340.48747548091796,347.05363527313193,334.0165119372616,338.3463439941406,447595
2021-03-10,341.29632520730934,345.6737550296397,335.0156675527442,344.0559997558594,253953
2021-03-12,347.33906990926397,347.8624459324728,335.25356188782143,337.4422912597656,217066
2021-03-15,338.2511718953413,338.7269788446717,325.4519533419737,327.9737243652344,135264
2021-03-16,327.3552060585291,332.39874848897966,325.54714532162916,328.97296142578125,96728
2021-03-17,328.3068071331894,336.91890161696887,324.5479204786168,325.45196533203125,159995
2021-03-18,328.3067481162438,331.78013254174795,321.35997926523555,323.739013671875,121659
2021-03-19,321.21727034766207,327.212455529228,314.9842107246282,322.16888427734375,140521
2021-03-22,320.64628659496975,327.06967984650703,305.03979679551264,317.98175048828125,117805
2021-03-23,317.4583884547763,325.3567718502867,316.88741433247367,319.2664489746094,71516
2021-03-24,316.17369294244173,327.7357950928694,315.5551497651911,319.5519104003906,187205
2021-03-25,320.45599148430665,325.97534067151577,309.7503347532051,311.98663330078125,189027
2021-03-26,318.79067143754213,318.79067143754213,304.5640313495453,308.5608215332031,197357
2021-03-30,311.17771001736446,315.8882099046488,305.8962650875775,308.7986755371094,119848
2021-03-31,306.8955118311093,311.89148527952267,300.7100208949784,302.9463195800781,121357
2021-04-01,304.516449054275,310.70193942568994,304.1358093011475,308.6559753417969,131061
2021-04-05,309.2269664989124,309.2269664989124,287.8632215785987,299.0922546386719,378813
2021-04-06,300.66243847461874,305.0398394024764,299.75839360767475,302.18499755859375,113864
2021-04-07,302.37528659782436,311.1777142957941,301.5188399813468,309.51239013671875,154073
2021-04-08,309.274490728047,319.59950645746545,308.8938510091869,312.98577880859375,734193
2021-04-09,313.93742698129637,322.59711947752663,313.93742698129637,317.315673828125,361459
