Date,Open,High,Low,Close,Volume
2021-01-01,63.918656103932754,65.36248289339602,63.52843232546472,65.01128387451172,152454
2021-01-04,65.51857784997188,66.33805026438682,64.97226687659062,65.24542236328125,339454
2021-01-05,65.83075714111328,67.3136088456839,64.73812925593793,65.83075714111328,427412
2021-01-06,65.63564285655606,66.49413403729473,64.58203977317939,65.4015121459961,265988
2021-01-07,65.51857112880741,67.11849102926524,65.24541567013819,66.06488800048828,870154
2021-01-08,66.37707406087243,67.6257890920687,65.55760165840519,65.83075714111328,354883
2021-01-11,66.68924593993273,67.62578664520079,64.81617643808208,65.4015121459961,235048
2021-01-12,65.44054079294806,66.14294493892037,65.4015219791596,65.59663391113281,159625
2021-01-13,65.67466761882075,67.27458164784674,64.81617643808208,65.4015121459961,274810
2021-01-14,65.40151281886757,66.22097924577248,64.97226424691063,65.0893325805664,107539
2021-01-15,65.08933521498462,66.96241076625944,64.69911138989998,65.24542236328125,524714
2021-01-18,65.55760300807039,65.94782683549938,63.25528480797657,63.56745910644531,152227
2021-01-19,64.11376769019178,65.20639545560745,63.645500349111444,63.87963104248047,232306
2021-01-20,64.69911850144581,64.69911850144581,63.996714348218575,64.15280151367188,79941
2021-01-21,64.66008000524596,64.89421665806118,62.2797184885557,62.74798583984375,245216
2021-01-22,62.98211468860983,63.4503879804877,61.265132466198494,62.51384735107422,244107
2021-01-25,63.17723520084087,63.996707619164965,62.045588484434326,62.630924224853516,234633
2021-01-27,63.060169501436015,63.17723187989195,61.6553614165373,62.08460998535156,148144
2021-01-28,61.655347199176575,65.08931709480912,61.57730364675475,62.70895004272461,1449888
2021-01-29,64.97225880789613,68.28916090920013,63.06016468417544,63.87963104248047,2391174
2021-02-01,63.9576692031199,66.22096810718025,62.98210984398541,65.75270080566406,522320
2021-02-02,67.04043909746662,67.27456976667743,65.12833921669902,66.37705993652344,368291
2021-02-03,66.6502134154757,73.28401673993896,65.86976596553885,71.9572525024414,1956796
2021-02-04,72.50357907464915,73.9864306205142,71.05975228828409,71.91824340820312,728661
2021-02-05,71.7621481583596,72.26944024483501,67.39164317169087,68.13307189941406,722334
2021-02-08,67.89892597673638,69.53786437841002,67.3135904079714,67.62577056884766,379067
2021-02-09,67.89893194536921,70.74756648796858,67.74284482838097,68.79644775390625,707206
2021-02-10,68.75743393411906,70.24028559873878,68.09405464988842,68.64036560058594,278765
2021-02-11,68.67938730576543,69.6159220236525,67.43067236380185,68.52330017089844,193354
2021-02-12,68.52328629848887,69.06959711426632,66.96239144844895,67.62577056884766,792755
2021-02-15,67.62577958276965,69.69396672561197,67.62577958276965,68.4062271118164,288611
2021-02-16,68.40622978735739,68.91352189194768,66.33804256362302,66.65022277832031,263627
2021-02-17,67.50872103373209,72.77674261728922,66.72827339172363,70.24028778076172,1781254
2021-02-18,71.09877109344177,73.3230454350682,68.75742842765767,71.91824340820312,921388
2021-02-19,74.06447443438327,74.14251799930355,69.8500564309228,71.64508819580078,973874
2021-02-22,72.65966686103569,74.22056198567381,70.70854795523805,71.60606384277344,700739
2021-02-23,71.64510606852633,73.2840451580743,71.44999413038148,71.80119323730469,396004
2021-02-24,71.25485893181578,78.356929971021,71.25485893181578,75.70340728759766,904244
2021-02-25,76.87408286450436,77.65453040627598,75.39123134426985,76.36679077148438,330617
2021-02-26,74.8058959343573,81.75188026987372,73.8303365039292,78.00572967529297,1704765
2021-03-01,79.41054950543304,81.16655674265391,77.96672252347561,78.43498992919922,728121
2021-03-02,78.8252154166567,81.86896254935665,78.43499157796039,79.1764144897461,494207
2021-03-03,79.76174941734978,81.86896169697658,79.02032651328341,79.25446319580078,463575
2021-03-04,78.47400966725063,81.47873177871153,77.92769276694872,79.99588012695312,638522
2021-03-05,79.6056378985663,81.2836010647475,75.78144429884534,77.03015899658203,548996
2021-03-08,78.04475058509469,79.13737828415441,76.5618991331095,76.79603576660156,240851
2021-03-09,77.9667112721448,78.51302217426068,74.61078443245506,76.05461120605469,366992
2021-03-10,77.264287898559,78.5520272210698,75.70339319353762,76.52286529541016,141131
2021-03-12,76.95211182537408,77.49842857355041,75.0790368896886,75.78144073486328,315235
2021-03-15,76.71798634335944,76.71798634335944,72.46454418895553,73.67424011230469,315880
2021-03-16,73.36207170943891,76.95212934690467,73.36207170943891,76.24972534179688,208691
2021-03-17,76.4838706070754,77.81062924607315,73.36207997005192,74.02545928955078,294270
2021-03-18,74.37666740273704,75.74245086324858,72.0353243275744,73.40110778808594,169190
2021-03-19,73.40109316924922,73.75229217884016,70.47441490818414,73.08891296386719,187305
2021-03-22,73.98641981160442,73.98641981160442,71.09876070639923,72.0353012084961,168289
2021-03-23,72.19139550321846,73.51815390370295,72.11335194219149,72.58161926269531,65245
2021-03-24,72.19139660007951,72.97184413089118,71.41094906926784,71.72312927246094,87869
2021-03-25,71.72312750277034,71.87921462334454,68.67938101683755,69.81102752685547,170072
2021-03-26,70.94268599583566,71.91824546785116,69.57690273501396,70.47441864013672,121767
2021-03-30,71.02072974166656,73.55718437529751,70.31832572917719,72.11335754394531,328167
2021-03-31,72.38650604632711,73.55717730314103,69.30374078512057,70.12320709228516,223360
2021-04-01,70.47441504343001,72.07432892327732,70.16223483744886,71.41094970703125,149266
2021-04-05,71.41094413993778,71.80116787840738,68.67937797065053,70.20124816894531,116936
2021-04-06,71.56703802987154,74.92296488020077,70.357347898682,73.8693618774414,272252
2021-04-07,74.10349233069114,75.62536862250907,73.3620695415296,74.14251708984375,139138
2021-04-08,74.5327397151242,75.23514368864825,72.58162087441414,73.08891296386719,139829
2021-04-09,73.08892842239187,73.67426419840514,71.29389632754715,71.68412017822266,113726
2021-04-12,70.9426836681061,71.37192624910337,66.33804192040924,66.96240234375,317774
2021-04-13,66.33804105010789,69.34276289503846,66.33804105010789,67.54773712158203,216950
2021-04-15,67.11849057925181,68.52329857776381,67.11849057925181,68.01600646972656,92305
2021-04-16,68.28915762293182,69.03058038110113,67.11848634939585,67.35262298583984,96766
2021-04-19,66.33804325584653,66.96240369175617,63.762563900647294,64.42594909667969,252255
2021-04-20,64.42595092535085,65.79173420762007,62.2797200532135,62.55287551879883,359836
2021-04-22,60.87491543677545,60.87491543677545,59.78228755858014,60.48469161987305,682570
2021-04-23,60.56272656577814,60.87490676570143,59.00183152050374,59.66521072387695,397334
2021-04-26,60.094468113633454,60.5627355054685,59.31402047579406,59.509132385253906,350475
2021-04-27,60.25053104126326,64.69908436142066,59.89933212714003,63.33330154418945,952477
2021-04-28,63.33332391066148,65.36248647914552,63.33332391066148,64.58203887939453,345415
2021-04-29,64.93323339428893,65.3234571669814,63.84061159422383,64.19181060791016,168858
2021-04-30,63.255278375671026,64.62106163278867,63.255278375671026,63.4113655090332,182561
2021-05-03,63.21625724678568,66.0258674891076,61.73340557728881,65.3234634399414,212718
2021-05-04,65.4795548099767,66.80631334781633,64.07474674868786,64.58203887939453,181798
2021-05-05,64.58204117505458,65.16737689567442,63.21625782694165,63.372344970703125,165349
2021-05-06,63.9186569867959,64.69910455451175,63.48940844281523,64.42594909667969,93003
2021-05-07,64.54300361253769,65.98683620055043,64.34789174435669,64.6990966796875,126223
2021-05-10,65.55760261421756,66.0258700134505,64.8942233024423,65.24542236328125,127433
2021-05-11,64.77715026318502,67.19653661226678,64.66008193328665,66.53315734863281,204321
2021-05-12,67.19654798972347,67.82090855200067,65.59663372469649,66.10391998291016,168738
2021-05-14,66.10391221171238,70.0061503813375,65.55760124970203,65.86978149414062,378206
2021-05-17,66.33803112669646,68.13306258597889,66.33803112669646,67.62577056884766,155174
2021-05-18,67.89892971586796,72.11334723392811,67.89892971586796,70.279296875,1111733
2021-05-19,71.25486281655125,72.42553412709037,70.24027863234714,71.1377944946289,433510
2021-05-20,72.15237043546114,72.34748231436109,70.3573447221869,70.94268035888672,225143
2021-05-21,71.3329043460084,72.38650730458681,70.3963637516727,70.66952514648438,202390
2021-05-24,71.56704172633587,74.10349639755984,70.70855056694398,73.16696166992188,636039
2021-05-25,73.9083764223479,79.91782579000535,73.59620218348107,76.79603576660156,3462953
2021-05-26,78.63010769615539,79.29348706649495,74.92298103057983,76.32778930664062,768768
