asset_class,asset,model,cv_accuracy,cv_accuracy_std,test_accuracy
Stocks,N50_SHRIRAMFIN,XGBoost,0.4860215053763441,0.08256496266861277,0.505338078291815
Stocks,N50_SUNPHARMA,XGBoost,0.4935483870967742,0.0888903341309264,0.5871886120996441
Stocks,N50_TATACONSUM,LightGBM,0.4860215053763441,0.07392033222493426,0.5729537366548043
Stocks,N50_TATASTEEL,LogisticRegression,0.489247311827957,0.0964151043933759,0.5587188612099644
Stocks,N50_TCS,LightGBM,0.489247311827957,0.05472262645161065,0.501779359430605
Stocks,N50_TECHM,XGBoost,0.4655913978494624,0.047311827956989246,0.5195729537366548
Stocks,N50_TITAN,LogisticRegression,0.4860215053763441,0.04694382785579158,0.5409252669039146
Stocks,N50_TRENT,LogisticRegression,0.5258064516129032,0.13683403032764133,0.4412811387900356
Stocks,N50_ULTRACEMCO,RandomForest,0.5096774193548387,0.0659692974201203,0.5871886120996441
Stocks,N50_WIPRO,CatBoost,0.5021505376344086,0.05510162570029658,0.5551601423487544
Stocks,NMidcap_AARTIIND,LogisticRegression,0.553763440860215,0.022809896167308004,0.594306049822064
Stocks,NMidcap_ABCAPITAL,LogisticRegression,0.4548387096774193,0.04544203571852782,0.4804270462633452
Stocks,NMidcap_ABFRL,LogisticRegression,0.5247311827956989,0.07942445295750274,0.49110320284697506
Stocks,NMidcap_ACC,XGBoost,0.4946236559139785,0.05376344086021504,0.44483985765124556
Stocks,NMidcap_AIAENG,LogisticRegression,0.5021505376344086,0.08291431246734193,0.6227758007117438
Stocks,NMidcap_ALKEM,XGBoost,0.489247311827957,0.06129975403758807,0.594306049822064
Stocks,NMidcap_APLLTD,XGBoost,0.4903225806451613,0.1037731902489874,0.6334519572953736
Stocks,NMidcap_ASTRAL,RandomForest,0.5408602150537634,0.05776505814435824,0.501779359430605
Stocks,NMidcap_ATUL,CatBoost,0.5182795698924731,0.06050238665219441,0.6156583629893239
Stocks,NMidcap_AUBANK,LogisticRegression,0.5086021505376344,0.04282216720804273,0.5373665480427047
Stocks,NMidcap_BALKRISIND,XGBoost,0.543010752688172,0.10617428848457797,0.594306049822064
Stocks,NMidcap_BATAINDIA,LightGBM,0.4806451612903226,0.05208120876693477,0.3914590747330961
Stocks,NMidcap_BHARATFORG,XGBoost,0.4655913978494624,0.06864898795489192,0.5195729537366548
Stocks,NMidcap_BSOFT,RandomForest,0.4354838709677419,0.08527905401676712,0.5800711743772242
Stocks,NMidcap_CANFINHOME,LogisticRegression,0.5236559139784946,0.08277474947921605,0.594306049822064
Stocks,NMidcap_CCL,LogisticRegression,0.4548387096774194,0.06366826384123637,0.4697508896797153
Stocks,NMidcap_CEATLTD,XGBoost,0.5172043010752688,0.06526447701287535,0.5551601423487544
Stocks,NMidcap_CENTURYPLY,RandomForest,0.5236559139784946,0.0591495593095702,0.6263345195729537
Stocks,NMidcap_CESC,RandomForest,0.5311827956989247,0.09283500083505108,0.6263345195729537
Stocks,NMidcap_CHOLAHLDNG,LogisticRegression,0.4946236559139785,0.04939218958217571,0.5302491103202847
Stocks,NMidcap_CLEAN,LogisticRegression,0.5761904761904761,0.03396510147068355,0.38095238095238093
Stocks,NMidcap_COCHINSHIP,RandomForest,0.4956989247311828,0.09394920928517325,0.5765124555160143
Stocks,NMidcap_CRISIL,LogisticRegression,0.5387096774193548,0.06561783355867683,0.5195729537366548
Stocks,NMidcap_CROMPTON,CatBoost,0.4967741935483871,0.08115252586715359,0.5373665480427047
Stocks,NMidcap_DEEPAKNTR,LightGBM,0.5021505376344086,0.037186271969442096,0.40569395017793597
Stocks,NMidcap_ELGIEQUIP,XGBoost,0.5225806451612903,0.02770773919725831,0.5587188612099644
Stocks,NMidcap_EMAMILTD,RandomForest,0.4505376344086022,0.06657989496951709,0.5693950177935944
Stocks,NMidcap_ENDURANCE,RandomForest,0.4903225806451613,0.08331772313036781,0.604982206405694
Stocks,NMidcap_ENGINERSIN,RandomForest,0.4655913978494624,0.062476727081006225,0.5231316725978647
Stocks,NMidcap_EQUITAS,XGBoost,0.4903225806451613,0.06971855947289174,0.5444839857651246
Stocks,NMidcap_FINCABLES,LightGBM,0.5172043010752688,0.10208826624875629,0.5480427046263345
Stocks,NMidcap_FLUOROCHEM,CatBoost,0.5247311827956989,0.049811762674840734,0.6512455516014235
Stocks,NMidcap_GNFC,XGBoost,0.5118279569892473,0.06930272277127751,0.594306049822064
Stocks,NMidcap_GPPL,LightGBM,0.4720430107526882,0.06517583854060964,0.4306049822064057
Stocks,NMidcap_GRANULES,LogisticRegression,0.4774193548387096,0.09094765786576559,0.4804270462633452
Stocks,NMidcap_GUJGASLTD,XGBoost,0.5225806451612903,0.054975582929738566,0.5693950177935944
Stocks,NMidcap_HFCL,LightGBM,0.5150537634408602,0.048255496069498686,0.5836298932384342
Stocks,NMidcap_IEX,RandomForest,0.4967741935483871,0.07265826196355334,0.5871886120996441
Stocks,NMidcap_IPCALAB,CatBoost,0.5010752688172043,0.08393986693020963,0.5551601423487544
Stocks,NMidcap_JKCEMENT,CatBoost,0.5043010752688172,0.05293992957028458,0.49110320284697506
Stocks,NMidcap_JKLAKSHMI,XGBoost,0.5032258064516129,0.05208120876693478,0.5551601423487544
Stocks,NMidcap_JSWENERGY,LogisticRegression,0.4698924731182796,0.06915240942285389,0.5444839857651246
Stocks,NMidcap_JUBILANT,RandomForest,0.4139784946236559,0.04164498221728404,0.5302491103202847
Stocks,NMidcap_KANSAINER,LogisticRegression,0.5559139784946237,0.09957709163690519,0.4555160142348754
Stocks,NMidcap_KARURVYSYA,LogisticRegression,0.5290322580645161,0.10305765874843213,0.498220640569395
Stocks,NMidcap_KEC,XGBoost,0.5118279569892473,0.04114220746173977,0.41637010676156583
Stocks,NMidcap_LAURUSLABS,CatBoost,0.5053763440860215,0.10161148090260172,0.3274021352313167
Stocks,NMidcap_LTIM,RandomForest,0.4838709677419355,0.06654515460974539,0.5607142857142857
Stocks,NMidcap_MANAPPURAM,CatBoost,0.4978494623655914,0.10894760345368036,0.505338078291815
Stocks,NMidcap_MARICO,LogisticRegression,0.5204301075268817,0.06464145533414682,0.501779359430605
Stocks,NMidcap_MASTEK,XGBoost,0.5236559139784946,0.09934459752646103,0.5444839857651246
Stocks,NMidcap_METROPOLIS,RandomForest,0.4741935483870968,0.04679581752040631,0.5444839857651246
Stocks,NMidcap_MFSL,LogisticRegression,0.5290322580645161,0.06002273435248544,0.5729537366548043
Stocks,NMidcap_MGLEM,RandomForest,0.4903225806451613,0.08120949500429765,0.697508896797153
Stocks,NMidcap_MPHASIS,LogisticRegression,0.5505376344086022,0.06981799174515237,0.6263345195729537
Stocks,NMidcap_MRF,RandomForest,0.4720430107526881,0.079990171670526,0.594306049822064
Stocks,NMidcap_NATCOPHARM,CatBoost,0.4978494623655914,0.07713508143854177,0.5444839857651246
Stocks,NMidcap_NAUKRI,LogisticRegression,0.5043010752688172,0.08142277426943033,0.49110320284697506
Stocks,NMidcap_NBCC,LightGBM,0.5,0.10800966885030265,0.5658362989323843
Stocks,NMidcap_NCC,LogisticRegression,0.4473118279569892,0.10054769658116956,0.5373665480427047
Stocks,NMidcap_OFSS,LogisticRegression,0.4559139784946236,0.07468281872767886,0.6156583629893239
Stocks,NMidcap_PERSISTENT,RandomForest,0.4827956989247312,0.08571180810055759,0.5693950177935944
Stocks,NMidcap_POLYMED,CatBoost,0.5354838709677419,0.03856004532697011,0.4555160142348754
Stocks,NMidcap_PRESTIGE,CatBoost,0.4881720430107527,0.10597809314265526,0.6441281138790036
Stocks,NMidcap_PRINCEPIPES,CatBoost,0.4655913978494624,0.07592646642541821,0.5800711743772242
Stocks,NMidcap_RADICO,LogisticRegression,0.4602150537634409,0.04493028476511006,0.5444839857651246
Stocks,NMidcap_RAMCOCEM,CatBoost,0.5172043010752688,0.049672298763230545,0.5587188612099644
Stocks,NMidcap_RATNAMANI,CatBoost,0.467741935483871,0.09015601641399823,0.5480427046263345
Stocks,NMidcap_RBLBANK,LogisticRegression,0.4580645161290323,0.07659356481078765,0.5658362989323843
Stocks,NMidcap_RKFORGE,CatBoost,0.4419354838709677,0.10909607684568422,0.498220640569395
Stocks,NMidcap_SAILCORP,LogisticRegression,0.5129032258064516,0.07096774193548387,0.47686832740213525
Stocks,NMidcap_SANOFI,RandomForest,0.4591397849462366,0.09038656208029036,0.4804270462633452
Stocks,NMidcap_SAPPHIRE,RandomForest,0.5794871794871794,0.09016385114111405,0.4340425531914894
Stocks,NMidcap_SBICARD,LogisticRegression,0.4849462365591398,0.02791560211988638,0.5444839857651246
Stocks,NMidcap_SCHAEFFLER,XGBoost,0.5236559139784946,0.05152321957295027,0.5551601423487544
Stocks,NMidcap_SJVN,XGBoost,0.4946236559139785,0.14794229734507694,0.46619217081850534
Stocks,NMidcap_SKFINDIA,LogisticRegression,0.5236559139784946,0.055831204239772766,0.4804270462633452
Stocks,NMidcap_SOBHA,RandomForest,0.4935483870967742,0.05412779762861601,0.6334519572953736
Stocks,NMidcap_SUNDRMFAST,LogisticRegression,0.4946236559139785,0.045746338464908894,0.47330960854092524
Stocks,NMidcap_SUNTECK,LightGBM,0.5806451612903225,0.05967499752908219,0.6014234875444839
Stocks,NMidcap_SUPREMEIND,XGBoost,0.45913978494623653,0.06873314758923393,0.5551601423487544
Stocks,NMidcap_SUVENPHAR,LogisticRegression,0.4709677419354839,0.05634654841537161,0.49110320284697506
Stocks,NMidcap_TANLA,CatBoost,0.5,0.0658464984619134,0.5836298932384342
Stocks,NMidcap_TATAELXSI,CatBoost,0.5279569892473118,0.06464145533414684,0.5088967971530249
Stocks,NMidcap_TATATECH,LogisticRegression,0.5858823529411764,0.13626759751124948,0.46511627906976744
Stocks,NMidcap_TIINDIA,LogisticRegression,0.5258064516129032,0.05601727431239187,0.5409252669039146
Stocks,NMidcap_TIMKEN,XGBoost,0.5440860215053763,0.04943898465622646,0.5266903914590747
Stocks,NMidcap_TORNTPOWER,LogisticRegression,0.4838709677419355,0.05168006383095877,0.5622775800711743
Stocks,NMidcap_TRIDENT,RandomForest,0.553763440860215,0.09053993305385324,0.47686832740213525
Stocks,NMidcap_TTKPRESTIG,LogisticRegression,0.5086021505376344,0.06474868480569719,0.5622775800711743
Stocks,NMidcap_TVSSCS,RandomForest,0.5684210526315789,0.08956651531024273,0.6363636363636364
Stocks,NMidcap_UFLEX,LightGBM,0.4623655913978495,0.05408505952670663,0.604982206405694
Stocks,NMidcap_VGUARD,CatBoost,0.4978494623655914,0.036559139784946224,0.46619217081850534
Stocks,NMidcap_VTL,LogisticRegression,0.5311827956989247,0.06208688186344967,0.5231316725978647
Stocks,NMidcap_WABCOINDIA,XGBoost,0.489247311827957,0.06885079825196613,0.5392857142857143
Stocks,NMidcap_WELCORP,RandomForest,0.4795698924731182,0.09774897356871838,0.5373665480427047
Stocks,NMidcap_WHIRLPOOL,LogisticRegression,0.5161290322580645,0.10086915612523506,0.47330960854092524
Stocks,NMidcap_ZENSARTECH,CatBoost,0.5075268817204301,0.06421074678208008,0.4483985765124555
Stocks,NMidcap_ZOMATO,CatBoost,0.5089820359281437,0.06471499921488047,0.6190476190476191
Stocks,NNext_ABB,LogisticRegression,0.456989247311828,0.04523803003862929,0.5693950177935944
Stocks,NNext_ADANIGREEN,LightGBM,0.478494623655914,0.06740829255336551,0.5765124555160143
Stocks,NNext_AMBUJACEM,RandomForest,0.5161290322580645,0.07480656830505843,0.604982206405694
Stocks,NNext_ASHOKLEY,XGBoost,0.5483870967741935,0.04915754602435469,0.5088967971530249
Stocks,NNext_AUROPHARMA,LogisticRegression,0.5,0.0840499881542486,0.5516014234875445
Stocks,NNext_BANDHANBNK,LightGBM,0.5075268817204301,0.049462365591397855,0.5160142348754448
Stocks,NNext_BANKBARODA,RandomForest,0.5333333333333333,0.07831028583240054,0.501779359430605
Stocks,NNext_BEL,LogisticRegression,0.4688172043010752,0.11736695825703065,0.6014234875444839
Stocks,NNext_BERGEPAINT,XGBoost,0.5473118279569893,0.09370275238294343,0.6014234875444839
Stocks,NNext_BHEL,LogisticRegression,0.5139784946236559,0.1366310876422411,0.5124555160142349
Stocks,NNext_BIOCON,LogisticRegression,0.4989247311827957,0.0844205867801743,0.597864768683274
Stocks,NNext_BOSCHLTD,LightGBM,0.5408602150537634,0.07817729345932704,0.5693950177935944
Stocks,NNext_CANBK,LogisticRegression,0.4440860215053764,0.07360684339838636,0.5124555160142349
Stocks,NNext_CHOLAFIN,RandomForest,0.489247311827957,0.04511005798581299,0.5516014234875445
Stocks,NNext_COLPAL,LogisticRegression,0.5096774193548387,0.14701720793443096,0.4234875444839858
Stocks,NNext_CONCOR,XGBoost,0.5129032258064516,0.09669052536071544,0.5907473309608541
Stocks,NNext_DABUR,RandomForest,0.5838709677419354,0.060118970961266074,0.5088967971530249
Stocks,NNext_DALBHARAT,RandomForest,0.4827956989247312,0.04629903256260426,0.5622775800711743
Stocks,NNext_DLF,LogisticRegression,0.4623655913978494,0.07449680892769364,0.5551601423487544
Stocks,NNext_ESCORTS,LightGBM,0.5279569892473118,0.09691745668166668,0.5871886120996441
Stocks,NNext_EXIDEIND,LightGBM,0.4741935483870967,0.0910746975391815,0.597864768683274
Stocks,NNext_GAIL,CatBoost,0.510752688172043,0.08024992755718402,0.6441281138790036
Stocks,NNext_GODREJCP,CatBoost,0.4838709677419355,0.06054059466778171,0.5444839857651246
Stocks,NNext_GODREJPROP,LightGBM,0.4924731182795699,0.07265826196355336,0.6227758007117438
Stocks,NNext_HAL,RandomForest,0.4774193548387097,0.07192254412125006,0.6619217081850534
Stocks,NNext_HAVELLS,XGBoost,0.4870967741935484,0.06528219026520662,0.608540925266904
Stocks,NNext_IOC,CatBoost,0.5043010752688172,0.09202190492617061,0.5622775800711743
Stocks,NNext_JINDALSTEL,XGBoost,0.4881720430107527,0.06614432902894492,0.5836298932384342
Stocks,NNext_JUBLFOOD,RandomForest,0.4139784946236559,0.04164498221728404,0.5302491103202847
Stocks,NNext_LICHSGFIN,CatBoost,0.510752688172043,0.07981653144041134,0.5480427046263345
Stocks,NNext_LTTS,XGBoost,0.4666666666666667,0.10134943370278005,0.501779359430605
Stocks,NNext_MCDOWELL-N,CatBoost,0.5193548387096774,0.058263299716748665,0.505338078291815
Stocks,NNext_MUTHOOTFIN,LogisticRegression,0.4881720430107527,0.12954200386964304,0.4875444839857651
Stocks,NNext_NAUKRI,LogisticRegression,0.5043010752688172,0.08142277426943033,0.49110320284697506
Stocks,NNext_NMDC,CatBoost,0.5032258064516129,0.06990074392750541,0.594306049822064
Stocks,NNext_PAGEIND,RandomForest,0.4989247311827957,0.07506885882024543,0.6619217081850534
Stocks,NNext_PIDILITIND,CatBoost,0.4817204301075269,0.06116758130463608,0.6548042704626335
Stocks,NNext_PIIND,LogisticRegression,0.4602150537634409,0.08765914289113469,0.4377224199288256
Stocks,NNext_SBICARD,LogisticRegression,0.4849462365591398,0.02791560211988638,0.5444839857651246
Stocks,NNext_SIEMENS,XGBoost,0.4774193548387097,0.09221017881513269,0.5266903914590747
Stocks,NNext_SRF,LogisticRegression,0.5129032258064516,0.04544203571852783,0.5587188612099644
Stocks,NNext_SUNTV,CatBoost,0.4774193548387097,0.0712766168566733,0.5658362989323843
Stocks,NNext_TATAPOWER,CatBoost,0.4849462365591398,0.06778459145150317,0.5658362989323843
Stocks,NNext_TORNTPHARM,LogisticRegression,0.4053763440860215,0.08086707818048675,0.45907473309608543
Stocks,NNext_UBL,XGBoost,0.5365591397849462,0.04346533963743599,0.40213523131672596
Stocks,NNext_UPL,XGBoost,0.575268817204301,0.07776208486780448,0.5338078291814946
Stocks,NNext_VEDL,RandomForest,0.5118279569892473,0.06301111967304779,0.4626334519572954
Stocks,NNext_VOLTAS,LogisticRegression,0.4387096774193548,0.06330402593348398,0.5266903914590747
Stocks,NNext_ZEEL,LogisticRegression,0.5258064516129032,0.06019584947216518,0.5800711743772242
Stocks,NNext_ZYDUSLIFE,CatBoost,0.4763440860215054,0.03376412573786576,0.5587188612099644
Stocks,NSmallcap_AARTIDRUGS,XGBoost,0.535483870967742,0.04531463979721611,0.6120996441281139
Stocks,NSmallcap_ABAN,XGBoost,0.532258064516129,0.055143575935303606,0.501779359430605
Stocks,NSmallcap_ACCELYA,CatBoost,0.5064516129032258,0.04043353909024338,0.5160142348754448
Stocks,NSmallcap_ADVENZYMES,RandomForest,0.5483870967741935,0.07324467254161893,0.5622775800711743
Stocks,NSmallcap_AEGISCHEM,RandomForest,0.4688172043010753,0.08510261908563173,0.6120996441281139
Stocks,NSmallcap_AGROPHOS,XGBoost,0.5946236559139785,0.06965219243312537,0.6156583629893239
Stocks,NSmallcap_AHLUCONT,CatBoost,0.5182795698924731,0.029759897856124852,0.5907473309608541
Stocks,NSmallcap_AJANTPHARM,XGBoost,0.5268817204301075,0.053547955260166605,0.6227758007117438
Stocks,NSmallcap_AKZOINDIA,LightGBM,0.4763440860215054,0.042278716669543,0.5642857142857143
Stocks,NSmallcap_ALLCARGO,CatBoost,0.4645161290322581,0.05414915403016848,0.5480427046263345
Stocks,NSmallcap_AMARAJABAT,RandomForest,0.4924731182795699,0.07104915499648083,0.6178571428571429
Stocks,NSmallcap_AMBER,LogisticRegression,0.4903225806451613,0.0887601681010277,0.5266903914590747
Stocks,NSmallcap_ANANDRATHI,LogisticRegression,0.5607843137254902,0.07433760631693036,0.5887445887445888
Stocks,NSmallcap_ANGELONE,LogisticRegression,0.4161290322580645,0.07031304397536264,0.5907473309608541
Stocks,NSmallcap_ANURAS,LogisticRegression,0.44692737430167595,0.08164838393941948,0.5650557620817844
Stocks,NSmallcap_APTUS,LightGBM,0.5231707317073171,0.05979341791283541,0.46558704453441296
Stocks,NSmallcap_ARVINDFASN,XGBoost,0.510752688172043,0.052125589864691714,0.604982206405694
Stocks,NSmallcap_ASAHIINDIA,LightGBM,0.5419354838709678,0.0904377146379109,0.5195729537366548
Stocks,NSmallcap_ASHIANA,RandomForest,0.4752688172043011,0.06771632900573674,0.6583629893238434
Stocks,NSmallcap_ASTRAZEN,LightGBM,0.5064516129032258,0.07926416126443919,0.5658362989323843
Stocks,NSmallcap_ATGL,LogisticRegression,0.4806451612903226,0.07993233350557334,0.5729537366548043
Stocks,NSmallcap_AVANTIFEED,RandomForest,0.4709677419354839,0.05756455404010396,0.5907473309608541
Stocks,NSmallcap_BALAMINES,CatBoost,0.4903225806451613,0.07823642909067202,0.5658362989323843
Stocks,NSmallcap_BALMLAWRIE,CatBoost,0.4881720430107527,0.06410261746575864,0.5551601423487544
Stocks,NSmallcap_BARBEQUE,RandomForest,0.5794871794871794,0.09016385114111405,0.4340425531914894
Stocks,NSmallcap_BASF,RandomForest,0.4483870967741935,0.0861289651376378,0.5302491103202847
Stocks,NSmallcap_BAYERCROP,RandomForest,0.5311827956989247,0.039566386006395914,0.5195729537366548
Stocks,NSmallcap_BEML,CatBoost,0.4956989247311828,0.08085277934239768,0.6120996441281139
Stocks,NSmallcap_BFUTILITIE,LightGBM,0.5354838709677419,0.0977608011413394,0.5480427046263345
Stocks,NSmallcap_BIKAJI,CatBoost,0.5173553719008265,0.07197203655232146,0.5737704918032787
Stocks,NSmallcap_BIRLACORPN,RandomForest,0.4763440860215054,0.11683378348469403,0.6120996441281139
Stocks,NSmallcap_BLS,RandomForest,0.4526881720430108,0.03985753331795837,0.46619217081850534
Stocks,NSmallcap_BLUESTARCO,LightGBM,0.4774193548387097,0.07095144811321985,0.5587188612099644
Stocks,NSmallcap_BOROLTD,CatBoost,0.521505376344086,0.05365580623602001,0.4626334519572954
Stocks,NSmallcap_CAMPUS,CatBoost,0.52,0.04659858980085738,0.5333333333333333
